geo_id,n_male,n_female,industry_code
CT00005,9,3,Industrial
CT00005,8,1,Industrial
CT00005,8,4,Industrial
CT00005,3,0,Industrial
CT00005,3,0,Industrial
CT00006,7,0,Industrial
CT00006,7,3,Industrial
CT00006,6,0,Industrial
CT00006,6,1,Industrial
CT00006,8,0,Industrial
CT00006,10,0,Industrial
CT00006,7,1,Industrial
CT00006,4,0,Industrial
CT00006,8,2,Industrial
CT00006,7,0,Industrial
CT00006,7,1,Industrial
CT00006,7,0,Industrial
CT00006,2,0,Industrial
CT00006,1,0,Industrial
CT00007,8,0,Industrial
CT00007,5,3,Industrial
CT00007,9,0,Industrial
CT00007,4,1,Industrial
CT00007,7,1,Industrial
CT00007,8,2,Industrial
CT00007,5,0,Industrial
CT00007,3,2,Industrial
CT00007,13,0,Industrial
CT00007,9,4,Industrial
CT00007,8,0,Industrial
CT00007,3,0,Industrial
CT00007,8,4,Industrial
CT00007,9,0,Industrial
CT00007,5,2,Industrial
CT00007,3,0,Industrial
CT00007,9,2,Industrial
CT00007,11,0,Industrial
CT00007,8,2,Industrial
CT00007,7,0,Industrial
CT00007,10,0,Industrial
CT00007,6,0,Industrial
CT00008,7,0,Industrial
CT00008,6,0,Industrial
CT00008,9,1,Industrial
CT00008,3,1,Industrial
CT00008,9,2,Industrial
CT00008,7,3,Industrial
CT00008,7,1,Industrial
CT00008,9,1,Industrial
CT00008,10,2,Industrial
CT00008,9,0,Industrial
CT00008,7,5,Industrial
CT00008,9,2,Industrial
CT00008,11,1,Industrial
CT00008,8,1,Industrial
CT00008,9,0,Industrial
CT00008,9,1,Industrial
CT00008,10,0,Industrial
CT00008,12,2,Industrial
CT00008,6,1,Industrial
CT00008,2,2,Industrial
CT00008,2,0,Industrial
CT00008,9,3,Industrial
CT00008,11,1,Industrial
CT00008,7,0,Industrial
CT00008,12,0,Industrial
CT00008,8,0,Industrial
CT00008,8,2,Industrial
CT00008,3,1,Industrial
CT00008,4,1,Industrial
CT00008,6,2,Industrial
CT00008,7,1,Industrial
CT00008,3,1,Industrial
CT00008,4,3,Industrial
CT00008,4,1,Industrial
CT00008,2,2,Industrial
CT00008,6,1,Industrial
CT00008,8,0,Industrial
CT00008,5,3,Industrial
CT00008,6,1,Industrial
CT00008,10,1,Industrial
CT00008,2,2,Industrial
CT00008,3,0,Industrial
CT00008,9,0,Industrial
CT00008,8,2,Industrial
CT00008,6,2,Industrial
CT00008,6,1,Industrial
CT00008,6,1,Industrial
CT00008,9,2,Industrial
CT00008,7,2,Industrial
CT00008,12,1,Industrial
CT00008,11,0,Industrial
CT00008,10,0,Industrial
CT00008,4,0,Industrial
CT00008,3,0,Industrial
CT00008,7,0,Industrial
CT00008,3,0,Industrial
CT00009,11,0,Industrial
CT00009,8,3,Industrial
CT00009,8,4,Industrial
CT00009,9,1,Industrial
CT00009,9,0,Industrial
CT00009,7,0,Industrial
CT00009,9,1,Industrial
CT00009,10,1,Industrial
CT00009,6,1,Industrial
CT00009,4,2,Industrial
CT00009,8,2,Industrial
CT00009,10,3,Industrial
CT00009,11,2,Industrial
CT00009,5,2,Industrial
CT00009,7,1,Industrial
CT00009,5,1,Industrial
CT00009,4,5,Industrial
CT00009,9,2,Industrial
CT00009,7,0,Industrial
CT00009,5,3,Industrial
CT00009,6,1,Industrial
CT00009,8,1,Industrial
CT00009,4,0,Industrial
CT00009,6,2,Industrial
CT00009,9,1,Industrial
CT00009,9,2,Industrial
CT00009,5,3,Industrial
CT00009,10,1,Industrial
CT00009,9,0,Industrial
CT00009,6,2,Industrial
CT00009,6,0,Industrial
CT00009,7,1,Industrial
CT00009,5,0,Industrial
CT00009,9,3,Industrial
CT00009,8,0,Industrial
CT00009,10,0,Industrial
CT00009,9,0,Industrial
CT00009,10,0,Industrial
CT00009,1,0,Industrial
CT00009,12,2,Industrial
CT00009,6,1,Industrial
CT00009,6,0,Industrial
CT00009,7,3,Industrial
CT00009,6,2,Industrial
CT00009,9,2,Industrial
CT00009,5,1,Industrial
CT00009,8,2,Industrial
CT00009,5,3,Industrial
CT00009,10,4,Industrial
CT00009,7,0,Industrial
CT00009,8,1,Industrial
CT00009,5,1,Industrial
CT00009,4,2,Industrial
CT00009,4,0,Industrial
CT00009,6,1,Industrial
CT00009,4,1,Industrial
CT00009,2,0,Industrial
CT00009,7,0,Industrial
CT00009,4,0,Industrial
CT00009,1,0,Industrial
CT00009,1,0,Industrial
CT00010,11,2,Industrial
CT00010,2,2,Industrial
CT00010,16,1,Industrial
CT00010,6,2,Industrial
CT00010,6,0,Industrial
CT00010,3,1,Industrial
CT00010,8,1,Industrial
CT00010,5,0,Industrial
CT00010,7,2,Industrial
CT00010,9,0,Industrial
CT00010,6,0,Industrial
CT00010,8,2,Industrial
CT00010,2,1,Industrial
CT00010,4,0,Industrial
CT00010,1,2,Industrial
CT00010,4,1,Industrial
CT00010,7,0,Industrial
CT00010,7,2,Industrial
CT00010,8,1,Industrial
CT00010,4,1,Industrial
CT00010,10,0,Industrial
CT00010,9,0,Industrial
CT00010,9,0,Industrial
CT00010,9,3,Industrial
CT00010,7,2,Industrial
CT00010,7,1,Industrial
CT00010,7,0,Industrial
CT00010,2,0,Industrial
CT00010,4,3,Industrial
CT00010,4,3,Industrial
CT00010,8,0,Industrial
CT00010,5,3,Industrial
CT00010,9,1,Industrial
CT00010,12,1,Industrial
CT00010,11,1,Industrial
CT00010,10,0,Industrial
CT00010,15,2,Industrial
CT00010,13,1,Industrial
CT00010,13,1,Industrial
CT00010,8,1,Industrial
CT00010,13,0,Industrial
CT00010,11,1,Industrial
CT00010,9,4,Industrial
CT00010,8,0,Industrial
CT00010,8,3,Industrial
CT00010,7,1,Industrial
CT00010,5,0,Industrial
CT00010,5,1,Industrial
CT00010,2,0,Industrial
CT00010,4,2,Industrial
CT00010,6,1,Industrial
CT00010,7,3,Industrial
CT00010,6,1,Industrial
CT00010,7,2,Industrial
CT00010,7,0,Industrial
CT00010,9,1,Industrial
CT00010,7,2,Industrial
CT00010,8,0,Industrial
CT00010,6,0,Industrial
CT00010,5,0,Industrial
CT00010,7,0,Industrial
CT00010,8,0,Industrial
CT00010,6,0,Industrial
CT00010,8,1,Industrial
CT00010,10,2,Industrial
CT00010,5,3,Industrial
CT00010,6,2,Industrial
CT00010,7,0,Industrial
CT00010,7,1,Industrial
CT00010,2,8,Industrial
CT00011,9,2,Industrial
CT00011,10,0,Industrial
CT00011,3,0,Industrial
CT00011,7,0,Industrial
CT00011,8,1,Industrial
CT00011,10,2,Industrial
CT00011,8,1,Industrial
CT00011,2,1,Industrial
CT00012,6,2,Industrial
CT00012,7,0,Industrial
CT00012,6,0,Industrial
CT00012,5,1,Industrial
CT00012,5,0,Industrial
CT00012,14,2,Industrial
CT00012,5,0,Industrial
CT00012,4,2,Industrial
CT00012,3,0,Industrial
CT00012,8,1,Industrial
CT00012,1,1,Industrial
CT00012,10,1,Industrial
CT00012,7,0,Industrial
CT00012,6,1,Industrial
CT00012,4,0,Industrial
CT00012,7,1,Industrial
CT00012,8,1,Industrial
CT00012,5,6,Industrial
CT00013,8,1,Industrial
CT00013,3,1,Industrial
CT00013,7,0,Industrial
CT00013,9,1,Industrial
CT00013,6,1,Industrial
CT00013,7,1,Industrial
CT00013,4,1,Industrial
CT00013,7,1,Industrial
CT00013,6,1,Industrial
CT00013,5,2,Industrial
CT00013,10,1,Industrial
CT00013,9,3,Industrial
CT00013,6,1,Industrial
CT00013,7,0,Industrial
CT00013,10,0,Industrial
CT00013,7,0,Industrial
CT00013,6,1,Industrial
CT00013,8,0,Industrial
CT00013,9,1,Industrial
CT00013,6,3,Industrial
CT00013,8,0,Industrial
CT00013,13,0,Industrial
CT00013,6,1,Industrial
CT00013,8,1,Industrial
CT00013,5,2,Industrial
CT00013,8,1,Industrial
CT00013,5,4,Industrial
CT00013,0,2,Industrial
CT00014,7,3,Industrial
CT00014,3,2,Industrial
CT00014,3,1,Industrial
CT00014,6,3,Industrial
CT00014,9,3,Industrial
CT00014,8,1,Industrial
CT00014,9,0,Industrial
CT00014,5,3,Industrial
CT00014,5,0,Industrial
CT00014,11,0,Industrial
CT00014,5,1,Industrial
CT00014,5,5,Industrial
CT00014,9,0,Industrial
CT00014,5,0,Industrial
CT00014,9,1,Industrial
CT00014,10,0,Industrial
CT00014,6,2,Industrial
CT00014,6,2,Industrial
CT00014,8,3,Industrial
CT00014,4,0,Industrial
CT00014,14,2,Industrial
CT00014,1,2,Industrial
CT00014,9,2,Industrial
CT00014,7,3,Industrial
CT00014,3,0,Industrial
CT00014,8,1,Industrial
CT00014,4,5,Industrial
CT00014,11,2,Industrial
CT00014,9,2,Industrial
CT00014,10,0,Industrial
CT00014,8,3,Industrial
CT00014,5,1,Industrial
CT00014,5,1,Industrial
CT00014,7,1,Industrial
CT00014,10,2,Industrial
CT00014,10,0,Industrial
CT00014,10,1,Industrial
CT00014,9,1,Industrial
CT00014,5,2,Industrial
CT00014,9,3,Industrial
CT00014,7,2,Industrial
CT00014,9,2,Industrial
CT00014,7,3,Industrial
CT00014,7,1,Industrial
CT00014,6,0,Industrial
CT00014,7,1,Industrial
CT00014,7,3,Industrial
CT00014,7,0,Industrial
CT00014,6,0,Industrial
CT00014,6,0,Industrial
CT00014,6,0,Industrial
CT00014,9,0,Industrial
CT00014,8,1,Industrial
CT00014,6,1,Industrial
CT00014,2,0,Industrial
CT00014,5,1,Industrial
CT00014,7,0,Industrial
CT00014,6,0,Industrial
CT00014,9,0,Industrial
CT00014,6,0,Industrial
CT00014,4,1,Industrial
CT00014,4,2,Industrial
CT00014,7,1,Industrial
CT00014,4,1,Industrial
CT00014,5,1,Industrial
CT00014,5,1,Industrial
CT00014,4,3,Industrial
CT00014,3,3,Industrial
CT00014,6,0,Industrial
CT00014,3,0,Industrial
CT00014,2,2,Industrial
CT00014,8,1,Industrial
CT00014,7,1,Industrial
CT00014,7,2,Industrial
CT00014,8,0,Industrial
CT00014,5,2,Industrial
CT00014,8,2,Industrial
CT00014,12,2,Industrial
CT00014,4,3,Industrial
CT00014,8,3,Industrial
CT00014,7,1,Industrial
CT00014,2,1,Industrial
CT00014,3,0,Industrial
CT00014,6,2,Industrial
CT00014,11,1,Industrial
CT00014,3,0,Industrial
CT00014,11,1,Industrial
CT00014,6,1,Industrial
CT00014,7,0,Industrial
CT00014,8,0,Industrial
CT00014,5,0,Industrial
CT00014,8,0,Industrial
CT00014,13,0,Industrial
CT00014,5,0,Industrial
CT00014,1,0,Industrial
CT00014,1,0,Industrial
CT00015,6,3,Industrial
CT00015,5,0,Industrial
CT00015,8,1,Industrial
CT00015,4,2,Industrial
CT00015,3,1,Industrial
CT00015,5,1,Industrial
CT00015,8,2,Industrial
CT00015,5,3,Industrial
CT00015,5,1,Industrial
CT00015,5,1,Industrial
CT00015,6,0,Industrial
CT00015,2,0,Industrial
CT00015,3,0,Industrial
CT00015,6,0,Industrial
CT00015,3,0,Industrial
CT00015,7,0,Industrial
CT00015,6,0,Industrial
CT00015,5,0,Industrial
CT00015,9,0,Industrial
CT00015,1,0,Industrial
CT00016,4,3,Industrial
CT00016,4,0,Industrial
CT00016,7,1,Industrial
CT00016,6,3,Industrial
CT00016,6,1,Industrial
CT00016,3,3,Industrial
CT00016,6,0,Industrial
CT00016,6,0,Industrial
CT00016,7,3,Industrial
CT00016,4,1,Industrial
CT00016,9,0,Industrial
CT00016,6,0,Industrial
CT00016,5,2,Industrial
CT00016,9,1,Industrial
CT00016,7,4,Industrial
CT00016,6,0,Industrial
CT00016,6,1,Industrial
CT00016,9,2,Industrial
CT00016,3,0,Industrial
CT00016,7,0,Industrial
CT00016,4,1,Industrial
CT00016,10,0,Industrial
CT00016,11,2,Industrial
CT00016,6,2,Industrial
CT00016,7,0,Industrial
CT00016,11,1,Industrial
CT00016,4,0,Industrial
CT00016,8,2,Industrial
CT00016,9,2,Industrial
CT00016,3,0,Industrial
CT00016,6,3,Industrial
CT00016,4,1,Industrial
CT00016,5,1,Industrial
CT00016,4,1,Industrial
CT00016,11,2,Industrial
CT00016,7,1,Industrial
CT00016,2,3,Industrial
CT00016,4,1,Industrial
CT00016,4,2,Industrial
CT00016,3,3,Industrial
CT00016,7,1,Industrial
CT00016,11,1,Industrial
CT00016,8,2,Industrial
CT00016,6,2,Industrial
CT00016,8,1,Industrial
CT00016,1,1,Industrial
CT00016,7,2,Industrial
CT00016,8,0,Industrial
CT00016,4,1,Industrial
CT00016,11,1,Industrial
CT00016,8,2,Industrial
CT00016,11,2,Industrial
CT00016,7,3,Industrial
CT00016,5,1,Industrial
CT00016,1,3,Industrial
CT00016,8,1,Industrial
CT00016,3,1,Industrial
CT00016,8,1,Industrial
CT00016,4,1,Industrial
CT00016,4,1,Industrial
CT00016,7,2,Industrial
CT00016,5,0,Industrial
CT00016,6,0,Industrial
CT00016,4,0,Industrial
CT00016,7,0,Industrial
CT00016,4,2,Industrial
CT00016,7,1,Industrial
CT00016,4,2,Industrial
CT00016,6,0,Industrial
CT00016,13,2,Industrial
CT00016,12,0,Industrial
CT00016,10,3,Industrial
CT00016,4,5,Industrial
CT00016,5,3,Industrial
CT00016,5,1,Industrial
CT00016,5,1,Industrial
CT00016,8,0,Industrial
CT00016,9,2,Industrial
CT00016,4,0,Industrial
CT00016,5,0,Industrial
CT00016,5,0,Industrial
CT00016,5,0,Industrial
CT00017,6,2,Industrial
CT00017,6,2,Industrial
CT00017,7,1,Industrial
CT00017,7,1,Industrial
CT00017,8,2,Industrial
CT00017,5,2,Industrial
CT00017,10,1,Industrial
CT00017,4,1,Industrial
CT00017,5,1,Industrial
CT00017,6,1,Industrial
CT00017,11,3,Industrial
CT00017,11,0,Industrial
CT00017,9,1,Industrial
CT00017,6,0,Industrial
CT00017,10,1,Industrial
CT00017,7,1,Industrial
CT00017,9,2,Industrial
CT00017,5,1,Industrial
CT00017,6,1,Industrial
CT00017,11,2,Industrial
CT00017,5,1,Industrial
CT00017,6,1,Industrial
CT00017,6,0,Industrial
CT00017,3,3,Industrial
CT00017,4,0,Industrial
CT00017,10,2,Industrial
CT00017,2,0,Industrial
CT00018,6,0,Industrial
CT00018,6,2,Industrial
CT00018,1,3,Industrial
CT00018,5,0,Industrial
CT00018,7,2,Industrial
CT00018,5,0,Industrial
CT00018,5,2,Industrial
CT00018,8,1,Industrial
CT00018,8,3,Industrial
CT00018,3,1,Industrial
CT00018,5,0,Industrial
CT00018,4,1,Industrial
CT00018,9,1,Industrial
CT00018,12,1,Industrial
CT00018,7,1,Industrial
CT00018,5,2,Industrial
CT00018,5,2,Industrial
CT00018,8,3,Industrial
CT00018,7,2,Industrial
CT00018,7,1,Industrial
CT00018,4,2,Industrial
CT00018,6,0,Industrial
CT00018,8,3,Industrial
CT00018,8,0,Industrial
CT00018,7,0,Industrial
CT00018,8,2,Industrial
CT00018,5,0,Industrial
CT00018,13,2,Industrial
CT00018,9,3,Industrial
CT00018,2,2,Industrial
CT00018,7,1,Industrial
CT00018,6,2,Industrial
CT00018,11,1,Industrial
CT00018,11,2,Industrial
CT00018,6,1,Industrial
CT00018,6,0,Industrial
CT00018,5,0,Industrial
CT00018,6,2,Industrial
CT00018,8,1,Industrial
CT00018,9,2,Industrial
CT00018,8,1,Industrial
CT00018,11,2,Industrial
CT00018,11,0,Industrial
CT00018,6,2,Industrial
CT00018,9,1,Industrial
CT00018,8,0,Industrial
CT00018,7,1,Industrial
CT00018,2,1,Industrial
CT00018,11,1,Industrial
CT00018,9,1,Industrial
CT00018,5,3,Industrial
CT00018,11,2,Industrial
CT00018,7,0,Industrial
CT00018,0,7,Industrial
CT00019,4,0,Industrial
CT00019,7,1,Industrial
CT00019,2,1,Industrial
CT00019,12,0,Industrial
CT00019,3,4,Industrial
CT00019,9,1,Industrial
CT00019,7,1,Industrial
CT00019,7,0,Industrial
CT00019,10,1,Industrial
CT00019,8,0,Industrial
CT00019,11,0,Industrial
CT00019,1,0,Industrial
CT00020,6,1,Industrial
CT00020,3,2,Industrial
CT00020,6,1,Industrial
CT00020,6,0,Industrial
CT00020,7,2,Industrial
CT00020,5,4,Industrial
CT00020,5,1,Industrial
CT00020,10,1,Industrial
CT00020,8,1,Industrial
CT00020,10,1,Industrial
CT00020,5,3,Industrial
CT00020,11,1,Industrial
CT00020,6,1,Industrial
CT00020,2,1,Industrial
CT00020,5,2,Industrial
CT00020,5,3,Industrial
CT00020,4,0,Industrial
CT00020,4,5,Industrial
CT00020,3,0,Industrial
CT00020,3,3,Industrial
CT00020,8,1,Industrial
CT00020,13,3,Industrial
CT00020,5,2,Industrial
CT00020,6,1,Industrial
CT00020,12,1,Industrial
CT00020,5,4,Industrial
CT00020,2,2,Industrial
CT00020,12,1,Industrial
CT00020,7,0,Industrial
CT00020,9,0,Industrial
CT00020,6,1,Industrial
CT00020,10,1,Industrial
CT00020,6,0,Industrial
CT00020,4,2,Industrial
CT00020,7,0,Industrial
CT00020,7,2,Industrial
CT00020,7,2,Industrial
CT00020,5,0,Industrial
CT00020,10,0,Industrial
CT00020,10,0,Industrial
CT00020,5,2,Industrial
CT00020,5,1,Industrial
CT00020,3,2,Industrial
CT00020,4,4,Industrial
CT00020,11,2,Industrial
CT00020,7,2,Industrial
CT00020,6,3,Industrial
CT00020,5,2,Industrial
CT00020,8,1,Industrial
CT00020,3,2,Industrial
CT00020,10,1,Industrial
CT00020,7,0,Industrial
CT00020,8,0,Industrial
CT00020,6,0,Industrial
CT00020,5,2,Industrial
CT00020,14,1,Industrial
CT00020,8,3,Industrial
CT00020,6,0,Industrial
CT00020,5,1,Industrial
CT00020,6,0,Industrial
CT00020,5,1,Industrial
CT00020,3,1,Industrial
CT00020,4,3,Industrial
CT00020,7,3,Industrial
CT00020,7,2,Industrial
CT00020,5,1,Industrial
CT00020,8,2,Industrial
CT00020,4,0,Industrial
CT00020,2,2,Industrial
CT00020,8,1,Industrial
CT00020,9,0,Industrial
CT00020,3,2,Industrial
CT00020,6,1,Industrial
CT00020,4,2,Industrial
CT00020,4,0,Industrial
CT00020,7,2,Industrial
CT00020,6,2,Industrial
CT00020,4,1,Industrial
CT00020,5,3,Industrial
CT00020,6,2,Industrial
CT00020,8,0,Industrial
CT00020,7,1,Industrial
CT00020,5,0,Industrial
CT00020,4,1,Industrial
CT00020,11,0,Industrial
CT00020,4,3,Industrial
CT00020,6,1,Industrial
CT00020,6,1,Industrial
CT00020,5,2,Industrial
CT00020,3,2,Industrial
CT00020,3,1,Industrial
CT00020,5,2,Industrial
CT00020,5,1,Industrial
CT00020,6,1,Industrial
CT00020,9,2,Industrial
CT00020,8,2,Industrial
CT00020,7,2,Industrial
CT00020,8,2,Industrial
CT00020,5,0,Industrial
CT00020,6,2,Industrial
CT00020,8,0,Industrial
CT00020,10,3,Industrial
CT00020,13,2,Industrial
CT00020,5,1,Industrial
CT00020,8,0,Industrial
CT00020,9,1,Industrial
CT00020,10,1,Industrial
CT00020,9,1,Industrial
CT00020,7,2,Industrial
CT00020,7,0,Industrial
CT00020,8,1,Industrial
CT00020,4,1,Industrial
CT00020,4,1,Industrial
CT00020,3,1,Industrial
CT00020,2,1,Industrial
CT00020,9,0,Industrial
CT00020,3,2,Industrial
CT00020,2,1,Industrial
CT00020,11,1,Industrial
CT00020,3,2,Industrial
CT00020,12,2,Industrial
CT00020,8,1,Industrial
CT00020,7,2,Industrial
CT00020,6,2,Industrial
CT00020,2,0,Industrial
CT00020,5,1,Industrial
CT00020,6,1,Industrial
CT00020,12,0,Industrial
CT00020,5,2,Industrial
CT00020,6,0,Industrial
CT00020,4,3,Industrial
CT00020,7,0,Industrial
CT00020,9,3,Industrial
CT00020,9,2,Industrial
CT00020,11,1,Industrial
CT00020,5,1,Industrial
CT00020,8,1,Industrial
CT00020,6,1,Industrial
CT00020,6,3,Industrial
CT00020,8,1,Industrial
CT00020,5,1,Industrial
CT00020,10,1,Industrial
CT00020,7,0,Industrial
CT00020,2,1,Industrial
CT00020,11,0,Industrial
CT00020,7,1,Industrial
CT00020,5,0,Industrial
CT00020,7,1,Industrial
CT00020,9,2,Industrial
CT00020,7,1,Industrial
CT00020,4,1,Industrial
CT00020,10,2,Industrial
CT00020,5,1,Industrial
CT00020,4,1,Industrial
CT00020,6,0,Industrial
CT00020,5,2,Industrial
CT00020,4,1,Industrial
CT00020,9,1,Industrial
CT00020,4,1,Industrial
CT00020,4,1,Industrial
CT00020,7,4,Industrial
CT00020,7,0,Industrial
CT00020,6,0,Industrial
CT00020,7,0,Industrial
CT00020,9,1,Industrial
CT00020,8,1,Industrial
CT00020,6,0,Industrial
CT00020,9,1,Industrial
CT00020,8,0,Industrial
CT00020,3,3,Industrial
CT00020,6,2,Industrial
CT00020,8,2,Industrial
CT00020,4,3,Industrial
CT00020,0,10,Industrial
CT00020,0,7,Industrial
CT00021,3,2,Industrial
CT00021,2,1,Industrial
CT00021,14,1,Industrial
CT00021,7,0,Industrial
CT00021,3,3,Industrial
CT00021,10,0,Industrial
CT00021,3,0,Industrial
CT00021,5,3,Industrial
CT00021,6,1,Industrial
CT00021,10,0,Industrial
CT00021,4,3,Industrial
CT00021,11,0,Industrial
CT00021,8,2,Industrial
CT00021,9,1,Industrial
CT00021,8,0,Industrial
CT00021,7,0,Industrial
CT00021,8,1,Industrial
CT00021,6,2,Industrial
CT00021,10,1,Industrial
CT00021,3,0,Industrial
CT00021,10,0,Industrial
CT00021,3,1,Industrial
CT00021,7,1,Industrial
CT00021,6,1,Industrial
CT00021,11,1,Industrial
CT00021,5,0,Industrial
