geo_id,n_male,n_female,industry_code
CT00004,1,1,Domestic
CT00004,0,1,Domestic
CT00004,1,1,Domestic
CT00004,0,1,Domestic
CT00004,1,0,Domestic
CT00004,0,2,Domestic
CT00004,0,1,Domestic
CT00004,1,0,Domestic
CT00004,1,0,Domestic
CT00004,1,0,Domestic
CT00004,1,0,Domestic
CT00004,1,0,Domestic
CT00005,0,2,Domestic
CT00005,1,0,Domestic
CT00005,0,1,Domestic
CT00005,0,1,Domestic
CT00005,1,0,Domestic
CT00005,0,1,Domestic
CT00005,1,2,Domestic
CT00005,0,1,Domestic
CT00005,0,1,Domestic
CT00005,0,1,Domestic
CT00005,1,0,Domestic
CT00005,0,1,Domestic
CT00005,0,1,Domestic
CT00005,0,1,Domestic
CT00005,0,1,Domestic
CT00005,1,0,Domestic
CT00005,0,1,Domestic
CT00005,0,1,Domestic
CT00005,0,1,Domestic
CT00005,1,0,Domestic
CT00005,1,0,Domestic
CT00005,1,0,Domestic
CT00006,0,1,Domestic
CT00006,1,0,Domestic
CT00006,1,0,Domestic
CT00006,1,2,Domestic
CT00006,1,0,Domestic
CT00006,0,1,Domestic
CT00006,1,0,Domestic
CT00006,0,2,Domestic
CT00006,1,0,Domestic
CT00006,0,1,Domestic
CT00006,1,1,Domestic
CT00006,0,1,Domestic
CT00006,0,1,Domestic
CT00006,1,1,Domestic
CT00006,0,1,Domestic
CT00006,0,1,Domestic
CT00006,1,0,Domestic
CT00007,0,1,Domestic
CT00007,1,2,Domestic
CT00007,0,1,Domestic
CT00007,1,0,Domestic
CT00007,0,1,Domestic
CT00007,2,0,Domestic
CT00007,1,0,Domestic
CT00007,1,1,Domestic
CT00007,1,0,Domestic
CT00007,2,1,Domestic
CT00007,0,2,Domestic
CT00007,0,1,Domestic
CT00007,0,1,Domestic
CT00007,1,1,Domestic
CT00007,0,1,Domestic
CT00007,0,1,Domestic
CT00007,0,1,Domestic
CT00007,0,2,Domestic
CT00007,0,1,Domestic
CT00007,0,1,Domestic
CT00007,1,0,Domestic
CT00007,0,1,Domestic
CT00007,0,1,Domestic
CT00007,0,1,Domestic
CT00007,2,1,Domestic
CT00007,0,1,Domestic
CT00007,2,1,Domestic
CT00007,0,1,Domestic
CT00007,1,0,Domestic
CT00007,0,2,Domestic
CT00007,0,1,Domestic
CT00007,0,1,Domestic
CT00007,1,0,Domestic
CT00007,0,1,Domestic
CT00007,0,1,Domestic
CT00007,0,1,Domestic
CT00007,0,1,Domestic
CT00007,0,1,Domestic
CT00007,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,1,0,Domestic
CT00008,0,1,Domestic
CT00008,0,2,Domestic
CT00008,0,1,Domestic
CT00008,2,2,Domestic
CT00008,0,1,Domestic
CT00008,0,2,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,2,Domestic
CT00008,0,3,Domestic
CT00008,1,0,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,2,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,1,0,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,2,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,1,1,Domestic
CT00008,0,1,Domestic
CT00008,0,2,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,3,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,2,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,1,0,Domestic
CT00008,0,1,Domestic
CT00008,2,0,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,1,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,1,0,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,1,1,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,1,0,Domestic
CT00008,0,3,Domestic
CT00008,2,0,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,1,2,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,1,0,Domestic
CT00008,2,0,Domestic
CT00008,1,0,Domestic
CT00008,1,0,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,4,Domestic
CT00008,0,1,Domestic
CT00008,0,1,Domestic
CT00008,0,3,Domestic
CT00008,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,1,0,Domestic
CT00009,0,1,Domestic
CT00009,0,2,Domestic
CT00009,1,0,Domestic
CT00009,0,1,Domestic
CT00009,1,0,Domestic
CT00009,1,0,Domestic
CT00009,1,1,Domestic
CT00009,2,0,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,1,1,Domestic
CT00009,1,1,Domestic
CT00009,0,1,Domestic
CT00009,2,0,Domestic
CT00009,0,1,Domestic
CT00009,0,4,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,1,1,Domestic
CT00009,0,1,Domestic
CT00009,0,2,Domestic
CT00009,1,0,Domestic
CT00009,0,3,Domestic
CT00009,0,1,Domestic
CT00009,0,2,Domestic
CT00009,0,1,Domestic
CT00009,0,2,Domestic
CT00009,0,1,Domestic
CT00009,1,0,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,1,0,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,1,1,Domestic
CT00009,0,1,Domestic
CT00009,1,1,Domestic
CT00009,0,1,Domestic
CT00009,0,2,Domestic
CT00009,0,2,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,1,0,Domestic
CT00009,1,0,Domestic
CT00009,0,1,Domestic
CT00009,0,2,Domestic
CT00009,1,1,Domestic
CT00009,0,1,Domestic
CT00009,0,2,Domestic
CT00009,1,0,Domestic
CT00009,0,1,Domestic
CT00009,2,1,Domestic
CT00009,0,1,Domestic
CT00009,1,1,Domestic
CT00009,1,0,Domestic
CT00009,1,0,Domestic
CT00009,0,2,Domestic
CT00009,0,2,Domestic
CT00009,0,2,Domestic
CT00009,1,0,Domestic
CT00009,0,1,Domestic
CT00009,2,0,Domestic
CT00009,1,1,Domestic
CT00009,1,1,Domestic
CT00009,1,0,Domestic
CT00009,0,1,Domestic
CT00009,1,0,Domestic
CT00009,1,0,Domestic
CT00009,1,0,Domestic
CT00009,0,3,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,1,1,Domestic
CT00009,0,1,Domestic
CT00009,1,0,Domestic
CT00009,0,1,Domestic
CT00009,1,1,Domestic
CT00009,1,0,Domestic
CT00009,1,0,Domestic
CT00009,2,0,Domestic
CT00009,1,1,Domestic
CT00009,1,1,Domestic
CT00009,0,2,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,3,Domestic
CT00009,0,2,Domestic
CT00009,0,2,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,3,Domestic
CT00009,0,1,Domestic
CT00009,0,3,Domestic
CT00009,0,1,Domestic
CT00009,0,2,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,1,Domestic
CT00009,0,2,Domestic
CT00009,0,1,Domestic
CT00009,0,2,Domestic
CT00009,0,1,Domestic
CT00010,1,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,2,Domestic
CT00010,0,2,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,3,Domestic
CT00010,1,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,2,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,1,2,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,1,0,Domestic
CT00010,0,1,Domestic
CT00010,1,0,Domestic
CT00010,1,1,Domestic
CT00010,0,1,Domestic
CT00010,0,2,Domestic
CT00010,0,1,Domestic
CT00010,1,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,1,0,Domestic
CT00010,0,1,Domestic
CT00010,0,3,Domestic
CT00010,1,0,Domestic
CT00010,0,1,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,2,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,3,Domestic
CT00010,1,1,Domestic
CT00010,0,3,Domestic
CT00010,1,3,Domestic
CT00010,0,1,Domestic
CT00010,2,1,Domestic
CT00010,0,2,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,1,0,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,1,3,Domestic
CT00010,0,2,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,2,0,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,2,Domestic
CT00010,1,0,Domestic
CT00010,2,0,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,2,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,2,Domestic
CT00010,0,1,Domestic
CT00010,0,2,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,1,0,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,1,1,Domestic
CT00010,1,0,Domestic
CT00010,1,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,1,1,Domestic
CT00010,0,2,Domestic
CT00010,0,2,Domestic
CT00010,0,1,Domestic
CT00010,1,0,Domestic
CT00010,0,2,Domestic
CT00010,0,2,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,1,0,Domestic
CT00010,0,1,Domestic
CT00010,1,0,Domestic
CT00010,0,1,Domestic
CT00010,0,1,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00010,2,0,Domestic
CT00010,1,0,Domestic
CT00010,2,0,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00010,1,0,Domestic
CT00011,0,1,Domestic
CT00011,0,1,Domestic
CT00011,1,0,Domestic
CT00011,1,0,Domestic
CT00011,0,1,Domestic
CT00011,2,0,Domestic
CT00011,0,1,Domestic
CT00011,0,1,Domestic
CT00011,0,2,Domestic
CT00011,2,0,Domestic
CT00011,0,1,Domestic
CT00011,0,1,Domestic
CT00011,0,1,Domestic
CT00011,0,1,Domestic
CT00012,0,1,Domestic
CT00012,0,1,Domestic
CT00012,1,2,Domestic
CT00012,0,1,Domestic
CT00012,1,0,Domestic
CT00012,0,1,Domestic
CT00012,0,1,Domestic
CT00012,0,1,Domestic
CT00012,2,0,Domestic
CT00012,1,0,Domestic
CT00012,1,1,Domestic
CT00012,1,1,Domestic
CT00012,0,1,Domestic
CT00012,1,0,Domestic
CT00012,0,2,Domestic
CT00012,0,2,Domestic
CT00012,0,1,Domestic
CT00012,0,1,Domestic
CT00012,1,0,Domestic
CT00012,0,1,Domestic
CT00012,1,2,Domestic
CT00012,0,1,Domestic
CT00012,0,2,Domestic
CT00012,0,1,Domestic
CT00012,0,1,Domestic
CT00012,0,1,Domestic
CT00012,0,1,Domestic
CT00012,0,2,Domestic
CT00012,1,0,Domestic
CT00012,0,1,Domestic
CT00012,1,0,Domestic
CT00013,1,0,Domestic
CT00013,1,1,Domestic
CT00013,1,0,Domestic
CT00013,0,3,Domestic
CT00013,0,1,Domestic
CT00013,1,0,Domestic
CT00013,0,1,Domestic
CT00013,1,0,Domestic
CT00013,0,1,Domestic
CT00013,1,1,Domestic
CT00013,0,1,Domestic
CT00013,0,2,Domestic
CT00013,0,1,Domestic
CT00013,0,2,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,1,0,Domestic
CT00013,1,1,Domestic
CT00013,1,0,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,1,0,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,1,0,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,0,2,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,1,0,Domestic
CT00013,1,0,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,1,0,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,0,2,Domestic
CT00013,1,2,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,1,0,Domestic
CT00013,0,2,Domestic
CT00013,0,1,Domestic
CT00013,0,2,Domestic
CT00013,1,0,Domestic
CT00013,0,1,Domestic
CT00013,0,1,Domestic
CT00013,1,1,Domestic
CT00013,1,0,Domestic
CT00013,1,0,Domestic
CT00014,1,1,Domestic
CT00014,0,1,Domestic
CT00014,1,0,Domestic
CT00014,0,1,Domestic
CT00014,1,0,Domestic
CT00014,1,0,Domestic
CT00014,1,0,Domestic
CT00014,0,2,Domestic
CT00014,1,0,Domestic
CT00014,0,1,Domestic
CT00014,0,1,Domestic
CT00014,0,2,Domestic
CT00014,0,1,Domestic
CT00014,1,0,Domestic
CT00014,1,0,Domestic
CT00014,0,1,Domestic
CT00014,0,1,Domestic
CT00014,0,2,Domestic
CT00014,0,1,Domestic
CT00014,1,0,Domestic
CT00014,0,1,Domestic
CT00014,0,1,Domestic
CT00014,0,2,Domestic
CT00014,0,1,Domestic
CT00014,0,1,Domestic
CT00014,0,1,Domestic
CT00014,1,1,Domestic
CT00014,1,0,Domestic
CT00014,1,0,Domestic
