geo_id,n_male,n_female,industry_code
CT00014,3,0,Indefinite
CT00014,3,0,Indefinite
CT00014,2,0,Indefinite
CT00014,4,0,Indefinite
CT00014,4,0,Indefinite
CT00014,2,1,Indefinite
CT00014,2,1,Indefinite
CT00014,4,0,Indefinite
CT00014,1,0,Indefinite
CT00014,1,1,Indefinite
CT00014,1,0,Indefinite
CT00014,1,0,Indefinite
CT00014,2,0,Indefinite
CT00014,1,0,Indefinite
CT00014,1,0,Indefinite
CT00014,2,0,Indefinite
CT00014,4,0,Indefinite
CT00014,1,1,Indefinite
CT00014,1,0,Indefinite
CT00014,6,0,Indefinite
CT00014,1,0,Indefinite
CT00014,3,0,Indefinite
CT00014,1,1,Indefinite
CT00014,2,1,Indefinite
CT00014,2,0,Indefinite
CT00014,3,1,Indefinite
CT00014,0,1,Indefinite
CT00014,0,2,Indefinite
CT00014,0,1,Indefinite
CT00014,0,3,Indefinite
CT00015,3,1,Indefinite
CT00015,1,1,Indefinite
CT00015,1,0,Indefinite
CT00015,1,0,Indefinite
CT00015,2,0,Indefinite
CT00015,3,0,Indefinite
CT00016,1,0,Indefinite
CT00016,2,0,Indefinite
CT00016,1,0,Indefinite
CT00016,4,0,Indefinite
CT00016,3,0,Indefinite
CT00016,1,0,Indefinite
CT00016,2,0,Indefinite
CT00016,4,0,Indefinite
CT00016,3,1,Indefinite
CT00016,1,0,Indefinite
CT00016,1,0,Indefinite
CT00016,3,0,Indefinite
CT00016,1,1,Indefinite
CT00016,4,0,Indefinite
CT00016,2,0,Indefinite
CT00016,2,1,Indefinite
CT00016,1,0,Indefinite
CT00016,4,1,Indefinite
CT00016,1,0,Indefinite
CT00016,1,1,Indefinite
CT00016,4,0,Indefinite
CT00016,1,0,Indefinite
CT00016,1,0,Indefinite
CT00016,2,1,Indefinite
CT00016,1,1,Indefinite
CT00016,1,0,Indefinite
CT00016,4,2,Indefinite
CT00016,0,1,Indefinite
CT00016,0,1,Indefinite
CT00016,0,1,Indefinite
CT00016,0,1,Indefinite
CT00016,0,1,Indefinite
CT00017,1,1,Indefinite
CT00017,2,0,Indefinite
CT00017,2,0,Indefinite
CT00017,2,0,Indefinite
CT00017,2,0,Indefinite
CT00017,1,0,Indefinite
CT00017,2,0,Indefinite
CT00017,2,0,Indefinite
CT00017,2,0,Indefinite
CT00017,4,2,Indefinite
CT00017,0,1,Indefinite
CT00018,1,0,Indefinite
CT00018,1,1,Indefinite
CT00018,0,1,Indefinite
CT00018,1,0,Indefinite
CT00018,1,1,Indefinite
CT00018,1,0,Indefinite
CT00018,2,0,Indefinite
CT00018,1,0,Indefinite
CT00018,0,1,Indefinite
CT00018,2,2,Indefinite
CT00018,1,0,Indefinite
CT00018,2,0,Indefinite
CT00018,2,1,Indefinite
CT00018,5,0,Indefinite
CT00018,2,0,Indefinite
CT00018,2,1,Indefinite
CT00018,0,1,Indefinite
CT00018,3,0,Indefinite
CT00018,0,1,Indefinite
CT00018,1,0,Indefinite
CT00018,1,0,Indefinite
CT00018,1,0,Indefinite
CT00018,1,0,Indefinite
CT00018,1,0,Indefinite
CT00018,2,0,Indefinite
CT00018,2,0,Indefinite
CT00018,1,0,Indefinite
CT00018,1,0,Indefinite
CT00018,2,0,Indefinite
CT00018,1,0,Indefinite
CT00019,2,1,Indefinite
CT00019,1,0,Indefinite
CT00019,3,0,Indefinite
CT00019,3,0,Indefinite
CT00020,1,1,Indefinite
CT00020,2,1,Indefinite
CT00020,3,1,Indefinite
CT00020,2,1,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,2,2,Indefinite
CT00020,3,0,Indefinite
CT00020,2,0,Indefinite
CT00020,0,2,Indefinite
CT00020,1,0,Indefinite
CT00020,4,0,Indefinite
CT00020,1,1,Indefinite
CT00020,1,1,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,0,1,Indefinite
CT00020,4,2,Indefinite
CT00020,2,0,Indefinite
CT00020,2,1,Indefinite
CT00020,2,0,Indefinite
CT00020,3,0,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,1,1,Indefinite
CT00020,1,0,Indefinite
CT00020,1,1,Indefinite
CT00020,2,0,Indefinite
CT00020,2,0,Indefinite
CT00020,2,0,Indefinite
CT00020,0,1,Indefinite
CT00020,1,0,Indefinite
CT00020,1,2,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,3,0,Indefinite
CT00020,2,1,Indefinite
CT00020,1,0,Indefinite
CT00020,0,1,Indefinite
CT00020,2,1,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,1,1,Indefinite
CT00020,1,0,Indefinite
CT00020,0,1,Indefinite
CT00020,4,1,Indefinite
CT00020,1,0,Indefinite
CT00020,1,1,Indefinite
CT00020,1,0,Indefinite
CT00020,3,0,Indefinite
CT00020,1,1,Indefinite
CT00020,1,3,Indefinite
CT00020,3,1,Indefinite
CT00020,2,1,Indefinite
CT00020,1,0,Indefinite
CT00020,2,0,Indefinite
CT00020,1,0,Indefinite
CT00020,2,0,Indefinite
CT00020,4,0,Indefinite
CT00020,1,0,Indefinite
CT00020,2,0,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,1,0,Indefinite
CT00020,2,0,Indefinite
CT00020,2,0,Indefinite
CT00020,2,0,Indefinite
CT00020,1,0,Indefinite
CT00020,2,0,Indefinite
CT00020,1,0,Indefinite
CT00020,2,0,Indefinite
CT00020,2,0,Indefinite
CT00021,1,0,Indefinite
CT00021,1,0,Indefinite
CT00021,1,0,Indefinite
CT00021,2,0,Indefinite
CT00021,1,0,Indefinite
CT00021,1,0,Indefinite
CT00021,2,0,Indefinite
CT00021,2,0,Indefinite
CT00021,2,1,Indefinite
CT00021,2,0,Indefinite
CT00021,1,0,Indefinite
CT00021,1,0,Indefinite
CT00021,3,2,Indefinite
CT00021,3,1,Indefinite
CT00021,1,0,Indefinite
CT00021,2,0,Indefinite
CT00021,1,1,Indefinite
CT00021,1,2,Indefinite
CT00021,1,0,Indefinite
CT00021,1,0,Indefinite
CT00022,1,0,Indefinite
CT00022,8,0,Indefinite
CT00022,1,0,Indefinite
CT00022,1,0,Indefinite
CT00022,4,1,Indefinite
CT00022,1,0,Indefinite
CT00022,1,0,Indefinite
CT00022,3,1,Indefinite
CT00022,1,0,Indefinite
CT00022,0,2,Indefinite
CT00023,0,1,Indefinite
CT00023,1,0,Indefinite
CT00023,2,1,Indefinite
CT00023,3,2,Indefinite
CT00023,1,0,Indefinite
CT00023,2,1,Indefinite
CT00023,1,0,Indefinite
CT00023,1,0,Indefinite
CT00023,1,0,Indefinite
CT00023,0,1,Indefinite
CT00023,2,0,Indefinite
CT00023,2,0,Indefinite
CT00023,0,1,Indefinite
CT00023,3,1,Indefinite
CT00023,3,0,Indefinite
CT00023,2,0,Indefinite
CT00023,1,0,Indefinite
CT00023,1,0,Indefinite
CT00023,2,0,Indefinite
CT00023,1,0,Indefinite
CT00023,1,0,Indefinite
CT00023,4,0,Indefinite
CT00023,1,0,Indefinite
CT00023,1,0,Indefinite
CT00024,3,0,Indefinite
CT00024,1,1,Indefinite
CT00024,1,1,Indefinite
CT00024,3,2,Indefinite
CT00024,1,0,Indefinite
CT00024,1,1,Indefinite
CT00024,1,0,Indefinite
CT00024,3,0,Indefinite
CT00024,1,0,Indefinite
CT00024,4,0,Indefinite
CT00024,0,1,Indefinite
CT00024,1,0,Indefinite
CT00024,1,1,Indefinite
CT00024,1,0,Indefinite
CT00024,2,0,Indefinite
CT00024,1,0,Indefinite
CT00024,2,0,Indefinite
CT00024,1,0,Indefinite
CT00024,5,0,Indefinite
CT00025,2,0,Indefinite
CT00025,1,1,Indefinite
CT00025,3,0,Indefinite
CT00025,3,1,Indefinite
CT00025,1,1,Indefinite
CT00025,1,1,Indefinite
CT00025,2,0,Indefinite
CT00025,1,0,Indefinite
CT00025,1,0,Indefinite
CT00025,1,0,Indefinite
CT00025,1,0,Indefinite
CT00026,4,0,Indefinite
CT00026,1,1,Indefinite
CT00026,4,0,Indefinite
CT00026,3,1,Indefinite
CT00026,2,0,Indefinite
CT00026,1,0,Indefinite
CT00026,2,0,Indefinite
CT00026,2,1,Indefinite
CT00026,3,0,Indefinite
CT00026,2,0,Indefinite
CT00026,3,0,Indefinite
CT00026,1,2,Indefinite
CT00026,2,1,Indefinite
CT00026,1,0,Indefinite
CT00026,2,0,Indefinite
CT00026,1,1,Indefinite
CT00028,1,2,Indefinite
CT00028,4,1,Indefinite
CT00028,1,0,Indefinite
CT00028,1,0,Indefinite
CT00028,2,0,Indefinite
CT00028,3,0,Indefinite
CT00028,2,0,Indefinite
CT00028,2,0,Indefinite
CT00028,2,0,Indefinite
CT00028,3,0,Indefinite
CT00028,1,0,Indefinite
CT00028,1,0,Indefinite
CT00028,0,1,Indefinite
CT00028,4,0,Indefinite
CT00028,1,0,Indefinite
CT00028,5,0,Indefinite
CT00028,1,0,Indefinite
CT00028,2,0,Indefinite
CT00028,3,0,Indefinite
CT00028,3,0,Indefinite
CT00028,0,1,Indefinite
CT00028,4,0,Indefinite
CT00028,1,1,Indefinite
CT00028,2,0,Indefinite
CT00028,1,0,Indefinite
CT00028,2,0,Indefinite
CT00028,1,0,Indefinite
CT00028,2,1,Indefinite
CT00028,4,0,Indefinite
CT00028,3,3,Indefinite
CT00028,1,0,Indefinite
CT00028,3,0,Indefinite
CT00028,1,0,Indefinite
CT00028,2,0,Indefinite
CT00028,1,0,Indefinite
CT00028,1,0,Indefinite
CT00028,2,0,Indefinite
CT00028,3,0,Indefinite
CT00028,1,0,Indefinite
CT00028,2,0,Indefinite
CT00028,2,0,Indefinite
CT00028,1,0,Indefinite
CT00028,1,0,Indefinite
CT00028,2,0,Indefinite
CT00028,1,0,Indefinite
CT00028,1,0,Indefinite
CT00028,1,0,Indefinite
CT00028,1,1,Indefinite
CT00028,1,5,Indefinite
CT00028,0,1,Indefinite
CT00028,0,3,Indefinite
CT00029,1,0,Indefinite
CT00029,3,0,Indefinite
CT00029,1,0,Indefinite
CT00029,1,1,Indefinite
CT00029,2,0,Indefinite
CT00029,1,1,Indefinite
CT00029,1,1,Indefinite
CT00029,3,0,Indefinite
CT00029,1,0,Indefinite
CT00029,0,1,Indefinite
CT00029,2,0,Indefinite
CT00029,1,0,Indefinite
CT00029,3,0,Indefinite
CT00029,3,1,Indefinite
CT00029,4,0,Indefinite
CT00029,4,0,Indefinite
CT00029,1,0,Indefinite
CT00029,5,0,Indefinite
CT00029,5,0,Indefinite
CT00029,4,0,Indefinite
CT00029,4,0,Indefinite
CT00029,1,2,Indefinite
CT00029,0,1,Indefinite
CT00029,0,3,Indefinite
CT00029,0,1,Indefinite
CT00029,0,1,Indefinite
CT00030,2,1,Indefinite
CT00030,0,1,Indefinite
CT00030,2,0,Indefinite
CT00030,2,0,Indefinite
CT00030,5,1,Indefinite
CT00030,2,2,Indefinite
CT00030,2,0,Indefinite
CT00030,2,0,Indefinite
CT00030,2,0,Indefinite
CT00030,5,0,Indefinite
CT00030,4,0,Indefinite
CT00030,1,0,Indefinite
CT00030,2,1,Indefinite
CT00030,0,1,Indefinite
CT00030,3,0,Indefinite
CT00030,0,1,Indefinite
CT00030,1,1,Indefinite
CT00030,0,1,Indefinite
CT00030,2,0,Indefinite
CT00030,1,0,Indefinite
CT00030,1,0,Indefinite
CT00030,5,1,Indefinite
CT00030,1,0,Indefinite
CT00030,1,0,Indefinite
CT00030,2,0,Indefinite
CT00030,1,0,Indefinite
CT00030,3,0,Indefinite
CT00030,1,0,Indefinite
CT00031,4,0,Indefinite
CT00031,2,1,Indefinite
CT00031,2,1,Indefinite
CT00031,1,0,Indefinite
CT00031,0,1,Indefinite
CT00031,2,0,Indefinite
CT00031,2,1,Indefinite
CT00031,1,0,Indefinite
CT00032,3,1,Indefinite
CT00032,1,0,Indefinite
CT00032,1,0,Indefinite
CT00032,1,0,Indefinite
CT00032,1,0,Indefinite
CT00032,2,0,Indefinite
CT00032,2,0,Indefinite
CT00032,3,0,Indefinite
CT00032,0,3,Indefinite
CT00032,2,0,Indefinite
CT00032,2,0,Indefinite
CT00032,1,2,Indefinite
CT00032,1,0,Indefinite
CT00032,2,0,Indefinite
CT00032,1,0,Indefinite
CT00032,3,0,Indefinite
CT00032,1,1,Indefinite
CT00032,1,0,Indefinite
CT00032,2,0,Indefinite
CT00032,1,0,Indefinite
CT00033,1,0,Indefinite
CT00033,1,0,Indefinite
CT00033,1,0,Indefinite
CT00033,5,0,Indefinite
CT00033,2,0,Indefinite
CT00033,2,0,Indefinite
CT00033,1,0,Indefinite
CT00033,2,1,Indefinite
CT00033,2,0,Indefinite
CT00033,0,1,Indefinite
CT00033,1,1,Indefinite
CT00033,1,0,Indefinite
CT00033,1,0,Indefinite
CT00033,1,0,Indefinite
CT00033,1,0,Indefinite
CT00033,3,1,Indefinite
CT00033,1,0,Indefinite
CT00033,3,0,Indefinite
CT00033,4,0,Indefinite
CT00033,3,1,Indefinite
CT00033,3,1,Indefinite
CT00033,3,0,Indefinite
CT00033,1,0,Indefinite
CT00033,1,0,Indefinite
CT00033,0,1,Indefinite
CT00033,2,0,Indefinite
CT00033,1,2,Indefinite
CT00033,1,0,Indefinite
CT00033,2,2,Indefinite
CT00034,1,1,Indefinite
CT00034,1,1,Indefinite
CT00034,2,2,Indefinite
CT00034,1,1,Indefinite
CT00034,4,0,Indefinite
CT00034,1,0,Indefinite
CT00034,1,0,Indefinite
CT00034,4,0,Indefinite
CT00034,2,2,Indefinite
CT00034,1,0,Indefinite
CT00034,1,1,Indefinite
CT00034,1,0,Indefinite
CT00034,1,1,Indefinite
CT00034,2,0,Indefinite
CT00034,2,0,Indefinite
CT00034,1,0,Indefinite
CT00034,2,0,Indefinite
CT00034,3,0,Indefinite
CT00034,1,1,Indefinite
CT00034,1,0,Indefinite
CT00034,1,0,Indefinite
CT00034,1,0,Indefinite
CT00034,7,0,Indefinite
CT00034,5,0,Indefinite
CT00034,2,0,Indefinite
CT00034,3,0,Indefinite
CT00034,1,0,Indefinite
CT00034,1,2,Indefinite
CT00034,1,2,Indefinite
CT00034,3,0,Indefinite
CT00034,3,0,Indefinite
CT00034,2,1,Indefinite
CT00034,1,0,Indefinite
CT00034,1,0,Indefinite
CT00034,3,1,Indefinite
CT00034,3,0,Indefinite
CT00034,3,1,Indefinite
CT00034,2,1,Indefinite
CT00034,2,0,Indefinite
CT00034,3,1,Indefinite
CT00034,2,0,Indefinite
CT00034,1,0,Indefinite
CT00034,0,1,Indefinite
CT00034,0,1,Indefinite
CT00034,1,0,Indefinite
CT00034,3,0,Indefinite
CT00034,4,0,Indefinite
CT00034,2,0,Indefinite
CT00034,2,1,Indefinite
CT00034,1,1,Indefinite
CT00034,1,0,Indefinite
CT00034,0,2,Indefinite
CT00034,1,0,Indefinite
CT00034,1,0,Indefinite
CT00034,2,0,Indefinite
CT00035,3,0,Indefinite
CT00035,1,1,Indefinite
CT00035,3,1,Indefinite
CT00035,1,1,Indefinite
CT00035,1,0,Indefinite
CT00035,1,0,Indefinite
CT00035,3,0,Indefinite
CT00035,1,1,Indefinite
CT00035,4,0,Indefinite
CT00035,1,0,Indefinite
CT00035,1,0,Indefinite
CT00035,1,0,Indefinite
CT00035,3,1,Indefinite
CT00035,1,0,Indefinite
CT00035,3,0,Indefinite
CT00035,1,0,Indefinite
CT00035,1,0,Indefinite
CT00035,1,0,Indefinite
CT00035,2,0,Indefinite
CT00035,1,1,Indefinite
CT00035,1,3,Indefinite
CT00035,0,1,Indefinite
CT00036,2,0,Indefinite
CT00036,3,1,Indefinite
CT00036,2,0,Indefinite
CT00036,1,0,Indefinite
CT00036,0,1,Indefinite
CT00036,1,0,Indefinite
CT00036,2,1,Indefinite
CT00036,3,1,Indefinite
CT00036,3,0,Indefinite
CT00036,1,0,Indefinite
CT00036,2,1,Indefinite
CT00036,1,0,Indefinite
CT00036,2,0,Indefinite
CT00036,1,0,Indefinite
CT00036,1,0,Indefinite
CT00036,1,0,Indefinite
CT00036,2,0,Indefinite
CT00036,1,0,Indefinite
CT00036,4,0,Indefinite
CT00036,1,0,Indefinite
CT00036,1,0,Indefinite
CT00036,2,0,Indefinite
CT00036,1,0,Indefinite
CT00036,2,0,Indefinite
CT00036,2,2,Indefinite
CT00036,5,0,Indefinite
CT00036,0,2,Indefinite
CT00037,1,0,Indefinite
CT00037,0,1,Indefinite
CT00037,3,0,Indefinite
CT00037,0,1,Indefinite
CT00037,2,1,Indefinite
CT00037,1,0,Indefinite
CT00037,3,0,Indefinite
CT00037,1,0,Indefinite
CT00037,0,1,Indefinite
CT00037,2,1,Indefinite
CT00037,1,0,Indefinite
CT00037,4,0,Indefinite
CT00037,3,0,Indefinite
CT00037,3,0,Indefinite
CT00037,2,0,Indefinite
CT00037,1,0,Indefinite
CT00037,1,0,Indefinite
CT00038,1,0,Indefinite
CT00038,1,0,Indefinite
CT00038,1,0,Indefinite
CT00038,1,0,Indefinite
CT00038,1,0,Indefinite
CT00038,1,0,Indefinite
CT00038,1,1,Indefinite
CT00038,2,0,Indefinite
CT00038,2,0,Indefinite
CT00038,3,0,Indefinite
CT00038,1,2,Indefinite
CT00038,1,0,Indefinite
CT00038,2,0,Indefinite
CT00038,2,2,Indefinite
CT00038,2,0,Indefinite
CT00038,1,0,Indefinite
CT00038,1,0,Indefinite
CT00038,2,0,Indefinite
CT00038,1,0,Indefinite
CT00038,0,1,Indefinite
CT00038,3,0,Indefinite
CT00038,2,0,Indefinite
CT00038,1,0,Indefinite
CT00038,3,0,Indefinite
CT00038,1,0,Indefinite
CT00038,2,0,Indefinite
CT00038,1,0,Indefinite
CT00038,1,0,Indefinite
CT00038,2,1,Indefinite
CT00038,1,0,Indefinite
CT00038,2,1,Indefinite
CT00038,0,1,Indefinite
CT00038,0,1,Indefinite
CT00038,0,2,Indefinite
CT00039,0,1,Indefinite
CT00039,2,0,Indefinite
CT00039,2,0,Indefinite
CT00039,1,0,Indefinite
CT00039,1,0,Indefinite
CT00039,2,1,Indefinite
CT00039,3,0,Indefinite
CT00039,0,1,Indefinite
CT00039,3,2,Indefinite
CT00039,1,0,Indefinite
CT00039,3,0,Indefinite
CT00039,1,0,Indefinite
CT00039,1,1,Indefinite
CT00039,2,0,Indefinite
CT00039,0,1,Indefinite
CT00039,0,1,Indefinite
CT00039,3,0,Indefinite
CT00039,2,0,Indefinite
CT00039,4,0,Indefinite
CT00039,0,1,Indefinite
CT00039,3,2,Indefinite
CT00039,1,0,Indefinite
CT00039,4,0,Indefinite
CT00039,4,0,Indefinite
CT00039,1,0,Indefinite
CT00039,0,1,Indefinite
CT00039,2,0,Indefinite
CT00039,2,1,Indefinite
CT00039,1,0,Indefinite
CT00039,3,0,Indefinite
CT00039,4,0,Indefinite
CT00039,2,1,Indefinite
CT00040,0,1,Indefinite
CT00040,1,0,Indefinite
CT00040,1,0,Indefinite
CT00040,4,1,Indefinite
CT00040,2,0,Indefinite
CT00040,2,0,Indefinite
CT00040,4,0,Indefinite
CT00040,3,0,Indefinite
CT00040,1,1,Indefinite
CT00040,1,0,Indefinite
CT00040,3,0,Indefinite
CT00040,1,0,Indefinite
CT00040,1,0,Indefinite
CT00040,1,0,Indefinite
CT00040,0,1,Indefinite
CT00040,2,1,Indefinite
CT00040,1,0,Indefinite
CT00040,4,0,Indefinite
CT00040,1,0,Indefinite
CT00040,1,0,Indefinite
CT00040,1,2,Indefinite
CT00041,3,0,Indefinite
CT00041,1,0,Indefinite
CT00041,2,0,Indefinite
CT00041,3,0,Indefinite
CT00041,1,0,Indefinite
CT00041,1,0,Indefinite
CT00041,2,0,Indefinite
CT00041,3,0,Indefinite
CT00041,2,1,Indefinite
CT00041,1,0,Indefinite
CT00041,4,1,Indefinite
CT00041,2,0,Indefinite
CT00041,3,1,Indefinite
CT00041,0,3,Indefinite
CT00041,0,1,Indefinite
CT00042,6,0,Indefinite
CT00042,2,0,Indefinite
CT00042,3,1,Indefinite
CT00042,1,0,Indefinite
CT00042,1,0,Indefinite
CT00042,2,0,Indefinite
CT00042,2,0,Indefinite
CT00042,4,0,Indefinite
CT00042,0,3,Indefinite
CT00043,1,0,Indefinite
CT00043,2,0,Indefinite
CT00043,1,1,Indefinite
CT00043,0,1,Indefinite
CT00043,2,0,Indefinite
CT00043,4,0,Indefinite
CT00043,3,0,Indefinite
CT00043,4,0,Indefinite
CT00043,2,0,Indefinite
CT00043,0,1,Indefinite
CT00043,3,0,Indefinite
CT00043,2,0,Indefinite
CT00043,1,0,Indefinite
CT00043,3,0,Indefinite
CT00043,1,0,Indefinite
CT00043,1,0,Indefinite
CT00043,2,0,Indefinite
CT00043,0,1,Indefinite
CT00043,3,0,Indefinite
CT00043,4,0,Indefinite
CT00043,1,1,Indefinite
CT00043,1,1,Indefinite
CT00043,0,3,Indefinite
CT00043,0,1,Indefinite
CT00044,4,0,Indefinite
CT00044,2,0,Indefinite
CT00044,2,1,Indefinite
CT00044,0,1,Indefinite
CT00044,1,0,Indefinite
CT00044,1,0,Indefinite
CT00044,1,0,Indefinite
CT00044,1,0,Indefinite
CT00044,2,0,Indefinite
