geo_id,n_male,n_female,industry_code
CT00005,2,0,Professional
CT00005,4,2,Professional
CT00005,1,0,Professional
CT00005,2,0,Professional
CT00005,2,0,Professional
CT00006,3,0,Professional
CT00006,2,1,Professional
CT00006,0,1,Professional
CT00006,1,0,Professional
CT00006,3,0,Professional
CT00006,2,2,Professional
CT00006,2,0,Professional
CT00006,3,2,Professional
CT00006,3,1,Professional
CT00006,2,0,Professional
CT00006,1,0,Professional
CT00007,2,0,Professional
CT00007,1,0,Professional
CT00007,1,0,Professional
CT00007,1,1,Professional
CT00007,2,1,Professional
CT00007,4,1,Professional
CT00007,0,1,Professional
CT00007,1,0,Professional
CT00007,2,2,Professional
CT00007,4,1,Professional
CT00007,2,2,Professional
CT00007,1,0,Professional
CT00007,1,2,Professional
CT00007,2,1,Professional
CT00007,3,0,Professional
CT00007,1,2,Professional
CT00007,3,0,Professional
CT00007,3,0,Professional
CT00007,2,0,Professional
CT00007,2,1,Professional
CT00007,1,1,Professional
CT00007,1,1,Professional
CT00007,0,3,Professional
CT00008,2,0,Professional
CT00008,1,3,Professional
CT00008,2,2,Professional
CT00008,1,0,Professional
CT00008,2,1,Professional
CT00008,3,2,Professional
CT00008,3,1,Professional
CT00008,1,0,Professional
CT00008,1,2,Professional
CT00008,1,4,Professional
CT00008,3,0,Professional
CT00008,1,1,Professional
CT00008,1,2,Professional
CT00008,4,0,Professional
CT00008,4,2,Professional
CT00008,1,1,Professional
CT00008,4,1,Professional
CT00008,2,1,Professional
CT00008,1,0,Professional
CT00008,2,1,Professional
CT00008,1,0,Professional
CT00008,2,0,Professional
CT00008,0,1,Professional
CT00008,2,1,Professional
CT00008,3,1,Professional
CT00008,1,1,Professional
CT00008,0,2,Professional
CT00008,1,1,Professional
CT00008,2,1,Professional
CT00008,0,1,Professional
CT00008,0,2,Professional
CT00008,0,3,Professional
CT00008,3,1,Professional
CT00008,4,2,Professional
CT00008,0,1,Professional
CT00008,3,0,Professional
CT00008,1,1,Professional
CT00008,3,0,Professional
CT00008,1,0,Professional
CT00008,2,2,Professional
CT00008,3,0,Professional
CT00008,4,1,Professional
CT00008,1,2,Professional
CT00008,2,0,Professional
CT00008,3,2,Professional
CT00008,1,0,Professional
CT00008,0,2,Professional
CT00008,1,2,Professional
CT00008,3,1,Professional
CT00008,3,0,Professional
CT00008,3,0,Professional
CT00008,1,0,Professional
CT00008,1,0,Professional
CT00008,3,0,Professional
CT00008,2,0,Professional
CT00009,2,0,Professional
CT00009,4,2,Professional
CT00009,2,0,Professional
CT00009,2,1,Professional
CT00009,1,1,Professional
CT00009,8,1,Professional
CT00009,1,0,Professional
CT00009,4,1,Professional
CT00009,4,3,Professional
CT00009,3,1,Professional
CT00009,1,1,Professional
CT00009,1,1,Professional
CT00009,1,1,Professional
CT00009,3,1,Professional
CT00009,2,2,Professional
CT00009,1,0,Professional
CT00009,1,0,Professional
CT00009,1,1,Professional
CT00009,2,1,Professional
CT00009,2,4,Professional
CT00009,2,1,Professional
CT00009,1,0,Professional
CT00009,3,1,Professional
CT00009,0,1,Professional
CT00009,3,0,Professional
CT00009,1,2,Professional
CT00009,1,2,Professional
CT00009,1,2,Professional
CT00009,7,1,Professional
CT00009,2,1,Professional
CT00009,4,1,Professional
CT00009,6,3,Professional
CT00009,3,3,Professional
CT00009,3,1,Professional
CT00009,2,1,Professional
CT00009,1,0,Professional
CT00009,0,1,Professional
CT00009,2,2,Professional
CT00009,2,0,Professional
CT00009,3,3,Professional
CT00009,3,1,Professional
CT00009,3,1,Professional
CT00009,1,0,Professional
CT00009,1,1,Professional
CT00009,5,2,Professional
CT00009,0,3,Professional
CT00009,0,3,Professional
CT00009,0,2,Professional
CT00009,0,4,Professional
CT00009,0,2,Professional
CT00010,1,1,Professional
CT00010,1,0,Professional
CT00010,2,2,Professional
CT00010,3,2,Professional
CT00010,1,1,Professional
CT00010,4,1,Professional
CT00010,1,0,Professional
CT00010,1,1,Professional
CT00010,1,1,Professional
CT00010,1,3,Professional
CT00010,4,1,Professional
CT00010,2,4,Professional
CT00010,2,1,Professional
CT00010,4,2,Professional
CT00010,3,1,Professional
CT00010,0,1,Professional
CT00010,3,0,Professional
CT00010,2,0,Professional
CT00010,1,0,Professional
CT00010,0,1,Professional
CT00010,1,1,Professional
CT00010,3,0,Professional
CT00010,2,1,Professional
CT00010,4,1,Professional
CT00010,1,0,Professional
CT00010,1,0,Professional
CT00010,3,2,Professional
CT00010,2,0,Professional
CT00010,1,1,Professional
CT00010,1,2,Professional
CT00010,0,1,Professional
CT00010,2,2,Professional
CT00010,2,2,Professional
CT00010,1,1,Professional
CT00010,3,1,Professional
CT00010,2,2,Professional
CT00010,1,2,Professional
CT00010,3,0,Professional
CT00010,1,1,Professional
CT00010,2,2,Professional
CT00010,1,2,Professional
CT00010,1,1,Professional
CT00010,1,0,Professional
CT00010,1,1,Professional
CT00010,1,0,Professional
CT00010,2,0,Professional
CT00010,1,1,Professional
CT00010,2,1,Professional
CT00010,1,1,Professional
CT00010,1,0,Professional
CT00010,4,2,Professional
CT00010,0,2,Professional
CT00010,1,0,Professional
CT00010,5,0,Professional
CT00010,2,1,Professional
CT00010,5,1,Professional
CT00010,3,1,Professional
CT00010,1,0,Professional
CT00010,1,1,Professional
CT00010,1,1,Professional
CT00010,1,3,Professional
CT00010,1,0,Professional
CT00010,0,1,Professional
CT00010,2,2,Professional
CT00010,2,1,Professional
CT00010,0,2,Professional
CT00010,1,0,Professional
CT00010,2,0,Professional
CT00010,2,0,Professional
CT00010,1,0,Professional
CT00010,4,1,Professional
CT00010,2,1,Professional
CT00010,1,0,Professional
CT00010,1,0,Professional
CT00011,3,0,Professional
CT00011,1,0,Professional
CT00011,1,1,Professional
CT00011,2,1,Professional
CT00011,3,0,Professional
CT00011,1,2,Professional
CT00011,4,0,Professional
CT00011,0,2,Professional
CT00012,1,0,Professional
CT00012,2,0,Professional
CT00012,3,1,Professional
CT00012,3,0,Professional
CT00012,4,1,Professional
CT00012,3,1,Professional
CT00012,1,1,Professional
CT00012,0,1,Professional
CT00012,0,2,Professional
CT00012,2,1,Professional
CT00012,2,0,Professional
CT00012,2,0,Professional
CT00012,1,2,Professional
CT00012,4,2,Professional
CT00012,0,3,Professional
CT00012,0,1,Professional
CT00013,4,2,Professional
CT00013,3,1,Professional
CT00013,0,2,Professional
CT00013,0,2,Professional
CT00013,3,0,Professional
CT00013,1,0,Professional
CT00013,4,2,Professional
CT00013,3,1,Professional
CT00013,2,0,Professional
CT00013,3,0,Professional
CT00013,1,0,Professional
CT00013,1,1,Professional
CT00013,3,1,Professional
CT00013,4,0,Professional
CT00013,1,1,Professional
CT00013,2,0,Professional
CT00013,1,0,Professional
CT00013,1,2,Professional
CT00013,1,2,Professional
CT00013,0,1,Professional
CT00013,3,1,Professional
CT00013,2,0,Professional
CT00013,1,1,Professional
CT00013,3,0,Professional
CT00013,1,0,Professional
CT00013,1,1,Professional
CT00013,0,1,Professional
CT00013,0,1,Professional
CT00013,0,2,Professional
CT00013,0,2,Professional
CT00014,3,2,Professional
CT00014,1,1,Professional
CT00014,2,0,Professional
CT00014,3,0,Professional
CT00014,3,3,Professional
CT00014,5,1,Professional
CT00014,2,1,Professional
CT00014,4,3,Professional
CT00014,1,0,Professional
CT00014,3,0,Professional
CT00014,2,3,Professional
CT00014,3,0,Professional
CT00014,2,1,Professional
CT00014,0,1,Professional
CT00014,2,1,Professional
CT00014,0,2,Professional
CT00014,2,2,Professional
CT00014,0,1,Professional
CT00014,1,2,Professional
CT00014,4,1,Professional
CT00014,2,0,Professional
CT00014,1,1,Professional
CT00014,1,2,Professional
CT00014,2,4,Professional
CT00014,2,1,Professional
CT00014,2,1,Professional
CT00014,2,1,Professional
CT00014,2,2,Professional
CT00014,1,0,Professional
CT00014,0,1,Professional
CT00014,4,1,Professional
CT00014,1,1,Professional
CT00014,2,4,Professional
CT00014,0,1,Professional
CT00014,1,0,Professional
CT00014,1,1,Professional
CT00014,3,1,Professional
CT00014,0,2,Professional
CT00014,4,1,Professional
CT00014,1,2,Professional
CT00014,3,1,Professional
CT00014,5,3,Professional
CT00014,2,0,Professional
CT00014,4,1,Professional
CT00014,4,1,Professional
CT00014,3,6,Professional
CT00014,2,0,Professional
CT00014,2,1,Professional
CT00014,2,1,Professional
CT00014,2,2,Professional
CT00014,3,3,Professional
CT00014,2,1,Professional
CT00014,3,3,Professional
CT00014,1,0,Professional
CT00014,2,4,Professional
CT00014,0,1,Professional
CT00014,1,2,Professional
CT00014,2,1,Professional
CT00014,2,2,Professional
CT00014,0,2,Professional
CT00014,1,0,Professional
CT00014,3,0,Professional
CT00014,1,2,Professional
CT00014,1,1,Professional
CT00014,1,0,Professional
CT00014,1,0,Professional
CT00014,0,2,Professional
CT00014,5,2,Professional
CT00014,1,1,Professional
CT00014,2,3,Professional
CT00014,3,0,Professional
CT00014,0,1,Professional
CT00014,2,1,Professional
CT00014,1,2,Professional
CT00014,7,0,Professional
CT00014,2,0,Professional
CT00014,2,0,Professional
CT00014,2,0,Professional
CT00014,1,0,Professional
CT00014,1,0,Professional
CT00014,3,0,Professional
CT00014,1,0,Professional
CT00015,0,1,Professional
CT00015,2,0,Professional
CT00015,1,1,Professional
CT00015,2,2,Professional
CT00015,3,2,Professional
CT00015,1,0,Professional
CT00015,0,2,Professional
CT00015,1,0,Professional
CT00015,1,0,Professional
CT00015,1,0,Professional
CT00015,2,0,Professional
CT00015,1,1,Professional
CT00015,0,1,Professional
CT00015,1,0,Professional
CT00015,1,3,Professional
CT00015,1,0,Professional
CT00015,1,0,Professional
CT00015,1,0,Professional
CT00015,3,0,Professional
CT00015,1,0,Professional
CT00015,1,0,Professional
CT00015,1,0,Professional
CT00016,3,2,Professional
CT00016,3,1,Professional
CT00016,0,1,Professional
CT00016,2,0,Professional
CT00016,2,3,Professional
CT00016,3,0,Professional
CT00016,1,0,Professional
CT00016,3,1,Professional
CT00016,1,1,Professional
CT00016,1,2,Professional
CT00016,6,1,Professional
CT00016,1,0,Professional
CT00016,1,0,Professional
CT00016,3,2,Professional
CT00016,1,2,Professional
CT00016,1,2,Professional
CT00016,1,1,Professional
CT00016,2,2,Professional
CT00016,2,0,Professional
CT00016,3,1,Professional
CT00016,4,0,Professional
CT00016,2,1,Professional
CT00016,1,0,Professional
CT00016,4,3,Professional
CT00016,1,2,Professional
CT00016,3,1,Professional
CT00016,1,2,Professional
CT00016,1,2,Professional
CT00016,0,1,Professional
CT00016,5,2,Professional
CT00016,2,1,Professional
CT00016,1,2,Professional
CT00016,4,0,Professional
CT00016,0,2,Professional
CT00016,3,2,Professional
CT00016,1,2,Professional
CT00016,1,2,Professional
CT00016,2,0,Professional
CT00016,2,0,Professional
CT00016,0,2,Professional
CT00016,2,0,Professional
CT00016,1,2,Professional
CT00016,0,2,Professional
CT00016,1,1,Professional
CT00016,2,1,Professional
CT00016,1,0,Professional
CT00016,1,0,Professional
CT00016,2,2,Professional
CT00016,2,0,Professional
CT00016,0,1,Professional
CT00016,1,3,Professional
CT00016,1,0,Professional
CT00016,3,0,Professional
CT00016,2,1,Professional
CT00016,1,0,Professional
CT00016,3,1,Professional
CT00016,6,1,Professional
CT00016,1,0,Professional
CT00016,1,2,Professional
CT00016,1,0,Professional
CT00016,3,1,Professional
CT00016,3,1,Professional
CT00016,2,0,Professional
CT00016,1,1,Professional
CT00016,4,0,Professional
CT00016,4,2,Professional
CT00016,0,1,Professional
CT00016,1,0,Professional
CT00016,1,0,Professional
CT00016,2,0,Professional
CT00016,0,1,Professional
CT00016,0,4,Professional
CT00016,0,4,Professional
CT00016,0,1,Professional
CT00016,0,1,Professional
CT00016,0,2,Professional
CT00016,0,4,Professional
CT00016,0,2,Professional
CT00017,4,0,Professional
CT00017,1,0,Professional
CT00017,2,1,Professional
CT00017,0,1,Professional
CT00017,1,0,Professional
CT00017,1,0,Professional
CT00017,2,5,Professional
CT00017,1,0,Professional
CT00017,2,2,Professional
CT00017,2,0,Professional
CT00017,5,0,Professional
CT00017,1,0,Professional
CT00017,1,2,Professional
CT00017,2,1,Professional
CT00017,3,0,Professional
CT00017,0,2,Professional
CT00017,2,0,Professional
CT00017,4,3,Professional
CT00017,2,2,Professional
CT00017,0,1,Professional
CT00017,1,1,Professional
CT00017,0,1,Professional
CT00017,3,2,Professional
CT00017,1,1,Professional
CT00017,1,0,Professional
CT00017,1,1,Professional
CT00017,2,2,Professional
CT00017,2,1,Professional
CT00018,1,1,Professional
CT00018,1,1,Professional
CT00018,1,0,Professional
CT00018,2,3,Professional
CT00018,2,0,Professional
CT00018,2,2,Professional
CT00018,2,0,Professional
CT00018,1,3,Professional
CT00018,2,1,Professional
CT00018,4,3,Professional
CT00018,3,2,Professional
CT00018,0,1,Professional
CT00018,1,2,Professional
CT00018,2,2,Professional
CT00018,1,4,Professional
CT00018,3,3,Professional
CT00018,2,1,Professional
CT00018,2,0,Professional
CT00018,2,0,Professional
CT00018,2,1,Professional
CT00018,0,2,Professional
CT00018,2,1,Professional
CT00018,1,2,Professional
CT00018,1,2,Professional
CT00018,5,1,Professional
CT00018,5,2,Professional
CT00018,2,1,Professional
CT00018,1,1,Professional
CT00018,2,3,Professional
CT00018,4,0,Professional
CT00018,4,2,Professional
CT00018,2,0,Professional
CT00018,1,0,Professional
CT00018,3,2,Professional
CT00018,1,1,Professional
CT00018,1,3,Professional
CT00018,0,3,Professional
CT00018,1,2,Professional
CT00018,3,0,Professional
CT00018,1,1,Professional
CT00018,0,2,Professional
CT00018,2,0,Professional
CT00018,1,0,Professional
CT00018,2,0,Professional
CT00018,4,1,Professional
CT00018,2,1,Professional
CT00018,3,1,Professional
CT00018,1,0,Professional
CT00018,2,0,Professional
CT00018,2,2,Professional
CT00019,2,0,Professional
CT00019,1,0,Professional
CT00019,4,0,Professional
CT00019,2,0,Professional
CT00019,8,3,Professional
CT00019,4,2,Professional
CT00019,0,3,Professional
CT00020,3,1,Professional
CT00020,1,1,Professional
CT00020,3,0,Professional
CT00020,3,1,Professional
CT00020,0,2,Professional
CT00020,1,0,Professional
CT00020,1,0,Professional
CT00020,4,4,Professional
CT00020,1,2,Professional
CT00020,3,2,Professional
CT00020,3,0,Professional
CT00020,5,0,Professional
CT00020,2,0,Professional
CT00020,2,2,Professional
CT00020,1,1,Professional
CT00020,1,1,Professional
CT00020,2,2,Professional
CT00020,0,2,Professional
CT00020,3,1,Professional
CT00020,1,1,Professional
CT00020,1,3,Professional
CT00020,3,1,Professional
CT00020,1,1,Professional
CT00020,2,2,Professional
CT00020,0,1,Professional
CT00020,2,2,Professional
CT00020,2,0,Professional
CT00020,2,0,Professional
CT00020,1,0,Professional
CT00020,0,5,Professional
CT00020,1,2,Professional
CT00020,3,1,Professional
CT00020,1,0,Professional
CT00020,3,4,Professional
CT00020,3,1,Professional
CT00020,1,3,Professional
CT00020,2,1,Professional
CT00020,2,2,Professional
CT00020,1,0,Professional
CT00020,3,0,Professional
CT00020,1,0,Professional
CT00020,3,0,Professional
CT00020,3,3,Professional
CT00020,2,1,Professional
CT00020,1,1,Professional
CT00020,1,0,Professional
CT00020,2,1,Professional
CT00020,1,0,Professional
CT00020,1,0,Professional
CT00020,1,1,Professional
CT00020,2,0,Professional
CT00020,3,2,Professional
CT00020,1,0,Professional
CT00020,1,1,Professional
CT00020,3,0,Professional
CT00020,1,1,Professional
CT00020,0,1,Professional
CT00020,1,0,Professional
CT00020,1,2,Professional
CT00020,1,0,Professional
CT00020,4,4,Professional
CT00020,2,0,Professional
CT00020,1,4,Professional
CT00020,2,0,Professional
CT00020,2,3,Professional
CT00020,4,3,Professional
CT00020,1,1,Professional
CT00020,2,1,Professional
CT00020,1,0,Professional
CT00020,2,1,Professional
CT00020,0,3,Professional
CT00020,2,0,Professional
CT00020,2,1,Professional
CT00020,2,3,Professional
CT00020,1,2,Professional
CT00020,3,3,Professional
CT00020,2,1,Professional
CT00020,3,2,Professional
CT00020,3,3,Professional
CT00020,1,0,Professional
CT00020,3,2,Professional
CT00020,1,1,Professional
CT00020,1,1,Professional
CT00020,1,2,Professional
CT00020,1,0,Professional
CT00020,3,1,Professional
CT00020,1,0,Professional
CT00020,2,3,Professional
CT00020,3,3,Professional
CT00020,3,0,Professional
CT00020,1,0,Professional
CT00020,3,1,Professional
CT00020,2,0,Professional
CT00020,1,2,Professional
CT00020,1,0,Professional
CT00020,3,0,Professional
CT00020,0,3,Professional
CT00020,1,1,Professional
CT00020,0,1,Professional
CT00020,0,3,Professional
CT00020,0,1,Professional
CT00020,1,1,Professional
CT00020,3,3,Professional
CT00020,2,0,Professional
CT00020,2,0,Professional
CT00020,2,0,Professional
CT00020,2,3,Professional
CT00020,3,4,Professional
CT00020,1,1,Professional
CT00020,2,1,Professional
CT00020,1,2,Professional
CT00020,3,0,Professional
CT00020,0,1,Professional
CT00020,2,2,Professional
CT00020,3,0,Professional
CT00020,4,1,Professional
CT00020,0,1,Professional
CT00020,5,2,Professional
CT00020,0,1,Professional
CT00020,2,2,Professional
CT00020,2,0,Professional
CT00020,2,1,Professional
CT00020,5,1,Professional
CT00020,1,0,Professional
CT00020,3,3,Professional
CT00020,2,2,Professional
CT00020,2,0,Professional
CT00020,1,2,Professional
CT00020,1,1,Professional
CT00020,0,2,Professional
CT00020,1,1,Professional
CT00020,1,2,Professional
CT00020,1,1,Professional
CT00020,3,1,Professional
CT00020,3,2,Professional
CT00020,1,0,Professional
CT00020,3,0,Professional
CT00020,1,1,Professional
CT00020,3,0,Professional
CT00020,1,0,Professional
CT00020,4,2,Professional
CT00020,1,0,Professional
CT00020,2,1,Professional
CT00020,0,2,Professional
CT00020,3,2,Professional
CT00020,0,1,Professional
CT00020,3,1,Professional
CT00020,1,2,Professional
CT00020,1,1,Professional
CT00020,2,3,Professional
CT00020,1,2,Professional
CT00020,1,0,Professional
CT00020,2,1,Professional
CT00020,3,2,Professional
CT00020,1,1,Professional
CT00020,2,1,Professional
CT00020,2,1,Professional
CT00020,3,0,Professional
CT00020,3,4,Professional
CT00020,0,4,Professional
CT00020,0,3,Professional
CT00020,0,1,Professional
CT00020,0,2,Professional
CT00020,0,3,Professional
CT00020,0,1,Professional
CT00020,0,1,Professional
CT00021,2,2,Professional
CT00021,1,0,Professional
CT00021,2,1,Professional
CT00021,2,1,Professional
CT00021,1,1,Professional
CT00021,4,3,Professional
CT00021,0,2,Professional
CT00021,1,1,Professional
CT00021,6,1,Professional
CT00021,4,1,Professional
CT00021,1,1,Professional
CT00021,2,2,Professional
CT00021,2,1,Professional
CT00021,1,1,Professional
CT00021,0,1,Professional
CT00021,1,0,Professional
CT00021,1,0,Professional
CT00021,1,0,Professional
CT00021,1,3,Professional
CT00021,1,1,Professional
CT00021,3,0,Professional
CT00021,2,1,Professional
CT00021,3,1,Professional
CT00021,1,0,Professional
CT00021,2,0,Professional
CT00021,1,2,Professional
CT00021,1,3,Professional
CT00021,3,2,Professional
CT00021,4,1,Professional
CT00021,2,0,Professional
CT00021,1,1,Professional
CT00021,3,1,Professional
CT00021,1,1,Professional
CT00021,2,1,Professional
CT00021,1,3,Professional
CT00021,4,0,Professional
CT00021,2,0,Professional
CT00021,1,1,Professional
CT00021,0,3,Professional
CT00022,3,1,Professional
CT00022,2,1,Professional
CT00022,2,2,Professional
CT00022,3,0,Professional
CT00022,1,0,Professional
CT00022,1,0,Professional
CT00022,4,3,Professional
CT00022,2,0,Professional
CT00022,3,0,Professional
CT00022,4,0,Professional
CT00022,3,2,Professional
CT00022,4,1,Professional
CT00022,2,2,Professional
CT00022,2,1,Professional
CT00022,3,3,Professional
CT00022,1,0,Professional
CT00022,2,1,Professional
CT00022,1,1,Professional
CT00022,1,1,Professional
CT00022,0,2,Professional
CT00022,2,0,Professional
CT00022,3,2,Professional
CT00022,0,3,Professional
CT00022,0,2,Professional
CT00023,1,1,Professional
CT00023,2,2,Professional
CT00023,2,1,Professional
CT00023,2,1,Professional
CT00023,1,3,Professional
CT00023,1,2,Professional
CT00023,1,0,Professional
CT00023,1,4,Professional
CT00023,2,0,Professional
CT00023,2,1,Professional
CT00023,3,2,Professional
CT00023,1,1,Professional
CT00023,1,1,Professional
CT00023,3,4,Professional
CT00023,1,2,Professional
CT00023,3,0,Professional
CT00023,2,0,Professional
CT00023,1,1,Professional
CT00023,1,0,Professional
CT00023,2,2,Professional
CT00023,3,1,Professional
CT00023,0,2,Professional
CT00023,0,1,Professional
CT00023,3,0,Professional
CT00023,1,2,Professional
CT00023,1,1,Professional
CT00023,2,2,Professional
CT00023,2,0,Professional
CT00023,3,3,Professional
CT00023,4,0,Professional
CT00023,0,1,Professional
CT00023,1,0,Professional
CT00023,1,2,Professional
CT00023,2,0,Professional
CT00023,1,2,Professional
CT00023,1,1,Professional
CT00023,2,1,Professional
CT00023,2,0,Professional
CT00023,1,0,Professional
CT00023,2,2,Professional
CT00023,1,1,Professional
CT00023,2,1,Professional
CT00023,3,0,Professional
CT00023,3,2,Professional
CT00023,3,1,Professional
CT00023,2,0,Professional
CT00023,2,0,Professional
CT00023,1,0,Professional
CT00023,1,0,Professional
CT00023,1,0,Professional
CT00024,1,0,Professional
CT00024,3,1,Professional
CT00024,3,0,Professional
CT00024,1,3,Professional
CT00024,3,2,Professional
CT00024,1,0,Professional
CT00024,1,0,Professional
CT00024,3,2,Professional
CT00024,3,1,Professional
CT00024,3,0,Professional
CT00024,1,0,Professional
CT00024,1,0,Professional
CT00024,1,2,Professional
CT00024,1,0,Professional
CT00024,3,2,Professional
CT00024,5,1,Professional
CT00024,2,0,Professional
CT00024,1,0,Professional
CT00024,1,0,Professional
CT00024,4,1,Professional
CT00024,1,0,Professional
CT00024,1,0,Professional
CT00024,2,0,Professional
CT00024,2,2,Professional
CT00024,1,1,Professional
CT00024,2,0,Professional
CT00024,3,0,Professional
CT00024,2,0,Professional
CT00024,3,2,Professional
CT00024,1,2,Professional
CT00024,1,0,Professional
CT00024,5,4,Professional
CT00024,0,3,Professional
CT00024,1,1,Professional
CT00024,2,1,Professional
CT00024,5,1,Professional
CT00024,2,2,Professional
