geo_id,n_male,n_female,industry_code
CT00008,1,0,Transport
CT00008,3,0,Transport
CT00008,4,0,Transport
CT00008,1,0,Transport
CT00008,8,1,Transport
CT00008,8,0,Transport
CT00008,4,0,Transport
CT00008,3,0,Transport
CT00008,4,0,Transport
CT00008,1,0,Transport
CT00008,2,0,Transport
CT00008,2,0,Transport
CT00008,11,0,Transport
CT00008,4,0,Transport
CT00008,3,0,Transport
CT00008,3,0,Transport
CT00008,4,2,Transport
CT00008,6,0,Transport
CT00008,3,0,Transport
CT00008,5,0,Transport
CT00008,5,1,Transport
CT00008,0,2,Transport
CT00009,6,2,Transport
CT00009,4,0,Transport
CT00009,7,0,Transport
CT00009,2,0,Transport
CT00009,4,0,Transport
CT00009,4,0,Transport
CT00009,4,0,Transport
CT00009,5,1,Transport
CT00009,3,0,Transport
CT00009,6,0,Transport
CT00009,6,0,Transport
CT00009,4,0,Transport
CT00009,5,0,Transport
CT00009,4,0,Transport
CT00009,2,0,Transport
CT00009,5,0,Transport
CT00009,5,0,Transport
CT00009,8,0,Transport
CT00009,5,0,Transport
CT00009,5,0,Transport
CT00009,2,1,Transport
CT00009,2,0,Transport
CT00009,5,1,Transport
CT00009,5,0,Transport
CT00009,3,0,Transport
CT00009,6,0,Transport
CT00009,6,1,Transport
CT00009,4,1,Transport
CT00009,4,0,Transport
CT00009,7,0,Transport
CT00009,6,0,Transport
CT00009,4,0,Transport
CT00009,1,0,Transport
CT00009,6,0,Transport
CT00009,7,0,Transport
CT00009,3,0,Transport
CT00009,3,0,Transport
CT00009,5,2,Transport
CT00010,6,0,Transport
CT00010,8,1,Transport
CT00010,4,0,Transport
CT00010,3,1,Transport
CT00010,6,0,Transport
CT00010,6,0,Transport
CT00010,9,2,Transport
CT00010,6,1,Transport
CT00010,4,0,Transport
CT00010,8,0,Transport
CT00010,9,0,Transport
CT00010,4,1,Transport
CT00010,4,0,Transport
CT00010,4,0,Transport
CT00010,5,0,Transport
CT00010,5,0,Transport
CT00010,5,0,Transport
CT00010,3,0,Transport
CT00010,5,0,Transport
CT00010,4,0,Transport
CT00010,5,0,Transport
CT00010,6,0,Transport
CT00010,7,0,Transport
CT00010,7,0,Transport
CT00010,6,1,Transport
CT00010,4,0,Transport
CT00010,6,0,Transport
CT00010,6,0,Transport
CT00010,3,0,Transport
CT00010,9,0,Transport
CT00010,4,0,Transport
CT00010,3,1,Transport
CT00010,5,0,Transport
CT00010,7,0,Transport
CT00010,4,1,Transport
CT00010,4,0,Transport
CT00010,3,0,Transport
CT00010,6,0,Transport
CT00010,5,0,Transport
CT00011,5,0,Transport
CT00011,5,0,Transport
CT00011,3,0,Transport
CT00011,4,1,Transport
CT00011,7,0,Transport
CT00012,2,0,Transport
CT00012,2,0,Transport
CT00012,6,0,Transport
CT00012,4,0,Transport
CT00012,2,0,Transport
CT00012,3,0,Transport
CT00012,5,0,Transport
CT00012,5,2,Transport
CT00012,8,0,Transport
CT00012,5,0,Transport
CT00012,4,0,Transport
CT00013,2,1,Transport
CT00013,1,1,Transport
CT00013,5,0,Transport
CT00013,4,0,Transport
CT00013,5,1,Transport
CT00013,3,0,Transport
CT00013,6,1,Transport
CT00013,4,0,Transport
CT00013,5,0,Transport
CT00013,7,0,Transport
CT00013,3,0,Transport
CT00013,5,0,Transport
CT00013,3,0,Transport
CT00013,4,0,Transport
CT00013,3,0,Transport
CT00013,4,0,Transport
CT00013,2,0,Transport
CT00013,10,0,Transport
CT00013,4,0,Transport
CT00014,4,0,Transport
CT00014,4,0,Transport
CT00014,4,0,Transport
CT00014,3,1,Transport
CT00014,4,0,Transport
CT00014,4,0,Transport
CT00014,6,1,Transport
CT00014,2,0,Transport
CT00014,8,0,Transport
CT00014,8,0,Transport
CT00014,6,1,Transport
CT00014,3,0,Transport
CT00014,5,0,Transport
CT00014,2,0,Transport
CT00014,3,0,Transport
CT00014,1,0,Transport
CT00014,6,1,Transport
CT00014,9,0,Transport
CT00014,6,1,Transport
CT00014,7,0,Transport
CT00014,6,0,Transport
CT00014,5,0,Transport
CT00014,6,0,Transport
CT00014,3,0,Transport
CT00014,4,0,Transport
CT00014,5,0,Transport
CT00014,6,0,Transport
CT00014,6,0,Transport
CT00014,6,0,Transport
CT00014,1,0,Transport
CT00014,5,1,Transport
CT00014,3,0,Transport
CT00014,5,0,Transport
CT00014,5,0,Transport
CT00014,4,0,Transport
CT00014,3,0,Transport
CT00014,6,0,Transport
CT00014,4,0,Transport
CT00014,6,1,Transport
CT00014,4,0,Transport
CT00014,5,0,Transport
CT00014,5,1,Transport
CT00014,6,0,Transport
CT00014,6,0,Transport
CT00014,7,0,Transport
CT00014,3,0,Transport
CT00014,7,0,Transport
CT00014,1,1,Transport
CT00014,6,0,Transport
CT00014,7,1,Transport
CT00014,3,0,Transport
CT00014,3,0,Transport
CT00014,1,0,Transport
CT00014,3,0,Transport
CT00014,7,0,Transport
CT00014,3,0,Transport
CT00014,1,3,Transport
CT00015,2,0,Transport
CT00015,4,0,Transport
CT00015,2,0,Transport
CT00015,6,0,Transport
CT00015,1,0,Transport
CT00015,4,0,Transport
CT00015,4,0,Transport
CT00015,3,0,Transport
CT00015,6,0,Transport
CT00015,6,0,Transport
CT00015,3,0,Transport
CT00015,1,2,Transport
CT00016,3,0,Transport
CT00016,8,0,Transport
CT00016,7,0,Transport
CT00016,9,1,Transport
CT00016,4,0,Transport
CT00016,3,0,Transport
CT00016,3,0,Transport
CT00016,3,0,Transport
CT00016,3,2,Transport
CT00016,2,0,Transport
CT00016,11,0,Transport
CT00016,4,0,Transport
CT00016,2,0,Transport
CT00016,3,0,Transport
CT00016,4,0,Transport
CT00016,4,0,Transport
CT00016,6,0,Transport
CT00016,3,0,Transport
CT00016,1,1,Transport
CT00016,7,0,Transport
CT00016,6,1,Transport
CT00016,3,0,Transport
CT00016,2,0,Transport
CT00016,2,0,Transport
CT00016,3,0,Transport
CT00016,3,0,Transport
CT00016,2,0,Transport
CT00016,5,1,Transport
CT00016,1,2,Transport
CT00016,9,0,Transport
CT00016,7,0,Transport
CT00016,4,0,Transport
CT00016,7,1,Transport
CT00016,5,1,Transport
CT00016,7,0,Transport
CT00016,6,0,Transport
CT00016,4,0,Transport
CT00016,2,0,Transport
CT00016,5,0,Transport
CT00016,2,0,Transport
CT00016,4,1,Transport
CT00016,5,1,Transport
CT00016,3,0,Transport
CT00016,5,0,Transport
CT00016,7,0,Transport
CT00016,4,0,Transport
CT00016,5,0,Transport
CT00016,5,0,Transport
CT00017,3,0,Transport
CT00017,5,1,Transport
CT00017,3,0,Transport
CT00017,4,0,Transport
CT00017,4,1,Transport
CT00017,7,0,Transport
CT00017,1,0,Transport
CT00017,5,0,Transport
CT00017,4,0,Transport
CT00017,5,0,Transport
CT00017,7,0,Transport
CT00017,4,0,Transport
CT00017,2,0,Transport
CT00017,3,0,Transport
CT00017,2,0,Transport
CT00017,5,0,Transport
CT00017,3,0,Transport
CT00017,2,0,Transport
CT00017,2,1,Transport
CT00017,6,0,Transport
CT00017,0,1,Transport
CT00018,8,0,Transport
CT00018,5,1,Transport
CT00018,11,0,Transport
CT00018,4,0,Transport
CT00018,5,0,Transport
CT00018,6,0,Transport
CT00018,7,0,Transport
CT00018,2,0,Transport
CT00018,6,0,Transport
CT00018,3,0,Transport
CT00018,3,0,Transport
CT00018,7,0,Transport
CT00018,2,0,Transport
CT00018,1,0,Transport
CT00018,5,1,Transport
CT00018,6,0,Transport
CT00018,7,0,Transport
CT00018,4,0,Transport
CT00018,2,0,Transport
CT00018,8,2,Transport
CT00018,4,0,Transport
CT00018,2,0,Transport
CT00018,2,0,Transport
CT00018,4,1,Transport
CT00018,5,0,Transport
CT00018,9,0,Transport
CT00018,4,0,Transport
CT00018,3,0,Transport
CT00018,7,2,Transport
CT00018,5,0,Transport
CT00018,2,1,Transport
CT00018,4,1,Transport
CT00018,2,0,Transport
CT00019,7,0,Transport
CT00019,9,0,Transport
CT00019,5,0,Transport
CT00019,6,0,Transport
CT00019,3,0,Transport
CT00019,3,1,Transport
CT00020,5,0,Transport
CT00020,5,0,Transport
CT00020,6,0,Transport
CT00020,8,0,Transport
CT00020,3,0,Transport
CT00020,3,0,Transport
CT00020,2,1,Transport
CT00020,4,0,Transport
CT00020,5,0,Transport
CT00020,9,0,Transport
CT00020,2,0,Transport
CT00020,6,0,Transport
CT00020,6,0,Transport
CT00020,4,0,Transport
CT00020,3,0,Transport
CT00020,2,0,Transport
CT00020,3,1,Transport
CT00020,6,0,Transport
CT00020,6,1,Transport
CT00020,2,0,Transport
CT00020,3,0,Transport
CT00020,4,0,Transport
CT00020,2,1,Transport
CT00020,8,1,Transport
CT00020,5,0,Transport
CT00020,6,0,Transport
CT00020,5,1,Transport
CT00020,8,0,Transport
CT00020,2,0,Transport
CT00020,2,2,Transport
CT00020,8,0,Transport
CT00020,4,2,Transport
CT00020,1,0,Transport
CT00020,3,1,Transport
CT00020,5,0,Transport
CT00020,7,0,Transport
CT00020,3,0,Transport
CT00020,5,0,Transport
CT00020,4,1,Transport
CT00020,8,0,Transport
CT00020,4,0,Transport
CT00020,2,3,Transport
CT00020,5,1,Transport
CT00020,2,0,Transport
CT00020,2,1,Transport
CT00020,8,0,Transport
CT00020,3,1,Transport
CT00020,3,0,Transport
CT00020,4,0,Transport
CT00020,5,0,Transport
CT00020,6,0,Transport
CT00020,7,0,Transport
CT00020,5,0,Transport
CT00020,6,0,Transport
CT00020,1,0,Transport
CT00020,4,0,Transport
CT00020,4,0,Transport
CT00020,7,0,Transport
CT00020,4,0,Transport
CT00020,5,0,Transport
CT00020,4,0,Transport
CT00020,7,0,Transport
CT00020,4,0,Transport
CT00020,4,0,Transport
CT00020,6,0,Transport
CT00020,6,0,Transport
CT00020,4,0,Transport
CT00020,6,0,Transport
CT00020,3,0,Transport
CT00020,8,0,Transport
CT00020,4,0,Transport
CT00020,3,0,Transport
CT00020,3,0,Transport
CT00020,2,0,Transport
CT00020,3,0,Transport
CT00020,5,0,Transport
CT00020,9,0,Transport
CT00020,4,0,Transport
CT00020,8,2,Transport
CT00020,6,0,Transport
CT00020,6,0,Transport
CT00020,3,1,Transport
CT00020,5,0,Transport
CT00020,5,2,Transport
CT00020,5,0,Transport
CT00020,4,0,Transport
CT00020,8,1,Transport
CT00020,5,0,Transport
CT00020,2,0,Transport
CT00020,3,0,Transport
CT00020,4,0,Transport
CT00020,11,0,Transport
CT00020,8,1,Transport
CT00020,5,0,Transport
CT00020,6,0,Transport
CT00020,4,0,Transport
CT00020,5,0,Transport
CT00020,4,0,Transport
CT00020,0,3,Transport
CT00021,6,0,Transport
CT00021,4,0,Transport
CT00021,3,0,Transport
CT00021,5,0,Transport
CT00021,3,2,Transport
CT00021,6,1,Transport
CT00021,5,0,Transport
CT00021,4,0,Transport
CT00021,5,0,Transport
CT00021,4,0,Transport
CT00021,5,0,Transport
CT00021,5,0,Transport
CT00021,7,0,Transport
CT00021,7,0,Transport
CT00021,5,0,Transport
CT00021,5,0,Transport
CT00021,6,0,Transport
CT00021,6,0,Transport
CT00021,4,1,Transport
CT00021,3,0,Transport
CT00021,3,1,Transport
CT00021,5,0,Transport
CT00021,9,0,Transport
CT00021,0,1,Transport
CT00022,7,2,Transport
CT00022,2,0,Transport
CT00022,5,0,Transport
CT00022,5,0,Transport
CT00022,3,1,Transport
CT00022,2,0,Transport
CT00022,4,0,Transport
CT00022,10,0,Transport
CT00022,4,0,Transport
CT00022,4,1,Transport
CT00022,9,0,Transport
CT00022,5,0,Transport
CT00022,4,0,Transport
CT00022,6,0,Transport
CT00022,5,0,Transport
CT00022,4,0,Transport
CT00022,1,0,Transport
CT00023,7,0,Transport
CT00023,1,0,Transport
CT00023,1,0,Transport
CT00023,3,0,Transport
CT00023,6,0,Transport
CT00023,7,0,Transport
CT00023,5,0,Transport
CT00023,5,0,Transport
CT00023,3,0,Transport
CT00023,4,0,Transport
CT00023,4,1,Transport
CT00023,4,0,Transport
CT00023,4,0,Transport
CT00023,4,1,Transport
CT00023,8,0,Transport
CT00023,7,0,Transport
CT00023,3,0,Transport
CT00023,2,0,Transport
CT00023,1,0,Transport
CT00023,6,1,Transport
CT00023,7,1,Transport
CT00023,7,0,Transport
CT00023,5,0,Transport
CT00023,9,1,Transport
CT00023,5,0,Transport
CT00023,4,1,Transport
CT00023,7,0,Transport
CT00023,4,0,Transport
CT00023,4,1,Transport
CT00024,2,0,Transport
CT00024,5,0,Transport
CT00024,6,0,Transport
CT00024,6,0,Transport
CT00024,1,0,Transport
CT00024,7,0,Transport
CT00024,6,2,Transport
CT00024,6,0,Transport
CT00024,6,1,Transport
CT00024,4,0,Transport
CT00024,7,0,Transport
CT00024,7,0,Transport
CT00024,7,0,Transport
CT00024,4,1,Transport
CT00024,4,0,Transport
CT00024,4,0,Transport
CT00024,2,0,Transport
CT00024,4,1,Transport
CT00024,5,0,Transport
CT00024,5,0,Transport
CT00024,5,0,Transport
CT00024,4,0,Transport
CT00024,4,0,Transport
CT00024,4,0,Transport
CT00024,3,0,Transport
CT00024,6,0,Transport
CT00024,2,1,Transport
CT00025,6,0,Transport
CT00025,8,0,Transport
CT00025,2,2,Transport
CT00025,2,1,Transport
CT00025,5,0,Transport
CT00025,5,0,Transport
CT00025,13,0,Transport
CT00025,1,0,Transport
CT00025,4,0,Transport
CT00025,6,0,Transport
CT00025,6,0,Transport
CT00025,5,1,Transport
CT00025,2,0,Transport
CT00026,3,1,Transport
CT00026,3,0,Transport
CT00026,2,1,Transport
CT00026,5,0,Transport
CT00026,4,1,Transport
CT00026,3,0,Transport
CT00026,1,0,Transport
CT00026,6,0,Transport
CT00026,11,0,Transport
CT00026,9,0,Transport
CT00026,4,0,Transport
CT00026,2,1,Transport
CT00026,11,0,Transport
CT00026,8,1,Transport
CT00026,5,0,Transport
CT00026,4,0,Transport
CT00026,4,0,Transport
CT00026,8,0,Transport
CT00026,3,0,Transport
CT00026,6,0,Transport
CT00026,2,0,Transport
CT00026,6,0,Transport
CT00026,3,0,Transport
CT00026,5,0,Transport
CT00026,4,0,Transport
CT00026,4,0,Transport
CT00026,3,1,Transport
CT00028,5,0,Transport
CT00028,4,0,Transport
CT00028,4,1,Transport
CT00028,4,0,Transport
CT00028,4,2,Transport
CT00028,5,0,Transport
CT00028,4,0,Transport
CT00028,4,0,Transport
CT00028,4,0,Transport
CT00028,4,1,Transport
CT00028,6,0,Transport
CT00028,8,0,Transport
CT00028,7,0,Transport
CT00028,9,0,Transport
CT00028,1,0,Transport
CT00028,4,0,Transport
CT00028,5,0,Transport
CT00028,5,1,Transport
CT00028,5,1,Transport
CT00028,4,0,Transport
CT00028,2,1,Transport
CT00028,1,0,Transport
CT00028,4,0,Transport
CT00028,10,0,Transport
CT00028,5,0,Transport
CT00028,10,0,Transport
CT00028,8,0,Transport
CT00028,4,0,Transport
CT00028,5,0,Transport
CT00028,4,1,Transport
CT00028,1,0,Transport
CT00028,2,0,Transport
CT00028,4,1,Transport
CT00028,4,0,Transport
CT00028,4,0,Transport
CT00028,7,0,Transport
CT00028,6,1,Transport
CT00028,6,0,Transport
CT00028,5,0,Transport
CT00028,4,0,Transport
CT00028,6,0,Transport
CT00028,8,1,Transport
CT00028,4,0,Transport
CT00028,6,1,Transport
CT00028,5,0,Transport
CT00028,2,0,Transport
CT00028,5,0,Transport
CT00028,4,0,Transport
CT00028,11,0,Transport
CT00028,8,0,Transport
CT00028,4,0,Transport
CT00028,5,2,Transport
CT00028,5,0,Transport
CT00028,4,1,Transport
CT00028,1,1,Transport
CT00028,2,1,Transport
CT00028,6,0,Transport
CT00028,6,0,Transport
CT00028,2,0,Transport
CT00028,4,0,Transport
CT00028,2,0,Transport
CT00028,3,0,Transport
CT00028,6,0,Transport
CT00028,4,0,Transport
CT00028,6,0,Transport
CT00028,8,0,Transport
CT00028,6,0,Transport
CT00028,2,0,Transport
CT00028,2,0,Transport
CT00028,11,0,Transport
CT00028,2,0,Transport
CT00029,6,0,Transport
CT00029,6,1,Transport
CT00029,1,0,Transport
CT00029,1,0,Transport
CT00029,4,1,Transport
CT00029,5,1,Transport
CT00029,2,0,Transport
CT00029,4,0,Transport
CT00029,7,0,Transport
CT00029,4,0,Transport
CT00029,4,0,Transport
CT00029,8,0,Transport
CT00029,4,0,Transport
CT00029,4,1,Transport
CT00029,5,0,Transport
CT00029,6,0,Transport
CT00029,3,0,Transport
CT00029,6,0,Transport
CT00029,4,0,Transport
CT00029,4,1,Transport
CT00029,2,1,Transport
CT00029,4,0,Transport
CT00029,2,0,Transport
CT00029,5,1,Transport
CT00029,4,0,Transport
CT00029,7,0,Transport
CT00029,6,0,Transport
CT00029,4,0,Transport
CT00029,5,1,Transport
CT00029,5,1,Transport
CT00029,6,0,Transport
CT00029,3,2,Transport
CT00029,6,0,Transport
CT00029,3,0,Transport
CT00029,5,0,Transport
CT00029,2,0,Transport
CT00029,1,0,Transport
CT00029,7,0,Transport
CT00029,4,0,Transport
CT00029,4,0,Transport
CT00029,2,0,Transport
CT00029,6,0,Transport
CT00029,6,0,Transport
CT00029,6,0,Transport
CT00029,1,0,Transport
CT00030,2,1,Transport
CT00030,2,1,Transport
CT00030,5,0,Transport
CT00030,4,0,Transport
CT00030,1,0,Transport
CT00030,5,1,Transport
CT00030,4,0,Transport
CT00030,7,0,Transport
CT00030,3,0,Transport
CT00030,1,0,Transport
CT00030,0,1,Transport
CT00030,5,0,Transport
CT00030,6,0,Transport
CT00030,6,1,Transport
CT00030,5,0,Transport
CT00030,5,0,Transport
CT00030,6,0,Transport
CT00030,5,0,Transport
CT00030,7,0,Transport
CT00030,5,1,Transport
CT00030,2,0,Transport
CT00030,3,0,Transport
CT00030,2,0,Transport
CT00030,2,0,Transport
CT00030,9,0,Transport
CT00030,6,1,Transport
CT00030,6,0,Transport
CT00030,1,0,Transport
CT00030,3,0,Transport
CT00030,5,0,Transport
CT00030,6,0,Transport
CT00030,3,0,Transport
CT00030,5,0,Transport
CT00030,1,0,Transport
CT00030,5,0,Transport
CT00030,3,0,Transport
CT00030,5,0,Transport
CT00030,1,0,Transport
CT00030,3,0,Transport
CT00030,4,2,Transport
CT00030,4,0,Transport
CT00030,5,0,Transport
CT00030,7,0,Transport
CT00030,7,0,Transport
CT00030,2,0,Transport
CT00030,1,0,Transport
CT00030,4,0,Transport
CT00030,4,0,Transport
CT00030,8,0,Transport
CT00031,3,0,Transport
CT00031,7,0,Transport
CT00031,2,0,Transport
CT00031,3,0,Transport
CT00031,2,1,Transport
CT00031,6,1,Transport
CT00031,6,1,Transport
CT00031,4,0,Transport
CT00031,5,0,Transport
CT00031,1,0,Transport
CT00031,2,0,Transport
CT00031,6,0,Transport
CT00031,7,0,Transport
CT00031,1,1,Transport
CT00032,3,0,Transport
CT00032,3,0,Transport
CT00032,5,0,Transport
CT00032,7,0,Transport
CT00032,4,1,Transport
CT00032,13,0,Transport
CT00032,5,0,Transport
CT00032,2,1,Transport
CT00032,6,0,Transport
CT00032,7,2,Transport
CT00032,6,0,Transport
CT00032,6,0,Transport
CT00032,4,0,Transport
CT00032,5,0,Transport
CT00032,3,1,Transport
CT00032,3,0,Transport
CT00032,7,1,Transport
CT00032,4,0,Transport
CT00032,3,0,Transport
CT00032,5,0,Transport
CT00032,3,0,Transport
CT00032,3,0,Transport
CT00032,2,0,Transport
CT00032,3,0,Transport
CT00032,8,0,Transport
CT00033,4,0,Transport
CT00033,6,0,Transport
CT00033,6,0,Transport
CT00033,9,1,Transport
CT00033,5,0,Transport
CT00033,2,0,Transport
CT00033,7,0,Transport
CT00033,3,0,Transport
CT00033,4,0,Transport
CT00033,2,0,Transport
CT00033,4,0,Transport
CT00033,3,0,Transport
CT00033,2,0,Transport
CT00033,4,1,Transport
CT00033,4,0,Transport
CT00033,3,0,Transport
CT00033,8,1,Transport
CT00033,4,1,Transport
CT00033,4,0,Transport
CT00033,9,0,Transport
CT00033,5,0,Transport
CT00033,6,0,Transport
CT00033,7,0,Transport
CT00033,1,0,Transport
CT00033,3,1,Transport
CT00033,7,0,Transport
CT00033,8,0,Transport
CT00033,5,1,Transport
CT00033,5,1,Transport
CT00033,10,0,Transport
CT00033,4,0,Transport
CT00033,7,0,Transport
CT00033,3,0,Transport
CT00033,6,0,Transport
CT00033,8,0,Transport
CT00033,8,0,Transport
CT00033,4,0,Transport
CT00033,0,3,Transport
CT00034,5,0,Transport
CT00034,4,0,Transport
CT00034,3,2,Transport
CT00034,4,0,Transport
CT00034,4,1,Transport
CT00034,8,0,Transport
CT00034,4,0,Transport
CT00034,2,0,Transport
CT00034,5,1,Transport
CT00034,3,0,Transport
CT00034,6,2,Transport
CT00034,2,1,Transport
CT00034,1,1,Transport
CT00034,7,1,Transport
CT00034,5,1,Transport
CT00034,8,0,Transport
CT00034,4,1,Transport
CT00034,2,0,Transport
CT00034,4,0,Transport
CT00034,2,0,Transport
CT00034,2,0,Transport
CT00034,4,1,Transport
CT00034,5,0,Transport
CT00034,5,0,Transport
CT00034,8,0,Transport
CT00034,5,0,Transport
CT00034,4,1,Transport
CT00034,3,0,Transport
CT00034,6,0,Transport
CT00034,6,0,Transport
CT00034,1,1,Transport
CT00034,4,1,Transport
CT00034,3,1,Transport
CT00034,5,0,Transport
CT00034,3,1,Transport
CT00034,8,0,Transport
CT00034,3,0,Transport
CT00034,2,0,Transport
CT00034,10,0,Transport
CT00034,8,1,Transport
CT00034,3,0,Transport
CT00034,7,0,Transport
CT00034,4,0,Transport
CT00034,6,0,Transport
CT00034,3,1,Transport
CT00034,4,0,Transport
CT00034,3,0,Transport
CT00034,7,0,Transport
CT00034,5,0,Transport
CT00034,6,0,Transport
CT00034,7,0,Transport
CT00034,4,1,Transport
CT00034,7,0,Transport
CT00034,4,0,Transport
CT00034,4,0,Transport
CT00034,6,0,Transport
CT00034,5,0,Transport
CT00034,2,0,Transport
CT00034,4,2,Transport
CT00034,5,0,Transport
CT00034,2,0,Transport
CT00034,9,0,Transport
CT00034,8,0,Transport
CT00034,8,0,Transport
CT00034,3,0,Transport
CT00034,3,0,Transport
CT00034,7,0,Transport
CT00034,1,0,Transport
CT00034,5,0,Transport
CT00034,7,0,Transport
CT00034,7,0,Transport
CT00034,8,0,Transport
CT00034,3,0,Transport
CT00034,5,0,Transport
CT00034,6,0,Transport
CT00034,2,0,Transport
CT00034,8,0,Transport
CT00034,3,0,Transport
CT00034,2,0,Transport
CT00034,8,0,Transport
CT00034,5,0,Transport
CT00034,5,0,Transport
CT00035,4,0,Transport
CT00035,6,0,Transport
CT00035,6,0,Transport
CT00035,7,0,Transport
CT00035,4,1,Transport
CT00035,4,1,Transport
CT00035,5,0,Transport
CT00035,5,1,Transport
CT00035,6,0,Transport
CT00035,5,0,Transport
CT00035,9,0,Transport
CT00035,6,0,Transport
CT00035,3,0,Transport
CT00035,6,0,Transport
CT00035,7,0,Transport
CT00035,1,0,Transport
CT00035,5,0,Transport
CT00035,2,2,Transport
CT00035,4,0,Transport
CT00035,4,0,Transport
CT00035,4,0,Transport
