geo_unit,n_male,n_female,industry_code,name
CT00001,5,0,Agricultural,Agricultural_CT00001_55
CT00001,1,0,Agricultural,Agricultural_CT00001_56
CT00001,1,0,Agricultural,Agricultural_CT00001_57
CT00001,3,0,Agricultural,Agricultural_CT00001_58
CT00002,4,0,Agricultural,Agricultural_CT00002_59
CT00002,1,0,Agricultural,Agricultural_CT00002_60
CT00002,2,0,Agricultural,Agricultural_CT00002_61
CT00002,2,0,Agricultural,Agricultural_CT00002_62
CT00002,1,0,Agricultural,Agricultural_CT00002_63
CT00002,7,0,Agricultural,Agricultural_CT00002_64
CT00002,2,0,Agricultural,Agricultural_CT00002_65
CT00002,2,0,Agricultural,Agricultural_CT00002_66
CT00002,1,0,Agricultural,Agricultural_CT00002_67
CT00002,4,1,Agricultural,Agricultural_CT00002_68
CT00002,3,0,Agricultural,Agricultural_CT00002_69
CT00002,2,0,Agricultural,Agricultural_CT00002_70
CT00002,1,0,Agricultural,Agricultural_CT00002_71
CT00002,5,0,Agricultural,Agricultural_CT00002_72
CT00002,5,0,Agricultural,Agricultural_CT00002_73
CT00002,1,0,Agricultural,Agricultural_CT00002_74
CT00002,2,0,Agricultural,Agricultural_CT00002_75
CT00002,4,0,Agricultural,Agricultural_CT00002_76
CT00002,0,1,Agricultural,Agricultural_CT00002_77
CT00002,1,1,Agricultural,Agricultural_CT00002_78
CT00002,1,0,Agricultural,Agricultural_CT00002_79
CT00002,3,1,Agricultural,Agricultural_CT00002_80
CT00002,4,0,Agricultural,Agricultural_CT00002_81
CT00002,2,0,Agricultural,Agricultural_CT00002_82
CT00002,1,0,Agricultural,Agricultural_CT00002_83
CT00002,3,0,Agricultural,Agricultural_CT00002_84
CT00002,2,1,Agricultural,Agricultural_CT00002_85
CT00002,3,0,Agricultural,Agricultural_CT00002_86
CT00002,1,0,Agricultural,Agricultural_CT00002_87
CT00002,9,0,Agricultural,Agricultural_CT00002_88
CT00002,2,0,Agricultural,Agricultural_CT00002_89
CT00002,1,2,Agricultural,Agricultural_CT00002_90
CT00002,4,0,Agricultural,Agricultural_CT00002_91
CT00002,1,0,Agricultural,Agricultural_CT00002_92
CT00002,1,0,Agricultural,Agricultural_CT00002_93
CT00002,3,0,Agricultural,Agricultural_CT00002_94
CT00002,5,0,Agricultural,Agricultural_CT00002_95
CT00002,1,0,Agricultural,Agricultural_CT00002_96
CT00002,5,0,Agricultural,Agricultural_CT00002_97
CT00002,1,0,Agricultural,Agricultural_CT00002_98
CT00002,2,0,Agricultural,Agricultural_CT00002_99
CT00002,4,0,Agricultural,Agricultural_CT00002_100
CT00002,1,0,Agricultural,Agricultural_CT00002_101
CT00002,2,0,Agricultural,Agricultural_CT00002_102
CT00002,1,0,Agricultural,Agricultural_CT00002_103
CT00002,3,0,Agricultural,Agricultural_CT00002_104
CT00002,2,0,Agricultural,Agricultural_CT00002_105
CT00002,4,0,Agricultural,Agricultural_CT00002_106
CT00002,2,0,Agricultural,Agricultural_CT00002_107
CT00002,3,0,Agricultural,Agricultural_CT00002_108
CT00002,3,0,Agricultural,Agricultural_CT00002_109
CT00002,3,0,Agricultural,Agricultural_CT00002_110
CT00002,2,0,Agricultural,Agricultural_CT00002_111
CT00002,3,0,Agricultural,Agricultural_CT00002_112
CT00002,5,0,Agricultural,Agricultural_CT00002_113
CT00002,2,1,Agricultural,Agricultural_CT00002_114
CT00003,2,0,Agricultural,Agricultural_CT00003_115
CT00003,3,0,Agricultural,Agricultural_CT00003_116
CT00003,3,1,Agricultural,Agricultural_CT00003_117
CT00003,2,0,Agricultural,Agricultural_CT00003_118
CT00003,2,0,Agricultural,Agricultural_CT00003_119
CT00003,1,0,Agricultural,Agricultural_CT00003_120
CT00003,4,0,Agricultural,Agricultural_CT00003_121
CT00003,4,0,Agricultural,Agricultural_CT00003_122
CT00003,4,0,Agricultural,Agricultural_CT00003_123
CT00003,2,0,Agricultural,Agricultural_CT00003_124
CT00003,7,0,Agricultural,Agricultural_CT00003_125
CT00003,6,0,Agricultural,Agricultural_CT00003_126
CT00003,1,0,Agricultural,Agricultural_CT00003_127
CT00003,1,0,Agricultural,Agricultural_CT00003_128
CT00003,4,0,Agricultural,Agricultural_CT00003_129
CT00003,4,0,Agricultural,Agricultural_CT00003_130
CT00003,1,0,Agricultural,Agricultural_CT00003_131
CT00003,2,0,Agricultural,Agricultural_CT00003_132
CT00003,1,0,Agricultural,Agricultural_CT00003_133
CT00003,2,0,Agricultural,Agricultural_CT00003_134
CT00003,4,0,Agricultural,Agricultural_CT00003_135
CT00003,2,0,Agricultural,Agricultural_CT00003_136
CT00003,2,0,Agricultural,Agricultural_CT00003_137
CT00003,3,0,Agricultural,Agricultural_CT00003_138
CT00003,3,0,Agricultural,Agricultural_CT00003_139
CT00003,3,0,Agricultural,Agricultural_CT00003_140
CT00003,2,1,Agricultural,Agricultural_CT00003_141
CT00003,5,0,Agricultural,Agricultural_CT00003_142
CT00003,1,0,Agricultural,Agricultural_CT00003_143
CT00003,2,1,Agricultural,Agricultural_CT00003_144
CT00003,1,0,Agricultural,Agricultural_CT00003_145
CT00003,3,0,Agricultural,Agricultural_CT00003_146
CT00003,1,0,Agricultural,Agricultural_CT00003_147
CT00003,1,0,Agricultural,Agricultural_CT00003_148
CT00003,2,0,Agricultural,Agricultural_CT00003_149
CT00003,2,0,Agricultural,Agricultural_CT00003_150
CT00003,3,0,Agricultural,Agricultural_CT00003_151
CT00003,4,0,Agricultural,Agricultural_CT00003_152
CT00003,3,1,Agricultural,Agricultural_CT00003_153
CT00003,2,0,Agricultural,Agricultural_CT00003_154
CT00003,6,0,Agricultural,Agricultural_CT00003_155
CT00003,2,0,Agricultural,Agricultural_CT00003_156
CT00003,1,0,Agricultural,Agricultural_CT00003_157
CT00003,10,0,Agricultural,Agricultural_CT00003_158
CT00003,7,0,Agricultural,Agricultural_CT00003_159
CT00003,1,0,Agricultural,Agricultural_CT00003_160
CT00003,1,0,Agricultural,Agricultural_CT00003_161
CT00003,2,0,Agricultural,Agricultural_CT00003_162
CT00003,5,0,Agricultural,Agricultural_CT00003_163
CT00003,4,0,Agricultural,Agricultural_CT00003_164
CT00003,4,0,Agricultural,Agricultural_CT00003_165
CT00003,4,0,Agricultural,Agricultural_CT00003_166
CT00003,1,0,Agricultural,Agricultural_CT00003_167
CT00003,1,0,Agricultural,Agricultural_CT00003_168
CT00003,2,0,Agricultural,Agricultural_CT00003_169
CT00003,1,0,Agricultural,Agricultural_CT00003_170
CT00003,1,0,Agricultural,Agricultural_CT00003_171
CT00003,2,0,Agricultural,Agricultural_CT00003_172
CT00003,3,0,Agricultural,Agricultural_CT00003_173
CT00003,3,0,Agricultural,Agricultural_CT00003_174
CT00003,3,0,Agricultural,Agricultural_CT00003_175
CT00003,3,0,Agricultural,Agricultural_CT00003_176
CT00003,4,0,Agricultural,Agricultural_CT00003_177
CT00003,4,0,Agricultural,Agricultural_CT00003_178
CT00003,5,0,Agricultural,Agricultural_CT00003_179
CT00003,4,0,Agricultural,Agricultural_CT00003_180
CT00003,2,0,Agricultural,Agricultural_CT00003_181
CT00003,2,1,Agricultural,Agricultural_CT00003_182
CT00003,5,0,Agricultural,Agricultural_CT00003_183
CT00003,1,0,Agricultural,Agricultural_CT00003_184
CT00003,3,0,Agricultural,Agricultural_CT00003_185
CT00003,4,0,Agricultural,Agricultural_CT00003_186
CT00003,4,1,Agricultural,Agricultural_CT00003_187
CT00003,2,0,Agricultural,Agricultural_CT00003_188
CT00003,3,0,Agricultural,Agricultural_CT00003_189
CT00003,5,0,Agricultural,Agricultural_CT00003_190
CT00003,1,0,Agricultural,Agricultural_CT00003_191
CT00003,2,0,Agricultural,Agricultural_CT00003_192
CT00003,7,0,Agricultural,Agricultural_CT00003_193
CT00003,1,0,Agricultural,Agricultural_CT00003_194
CT00003,4,0,Agricultural,Agricultural_CT00003_195
CT00003,8,0,Agricultural,Agricultural_CT00003_196
CT00003,6,0,Agricultural,Agricultural_CT00003_197
CT00003,2,0,Agricultural,Agricultural_CT00003_198
CT00003,2,0,Agricultural,Agricultural_CT00003_199
CT00003,1,0,Agricultural,Agricultural_CT00003_200
CT00003,3,0,Agricultural,Agricultural_CT00003_201
CT00003,1,0,Agricultural,Agricultural_CT00003_202
CT00003,3,0,Agricultural,Agricultural_CT00003_203
CT00003,3,0,Agricultural,Agricultural_CT00003_204
CT00003,2,0,Agricultural,Agricultural_CT00003_205
CT00003,4,0,Agricultural,Agricultural_CT00003_206
CT00003,2,0,Agricultural,Agricultural_CT00003_207
CT00003,1,1,Agricultural,Agricultural_CT00003_208
CT00003,4,0,Agricultural,Agricultural_CT00003_209
CT00003,0,6,Agricultural,Agricultural_CT00003_210
CT00004,4,1,Agricultural,Agricultural_CT00004_211
CT00004,1,0,Agricultural,Agricultural_CT00004_212
CT00004,2,0,Agricultural,Agricultural_CT00004_213
CT00004,2,0,Agricultural,Agricultural_CT00004_214
CT00004,0,1,Agricultural,Agricultural_CT00004_215
CT00004,2,0,Agricultural,Agricultural_CT00004_216
CT00004,2,0,Agricultural,Agricultural_CT00004_217
CT00004,1,0,Agricultural,Agricultural_CT00004_218
CT00004,2,0,Agricultural,Agricultural_CT00004_219
CT00004,5,0,Agricultural,Agricultural_CT00004_220
CT00004,3,0,Agricultural,Agricultural_CT00004_221
CT00004,3,1,Agricultural,Agricultural_CT00004_222
CT00004,5,0,Agricultural,Agricultural_CT00004_223
CT00004,2,0,Agricultural,Agricultural_CT00004_224
CT00004,6,1,Agricultural,Agricultural_CT00004_225
CT00004,3,0,Agricultural,Agricultural_CT00004_226
CT00004,3,0,Agricultural,Agricultural_CT00004_227
CT00004,0,1,Agricultural,Agricultural_CT00004_228
CT00004,5,0,Agricultural,Agricultural_CT00004_229
CT00004,1,0,Agricultural,Agricultural_CT00004_230
CT00004,0,1,Agricultural,Agricultural_CT00004_231
CT00004,5,0,Agricultural,Agricultural_CT00004_232
CT00004,2,0,Agricultural,Agricultural_CT00004_233
CT00004,4,0,Agricultural,Agricultural_CT00004_234
CT00004,5,0,Agricultural,Agricultural_CT00004_235
CT00004,1,0,Agricultural,Agricultural_CT00004_236
CT00004,1,0,Agricultural,Agricultural_CT00004_237
CT00004,1,0,Agricultural,Agricultural_CT00004_238
CT00004,2,0,Agricultural,Agricultural_CT00004_239
CT00004,5,0,Agricultural,Agricultural_CT00004_240
CT00004,3,1,Agricultural,Agricultural_CT00004_241
CT00004,2,0,Agricultural,Agricultural_CT00004_242
CT00004,7,0,Agricultural,Agricultural_CT00004_243
CT00004,3,0,Agricultural,Agricultural_CT00004_244
CT00004,3,0,Agricultural,Agricultural_CT00004_245
CT00004,1,0,Agricultural,Agricultural_CT00004_246
CT00004,4,1,Agricultural,Agricultural_CT00004_247
CT00004,2,0,Agricultural,Agricultural_CT00004_248
CT00004,4,0,Agricultural,Agricultural_CT00004_249
CT00004,3,0,Agricultural,Agricultural_CT00004_250
CT00004,2,1,Agricultural,Agricultural_CT00004_251
CT00004,1,0,Agricultural,Agricultural_CT00004_252
CT00004,5,0,Agricultural,Agricultural_CT00004_253
CT00004,2,0,Agricultural,Agricultural_CT00004_254
CT00004,1,1,Agricultural,Agricultural_CT00004_255
CT00004,7,0,Agricultural,Agricultural_CT00004_256
CT00004,2,1,Agricultural,Agricultural_CT00004_257
CT00004,3,0,Agricultural,Agricultural_CT00004_258
CT00004,3,1,Agricultural,Agricultural_CT00004_259
CT00004,2,0,Agricultural,Agricultural_CT00004_260
CT00004,2,0,Agricultural,Agricultural_CT00004_261
CT00004,4,0,Agricultural,Agricultural_CT00004_262
CT00004,3,0,Agricultural,Agricultural_CT00004_263
CT00004,3,1,Agricultural,Agricultural_CT00004_264
CT00004,3,1,Agricultural,Agricultural_CT00004_265
CT00004,7,0,Agricultural,Agricultural_CT00004_266
CT00004,6,1,Agricultural,Agricultural_CT00004_267
CT00004,3,0,Agricultural,Agricultural_CT00004_268
CT00004,2,0,Agricultural,Agricultural_CT00004_269
CT00004,2,0,Agricultural,Agricultural_CT00004_270
CT00004,2,0,Agricultural,Agricultural_CT00004_271
CT00004,1,0,Agricultural,Agricultural_CT00004_272
CT00004,0,1,Agricultural,Agricultural_CT00004_273
CT00004,3,0,Agricultural,Agricultural_CT00004_274
CT00004,0,1,Agricultural,Agricultural_CT00004_275
CT00004,3,0,Agricultural,Agricultural_CT00004_276
CT00004,1,0,Agricultural,Agricultural_CT00004_277
CT00004,4,0,Agricultural,Agricultural_CT00004_278
CT00004,1,0,Agricultural,Agricultural_CT00004_279
CT00004,2,0,Agricultural,Agricultural_CT00004_280
CT00004,4,1,Agricultural,Agricultural_CT00004_281
CT00004,1,0,Agricultural,Agricultural_CT00004_282
CT00004,1,0,Agricultural,Agricultural_CT00004_283
CT00004,3,0,Agricultural,Agricultural_CT00004_284
CT00004,2,0,Agricultural,Agricultural_CT00004_285
CT00004,2,0,Agricultural,Agricultural_CT00004_286
CT00004,3,0,Agricultural,Agricultural_CT00004_287
CT00004,2,0,Agricultural,Agricultural_CT00004_288
CT00004,2,0,Agricultural,Agricultural_CT00004_289
CT00004,1,0,Agricultural,Agricultural_CT00004_290
CT00004,1,1,Agricultural,Agricultural_CT00004_291
CT00004,4,0,Agricultural,Agricultural_CT00004_292
CT00004,1,0,Agricultural,Agricultural_CT00004_293
CT00004,1,0,Agricultural,Agricultural_CT00004_294
CT00004,2,1,Agricultural,Agricultural_CT00004_295
CT00004,2,0,Agricultural,Agricultural_CT00004_296
CT00004,4,0,Agricultural,Agricultural_CT00004_297
CT00004,4,0,Agricultural,Agricultural_CT00004_298
CT00004,1,0,Agricultural,Agricultural_CT00004_299
CT00004,2,0,Agricultural,Agricultural_CT00004_300
CT00004,1,0,Agricultural,Agricultural_CT00004_301
CT00004,6,1,Agricultural,Agricultural_CT00004_302
CT00004,1,0,Agricultural,Agricultural_CT00004_303
CT00004,5,0,Agricultural,Agricultural_CT00004_304
CT00004,4,0,Agricultural,Agricultural_CT00004_305
CT00004,3,0,Agricultural,Agricultural_CT00004_306
CT00004,1,0,Agricultural,Agricultural_CT00004_307
CT00004,3,0,Agricultural,Agricultural_CT00004_308
CT00004,1,0,Agricultural,Agricultural_CT00004_309
CT00004,4,0,Agricultural,Agricultural_CT00004_310
CT00004,2,0,Agricultural,Agricultural_CT00004_311
CT00004,4,0,Agricultural,Agricultural_CT00004_312
CT00004,3,2,Agricultural,Agricultural_CT00004_313
CT00004,1,0,Agricultural,Agricultural_CT00004_314
CT00004,1,0,Agricultural,Agricultural_CT00004_315
CT00004,0,1,Agricultural,Agricultural_CT00004_316
CT00004,2,1,Agricultural,Agricultural_CT00004_317
CT00004,3,0,Agricultural,Agricultural_CT00004_318
CT00004,2,0,Agricultural,Agricultural_CT00004_319
CT00004,3,0,Agricultural,Agricultural_CT00004_320
CT00004,0,1,Agricultural,Agricultural_CT00004_321
CT00004,2,0,Agricultural,Agricultural_CT00004_322
CT00004,2,0,Agricultural,Agricultural_CT00004_323
CT00004,2,0,Agricultural,Agricultural_CT00004_324
CT00004,3,0,Agricultural,Agricultural_CT00004_325
CT00004,4,0,Agricultural,Agricultural_CT00004_326
CT00004,5,0,Agricultural,Agricultural_CT00004_327
CT00004,2,0,Agricultural,Agricultural_CT00004_328
CT00004,3,0,Agricultural,Agricultural_CT00004_329
CT00004,1,0,Agricultural,Agricultural_CT00004_330
CT00004,8,0,Agricultural,Agricultural_CT00004_331
CT00004,1,0,Agricultural,Agricultural_CT00004_332
CT00004,3,0,Agricultural,Agricultural_CT00004_333
CT00004,7,0,Agricultural,Agricultural_CT00004_334
CT00004,5,0,Agricultural,Agricultural_CT00004_335
CT00004,5,0,Agricultural,Agricultural_CT00004_336
CT00004,4,0,Agricultural,Agricultural_CT00004_337
CT00004,1,1,Agricultural,Agricultural_CT00004_338
CT00004,3,0,Agricultural,Agricultural_CT00004_339
CT00004,6,0,Agricultural,Agricultural_CT00004_340
CT00004,3,1,Agricultural,Agricultural_CT00004_341
CT00004,2,0,Agricultural,Agricultural_CT00004_342
CT00004,7,1,Agricultural,Agricultural_CT00004_343
CT00004,5,0,Agricultural,Agricultural_CT00004_344
CT00004,2,0,Agricultural,Agricultural_CT00004_345
CT00004,2,0,Agricultural,Agricultural_CT00004_346
CT00004,1,0,Agricultural,Agricultural_CT00004_347
CT00004,2,0,Agricultural,Agricultural_CT00004_348
CT00004,4,0,Agricultural,Agricultural_CT00004_349
CT00004,7,0,Agricultural,Agricultural_CT00004_350
CT00004,2,0,Agricultural,Agricultural_CT00004_351
CT00004,3,0,Agricultural,Agricultural_CT00004_352
CT00004,4,0,Agricultural,Agricultural_CT00004_353
CT00004,1,0,Agricultural,Agricultural_CT00004_354
CT00004,0,1,Agricultural,Agricultural_CT00004_355
CT00004,3,0,Agricultural,Agricultural_CT00004_356
CT00004,4,0,Agricultural,Agricultural_CT00004_357
CT00004,4,0,Agricultural,Agricultural_CT00004_358
CT00004,5,2,Agricultural,Agricultural_CT00004_359
CT00004,4,1,Agricultural,Agricultural_CT00004_360
CT00004,0,1,Agricultural,Agricultural_CT00004_361
CT00004,3,0,Agricultural,Agricultural_CT00004_362
CT00004,4,0,Agricultural,Agricultural_CT00004_363
CT00004,4,0,Agricultural,Agricultural_CT00004_364
CT00004,2,0,Agricultural,Agricultural_CT00004_365
CT00004,4,0,Agricultural,Agricultural_CT00004_366
CT00004,5,1,Agricultural,Agricultural_CT00004_367
CT00004,0,1,Agricultural,Agricultural_CT00004_368
CT00004,2,0,Agricultural,Agricultural_CT00004_369
CT00004,4,0,Agricultural,Agricultural_CT00004_370
CT00004,1,0,Agricultural,Agricultural_CT00004_371
CT00004,2,0,Agricultural,Agricultural_CT00004_372
CT00004,1,0,Agricultural,Agricultural_CT00004_373
CT00004,6,2,Agricultural,Agricultural_CT00004_374
CT00004,4,1,Agricultural,Agricultural_CT00004_375
CT00004,1,0,Agricultural,Agricultural_CT00004_376
CT00004,1,0,Agricultural,Agricultural_CT00004_377
CT00004,3,0,Agricultural,Agricultural_CT00004_378
CT00004,2,0,Agricultural,Agricultural_CT00004_379
CT00004,2,0,Agricultural,Agricultural_CT00004_380
CT00004,5,0,Agricultural,Agricultural_CT00004_381
CT00004,1,0,Agricultural,Agricultural_CT00004_382
CT00004,3,0,Agricultural,Agricultural_CT00004_383
CT00004,7,0,Agricultural,Agricultural_CT00004_384
CT00004,2,0,Agricultural,Agricultural_CT00004_385
CT00004,4,0,Agricultural,Agricultural_CT00004_386
CT00004,1,0,Agricultural,Agricultural_CT00004_387
CT00004,1,0,Agricultural,Agricultural_CT00004_388
CT00004,3,0,Agricultural,Agricultural_CT00004_389
CT00004,1,0,Agricultural,Agricultural_CT00004_390
CT00004,2,0,Agricultural,Agricultural_CT00004_391
CT00004,2,0,Agricultural,Agricultural_CT00004_392
CT00004,2,1,Agricultural,Agricultural_CT00004_393
CT00004,4,0,Agricultural,Agricultural_CT00004_394
CT00004,3,0,Agricultural,Agricultural_CT00004_395
CT00004,3,0,Agricultural,Agricultural_CT00004_396
CT00004,4,0,Agricultural,Agricultural_CT00004_397
CT00004,2,0,Agricultural,Agricultural_CT00004_398
CT00004,3,0,Agricultural,Agricultural_CT00004_399
CT00004,3,0,Agricultural,Agricultural_CT00004_400
CT00004,1,0,Agricultural,Agricultural_CT00004_401
CT00004,3,0,Agricultural,Agricultural_CT00004_402
CT00004,4,0,Agricultural,Agricultural_CT00004_403
CT00004,2,0,Agricultural,Agricultural_CT00004_404
CT00004,3,0,Agricultural,Agricultural_CT00004_405
CT00004,4,0,Agricultural,Agricultural_CT00004_406
CT00004,3,0,Agricultural,Agricultural_CT00004_407
CT00004,3,0,Agricultural,Agricultural_CT00004_408
CT00004,1,0,Agricultural,Agricultural_CT00004_409
CT00004,2,0,Agricultural,Agricultural_CT00004_410
CT00004,1,0,Agricultural,Agricultural_CT00004_411
CT00004,3,0,Agricultural,Agricultural_CT00004_412
CT00004,1,0,Agricultural,Agricultural_CT00004_413
CT00004,4,0,Agricultural,Agricultural_CT00004_414
CT00004,3,0,Agricultural,Agricultural_CT00004_415
CT00004,5,0,Agricultural,Agricultural_CT00004_416
CT00004,1,0,Agricultural,Agricultural_CT00004_417
CT00004,0,1,Agricultural,Agricultural_CT00004_418
CT00004,6,0,Agricultural,Agricultural_CT00004_419
CT00004,5,1,Agricultural,Agricultural_CT00004_420
CT00004,2,0,Agricultural,Agricultural_CT00004_421
CT00004,3,0,Agricultural,Agricultural_CT00004_422
CT00004,5,0,Agricultural,Agricultural_CT00004_423
CT00004,6,0,Agricultural,Agricultural_CT00004_424
CT00004,1,0,Agricultural,Agricultural_CT00004_425
CT00004,4,0,Agricultural,Agricultural_CT00004_426
CT00004,4,1,Agricultural,Agricultural_CT00004_427
CT00004,1,0,Agricultural,Agricultural_CT00004_428
CT00004,4,0,Agricultural,Agricultural_CT00004_429
CT00004,2,0,Agricultural,Agricultural_CT00004_430
CT00004,1,0,Agricultural,Agricultural_CT00004_431
CT00004,4,0,Agricultural,Agricultural_CT00004_432
CT00004,3,0,Agricultural,Agricultural_CT00004_433
CT00004,2,0,Agricultural,Agricultural_CT00004_434
CT00004,5,0,Agricultural,Agricultural_CT00004_435
CT00004,1,0,Agricultural,Agricultural_CT00004_436
CT00004,2,0,Agricultural,Agricultural_CT00004_437
CT00004,4,1,Agricultural,Agricultural_CT00004_438
CT00004,9,0,Agricultural,Agricultural_CT00004_439
CT00004,7,0,Agricultural,Agricultural_CT00004_440
CT00004,4,0,Agricultural,Agricultural_CT00004_441
CT00004,2,0,Agricultural,Agricultural_CT00004_442
CT00004,4,1,Agricultural,Agricultural_CT00004_443
CT00004,2,0,Agricultural,Agricultural_CT00004_444
CT00004,1,1,Agricultural,Agricultural_CT00004_445
CT00004,7,1,Agricultural,Agricultural_CT00004_446
CT00004,0,1,Agricultural,Agricultural_CT00004_447
CT00004,5,0,Agricultural,Agricultural_CT00004_448
CT00004,1,0,Agricultural,Agricultural_CT00004_449
CT00004,4,0,Agricultural,Agricultural_CT00004_450
CT00004,2,0,Agricultural,Agricultural_CT00004_451
CT00004,1,0,Agricultural,Agricultural_CT00004_452
CT00004,1,0,Agricultural,Agricultural_CT00004_453
CT00004,2,0,Agricultural,Agricultural_CT00004_454
CT00004,2,0,Agricultural,Agricultural_CT00004_455
CT00004,7,1,Agricultural,Agricultural_CT00004_456
CT00004,1,0,Agricultural,Agricultural_CT00004_457
CT00004,4,0,Agricultural,Agricultural_CT00004_458
CT00004,1,0,Agricultural,Agricultural_CT00004_459
CT00004,4,0,Agricultural,Agricultural_CT00004_460
CT00004,2,0,Agricultural,Agricultural_CT00004_461
CT00004,1,0,Agricultural,Agricultural_CT00004_462
CT00004,2,0,Agricultural,Agricultural_CT00004_463
CT00004,1,0,Agricultural,Agricultural_CT00004_464
CT00004,4,0,Agricultural,Agricultural_CT00004_465
CT00004,1,0,Agricultural,Agricultural_CT00004_466
CT00004,1,0,Agricultural,Agricultural_CT00004_467
CT00004,3,0,Agricultural,Agricultural_CT00004_468
CT00004,7,0,Agricultural,Agricultural_CT00004_469
CT00004,2,0,Agricultural,Agricultural_CT00004_470
CT00004,4,1,Agricultural,Agricultural_CT00004_471
CT00004,1,0,Agricultural,Agricultural_CT00004_472
CT00004,7,1,Agricultural,Agricultural_CT00004_473
CT00004,0,1,Agricultural,Agricultural_CT00004_474
CT00004,5,1,Agricultural,Agricultural_CT00004_475
CT00004,4,0,Agricultural,Agricultural_CT00004_476
CT00004,4,0,Agricultural,Agricultural_CT00004_477
CT00004,4,1,Agricultural,Agricultural_CT00004_478
CT00004,3,0,Agricultural,Agricultural_CT00004_479
CT00004,4,0,Agricultural,Agricultural_CT00004_480
CT00004,5,0,Agricultural,Agricultural_CT00004_481
CT00004,3,0,Agricultural,Agricultural_CT00004_482
CT00004,1,0,Agricultural,Agricultural_CT00004_483
CT00004,5,0,Agricultural,Agricultural_CT00004_484
CT00004,4,1,Agricultural,Agricultural_CT00004_485
CT00004,3,0,Agricultural,Agricultural_CT00004_486
CT00004,1,0,Agricultural,Agricultural_CT00004_487
CT00004,1,0,Agricultural,Agricultural_CT00004_488
CT00004,2,0,Agricultural,Agricultural_CT00004_489
CT00004,3,0,Agricultural,Agricultural_CT00004_490
CT00004,3,0,Agricultural,Agricultural_CT00004_491
CT00004,3,0,Agricultural,Agricultural_CT00004_492
CT00004,3,0,Agricultural,Agricultural_CT00004_493
CT00004,3,0,Agricultural,Agricultural_CT00004_494
CT00004,3,1,Agricultural,Agricultural_CT00004_495
CT00004,4,0,Agricultural,Agricultural_CT00004_496
CT00004,1,0,Agricultural,Agricultural_CT00004_497
