geo_unit,n_male,n_female,industry_code,name
CT00004,0,3,Indefinite,Indefinite_CT00004_92
CT00005,4,0,Indefinite,Indefinite_CT00005_93
CT00005,2,0,Indefinite,Indefinite_CT00005_94
CT00005,1,0,Indefinite,Indefinite_CT00005_95
CT00005,1,1,Indefinite,Indefinite_CT00005_96
CT00006,2,0,Indefinite,Indefinite_CT00006_97
CT00006,1,0,Indefinite,Indefinite_CT00006_98
CT00006,1,0,Indefinite,Indefinite_CT00006_99
CT00006,1,0,Indefinite,Indefinite_CT00006_100
CT00006,3,0,Indefinite,Indefinite_CT00006_101
CT00006,1,1,Indefinite,Indefinite_CT00006_102
CT00007,3,0,Indefinite,Indefinite_CT00007_103
CT00007,1,0,Indefinite,Indefinite_CT00007_104
CT00007,3,1,Indefinite,Indefinite_CT00007_105
CT00007,3,1,Indefinite,Indefinite_CT00007_106
CT00007,2,0,Indefinite,Indefinite_CT00007_107
CT00007,1,0,Indefinite,Indefinite_CT00007_108
CT00007,1,1,Indefinite,Indefinite_CT00007_109
CT00007,1,0,Indefinite,Indefinite_CT00007_110
CT00007,2,0,Indefinite,Indefinite_CT00007_111
CT00008,2,0,Indefinite,Indefinite_CT00008_112
CT00008,0,2,Indefinite,Indefinite_CT00008_113
CT00008,3,1,Indefinite,Indefinite_CT00008_114
CT00008,1,0,Indefinite,Indefinite_CT00008_115
CT00008,3,0,Indefinite,Indefinite_CT00008_116
CT00008,1,0,Indefinite,Indefinite_CT00008_117
CT00008,1,0,Indefinite,Indefinite_CT00008_118
CT00008,2,0,Indefinite,Indefinite_CT00008_119
CT00008,0,1,Indefinite,Indefinite_CT00008_120
CT00008,2,0,Indefinite,Indefinite_CT00008_121
CT00008,2,0,Indefinite,Indefinite_CT00008_122
CT00008,1,0,Indefinite,Indefinite_CT00008_123
CT00008,2,0,Indefinite,Indefinite_CT00008_124
CT00008,1,0,Indefinite,Indefinite_CT00008_125
CT00008,3,1,Indefinite,Indefinite_CT00008_126
CT00008,2,0,Indefinite,Indefinite_CT00008_127
CT00008,3,0,Indefinite,Indefinite_CT00008_128
CT00008,3,0,Indefinite,Indefinite_CT00008_129
CT00008,3,1,Indefinite,Indefinite_CT00008_130
CT00008,2,0,Indefinite,Indefinite_CT00008_131
CT00008,4,0,Indefinite,Indefinite_CT00008_132
CT00008,0,1,Indefinite,Indefinite_CT00008_133
CT00008,1,1,Indefinite,Indefinite_CT00008_134
CT00009,3,1,Indefinite,Indefinite_CT00009_135
CT00009,4,0,Indefinite,Indefinite_CT00009_136
CT00009,3,0,Indefinite,Indefinite_CT00009_137
CT00009,1,0,Indefinite,Indefinite_CT00009_138
CT00009,3,0,Indefinite,Indefinite_CT00009_139
CT00009,3,0,Indefinite,Indefinite_CT00009_140
CT00009,2,1,Indefinite,Indefinite_CT00009_141
CT00009,1,0,Indefinite,Indefinite_CT00009_142
CT00009,1,0,Indefinite,Indefinite_CT00009_143
CT00009,3,0,Indefinite,Indefinite_CT00009_144
CT00009,1,0,Indefinite,Indefinite_CT00009_145
CT00009,2,0,Indefinite,Indefinite_CT00009_146
CT00009,4,0,Indefinite,Indefinite_CT00009_147
CT00009,2,1,Indefinite,Indefinite_CT00009_148
CT00009,1,1,Indefinite,Indefinite_CT00009_149
CT00009,1,1,Indefinite,Indefinite_CT00009_150
CT00009,1,1,Indefinite,Indefinite_CT00009_151
CT00009,3,0,Indefinite,Indefinite_CT00009_152
CT00009,3,0,Indefinite,Indefinite_CT00009_153
CT00009,3,0,Indefinite,Indefinite_CT00009_154
CT00009,0,4,Indefinite,Indefinite_CT00009_155
CT00010,1,0,Indefinite,Indefinite_CT00010_156
CT00010,1,0,Indefinite,Indefinite_CT00010_157
CT00010,1,0,Indefinite,Indefinite_CT00010_158
CT00010,2,1,Indefinite,Indefinite_CT00010_159
CT00010,2,0,Indefinite,Indefinite_CT00010_160
CT00010,1,0,Indefinite,Indefinite_CT00010_161
CT00010,4,0,Indefinite,Indefinite_CT00010_162
CT00010,2,0,Indefinite,Indefinite_CT00010_163
CT00010,1,3,Indefinite,Indefinite_CT00010_164
CT00010,0,1,Indefinite,Indefinite_CT00010_165
CT00010,1,0,Indefinite,Indefinite_CT00010_166
CT00010,6,0,Indefinite,Indefinite_CT00010_167
CT00010,2,1,Indefinite,Indefinite_CT00010_168
CT00010,5,1,Indefinite,Indefinite_CT00010_169
CT00010,3,0,Indefinite,Indefinite_CT00010_170
CT00010,2,0,Indefinite,Indefinite_CT00010_171
CT00010,0,1,Indefinite,Indefinite_CT00010_172
CT00010,4,0,Indefinite,Indefinite_CT00010_173
CT00010,0,1,Indefinite,Indefinite_CT00010_174
CT00010,3,0,Indefinite,Indefinite_CT00010_175
CT00010,2,0,Indefinite,Indefinite_CT00010_176
CT00010,2,1,Indefinite,Indefinite_CT00010_177
CT00010,1,0,Indefinite,Indefinite_CT00010_178
CT00010,6,0,Indefinite,Indefinite_CT00010_179
CT00010,3,0,Indefinite,Indefinite_CT00010_180
CT00010,0,1,Indefinite,Indefinite_CT00010_181
CT00011,4,0,Indefinite,Indefinite_CT00011_182
CT00011,2,0,Indefinite,Indefinite_CT00011_183
CT00011,0,1,Indefinite,Indefinite_CT00011_184
CT00012,2,0,Indefinite,Indefinite_CT00012_185
CT00012,0,1,Indefinite,Indefinite_CT00012_186
CT00012,3,0,Indefinite,Indefinite_CT00012_187
CT00012,1,0,Indefinite,Indefinite_CT00012_188
CT00012,1,0,Indefinite,Indefinite_CT00012_189
CT00012,1,0,Indefinite,Indefinite_CT00012_190
CT00012,1,0,Indefinite,Indefinite_CT00012_191
CT00012,3,1,Indefinite,Indefinite_CT00012_192
CT00013,0,1,Indefinite,Indefinite_CT00013_193
CT00013,1,0,Indefinite,Indefinite_CT00013_194
CT00013,3,0,Indefinite,Indefinite_CT00013_195
CT00013,2,0,Indefinite,Indefinite_CT00013_196
CT00013,5,0,Indefinite,Indefinite_CT00013_197
CT00013,3,1,Indefinite,Indefinite_CT00013_198
CT00013,1,0,Indefinite,Indefinite_CT00013_199
CT00013,1,0,Indefinite,Indefinite_CT00013_200
CT00013,5,1,Indefinite,Indefinite_CT00013_201
CT00013,0,1,Indefinite,Indefinite_CT00013_202
CT00014,1,0,Indefinite,Indefinite_CT00014_203
CT00014,4,0,Indefinite,Indefinite_CT00014_204
CT00014,1,0,Indefinite,Indefinite_CT00014_205
CT00014,0,1,Indefinite,Indefinite_CT00014_206
CT00014,2,0,Indefinite,Indefinite_CT00014_207
CT00014,2,0,Indefinite,Indefinite_CT00014_208
CT00014,1,0,Indefinite,Indefinite_CT00014_209
CT00014,3,0,Indefinite,Indefinite_CT00014_210
CT00014,3,0,Indefinite,Indefinite_CT00014_211
CT00014,2,0,Indefinite,Indefinite_CT00014_212
CT00014,4,0,Indefinite,Indefinite_CT00014_213
CT00014,4,0,Indefinite,Indefinite_CT00014_214
CT00014,2,1,Indefinite,Indefinite_CT00014_215
CT00014,2,1,Indefinite,Indefinite_CT00014_216
CT00014,4,0,Indefinite,Indefinite_CT00014_217
CT00014,1,0,Indefinite,Indefinite_CT00014_218
CT00014,1,1,Indefinite,Indefinite_CT00014_219
CT00014,1,0,Indefinite,Indefinite_CT00014_220
CT00014,1,0,Indefinite,Indefinite_CT00014_221
CT00014,2,0,Indefinite,Indefinite_CT00014_222
CT00014,1,0,Indefinite,Indefinite_CT00014_223
CT00014,1,0,Indefinite,Indefinite_CT00014_224
CT00014,2,0,Indefinite,Indefinite_CT00014_225
CT00014,4,0,Indefinite,Indefinite_CT00014_226
CT00014,1,1,Indefinite,Indefinite_CT00014_227
CT00014,1,0,Indefinite,Indefinite_CT00014_228
CT00014,6,0,Indefinite,Indefinite_CT00014_229
CT00014,1,0,Indefinite,Indefinite_CT00014_230
CT00014,3,0,Indefinite,Indefinite_CT00014_231
CT00014,1,1,Indefinite,Indefinite_CT00014_232
CT00014,2,1,Indefinite,Indefinite_CT00014_233
CT00014,2,0,Indefinite,Indefinite_CT00014_234
CT00014,3,1,Indefinite,Indefinite_CT00014_235
CT00014,0,1,Indefinite,Indefinite_CT00014_236
CT00014,0,2,Indefinite,Indefinite_CT00014_237
CT00014,0,1,Indefinite,Indefinite_CT00014_238
CT00014,0,3,Indefinite,Indefinite_CT00014_239
CT00015,3,1,Indefinite,Indefinite_CT00015_240
CT00015,1,1,Indefinite,Indefinite_CT00015_241
CT00015,1,0,Indefinite,Indefinite_CT00015_242
CT00015,1,0,Indefinite,Indefinite_CT00015_243
CT00015,2,0,Indefinite,Indefinite_CT00015_244
CT00015,3,0,Indefinite,Indefinite_CT00015_245
CT00016,1,0,Indefinite,Indefinite_CT00016_246
CT00016,2,0,Indefinite,Indefinite_CT00016_247
CT00016,1,0,Indefinite,Indefinite_CT00016_248
CT00016,4,0,Indefinite,Indefinite_CT00016_249
CT00016,3,0,Indefinite,Indefinite_CT00016_250
CT00016,1,0,Indefinite,Indefinite_CT00016_251
CT00016,2,0,Indefinite,Indefinite_CT00016_252
CT00016,4,0,Indefinite,Indefinite_CT00016_253
CT00016,3,1,Indefinite,Indefinite_CT00016_254
CT00016,1,0,Indefinite,Indefinite_CT00016_255
CT00016,1,0,Indefinite,Indefinite_CT00016_256
CT00016,3,0,Indefinite,Indefinite_CT00016_257
CT00016,1,1,Indefinite,Indefinite_CT00016_258
CT00016,4,0,Indefinite,Indefinite_CT00016_259
CT00016,2,0,Indefinite,Indefinite_CT00016_260
CT00016,2,1,Indefinite,Indefinite_CT00016_261
CT00016,1,0,Indefinite,Indefinite_CT00016_262
CT00016,4,1,Indefinite,Indefinite_CT00016_263
CT00016,1,0,Indefinite,Indefinite_CT00016_264
CT00016,1,1,Indefinite,Indefinite_CT00016_265
CT00016,4,0,Indefinite,Indefinite_CT00016_266
CT00016,1,0,Indefinite,Indefinite_CT00016_267
CT00016,1,0,Indefinite,Indefinite_CT00016_268
CT00016,2,1,Indefinite,Indefinite_CT00016_269
CT00016,1,1,Indefinite,Indefinite_CT00016_270
CT00016,1,0,Indefinite,Indefinite_CT00016_271
CT00016,4,2,Indefinite,Indefinite_CT00016_272
CT00016,0,1,Indefinite,Indefinite_CT00016_273
CT00016,0,1,Indefinite,Indefinite_CT00016_274
CT00016,0,1,Indefinite,Indefinite_CT00016_275
CT00016,0,1,Indefinite,Indefinite_CT00016_276
CT00016,0,1,Indefinite,Indefinite_CT00016_277
CT00017,1,1,Indefinite,Indefinite_CT00017_278
CT00017,2,0,Indefinite,Indefinite_CT00017_279
CT00017,2,0,Indefinite,Indefinite_CT00017_280
CT00017,2,0,Indefinite,Indefinite_CT00017_281
CT00017,2,0,Indefinite,Indefinite_CT00017_282
CT00017,1,0,Indefinite,Indefinite_CT00017_283
CT00017,2,0,Indefinite,Indefinite_CT00017_284
CT00017,2,0,Indefinite,Indefinite_CT00017_285
CT00017,2,0,Indefinite,Indefinite_CT00017_286
CT00017,4,2,Indefinite,Indefinite_CT00017_287
CT00017,0,1,Indefinite,Indefinite_CT00017_288
CT00018,1,0,Indefinite,Indefinite_CT00018_289
CT00018,1,1,Indefinite,Indefinite_CT00018_290
CT00018,0,1,Indefinite,Indefinite_CT00018_291
CT00018,1,0,Indefinite,Indefinite_CT00018_292
CT00018,1,1,Indefinite,Indefinite_CT00018_293
CT00018,1,0,Indefinite,Indefinite_CT00018_294
CT00018,2,0,Indefinite,Indefinite_CT00018_295
CT00018,1,0,Indefinite,Indefinite_CT00018_296
CT00018,0,1,Indefinite,Indefinite_CT00018_297
CT00018,2,2,Indefinite,Indefinite_CT00018_298
CT00018,1,0,Indefinite,Indefinite_CT00018_299
CT00018,2,0,Indefinite,Indefinite_CT00018_300
CT00018,2,1,Indefinite,Indefinite_CT00018_301
CT00018,5,0,Indefinite,Indefinite_CT00018_302
CT00018,2,0,Indefinite,Indefinite_CT00018_303
CT00018,2,1,Indefinite,Indefinite_CT00018_304
CT00018,0,1,Indefinite,Indefinite_CT00018_305
CT00018,3,0,Indefinite,Indefinite_CT00018_306
CT00018,0,1,Indefinite,Indefinite_CT00018_307
CT00018,1,0,Indefinite,Indefinite_CT00018_308
CT00018,1,0,Indefinite,Indefinite_CT00018_309
CT00018,1,0,Indefinite,Indefinite_CT00018_310
CT00018,1,0,Indefinite,Indefinite_CT00018_311
CT00018,1,0,Indefinite,Indefinite_CT00018_312
CT00018,2,0,Indefinite,Indefinite_CT00018_313
CT00018,2,0,Indefinite,Indefinite_CT00018_314
CT00018,1,0,Indefinite,Indefinite_CT00018_315
CT00018,1,0,Indefinite,Indefinite_CT00018_316
CT00018,2,0,Indefinite,Indefinite_CT00018_317
CT00018,1,0,Indefinite,Indefinite_CT00018_318
CT00019,2,1,Indefinite,Indefinite_CT00019_319
CT00019,1,0,Indefinite,Indefinite_CT00019_320
CT00019,3,0,Indefinite,Indefinite_CT00019_321
CT00019,3,0,Indefinite,Indefinite_CT00019_322
CT00020,1,1,Indefinite,Indefinite_CT00020_323
CT00020,2,1,Indefinite,Indefinite_CT00020_324
CT00020,3,1,Indefinite,Indefinite_CT00020_325
CT00020,2,1,Indefinite,Indefinite_CT00020_326
CT00020,1,0,Indefinite,Indefinite_CT00020_327
CT00020,1,0,Indefinite,Indefinite_CT00020_328
CT00020,2,2,Indefinite,Indefinite_CT00020_329
CT00020,3,0,Indefinite,Indefinite_CT00020_330
CT00020,2,0,Indefinite,Indefinite_CT00020_331
CT00020,0,2,Indefinite,Indefinite_CT00020_332
CT00020,1,0,Indefinite,Indefinite_CT00020_333
CT00020,4,0,Indefinite,Indefinite_CT00020_334
CT00020,1,1,Indefinite,Indefinite_CT00020_335
CT00020,1,1,Indefinite,Indefinite_CT00020_336
CT00020,1,0,Indefinite,Indefinite_CT00020_337
CT00020,1,0,Indefinite,Indefinite_CT00020_338
CT00020,0,1,Indefinite,Indefinite_CT00020_339
CT00020,4,2,Indefinite,Indefinite_CT00020_340
CT00020,2,0,Indefinite,Indefinite_CT00020_341
CT00020,2,1,Indefinite,Indefinite_CT00020_342
CT00020,2,0,Indefinite,Indefinite_CT00020_343
CT00020,3,0,Indefinite,Indefinite_CT00020_344
CT00020,1,0,Indefinite,Indefinite_CT00020_345
CT00020,1,0,Indefinite,Indefinite_CT00020_346
CT00020,1,0,Indefinite,Indefinite_CT00020_347
CT00020,1,1,Indefinite,Indefinite_CT00020_348
CT00020,1,0,Indefinite,Indefinite_CT00020_349
CT00020,1,1,Indefinite,Indefinite_CT00020_350
CT00020,2,0,Indefinite,Indefinite_CT00020_351
CT00020,2,0,Indefinite,Indefinite_CT00020_352
CT00020,2,0,Indefinite,Indefinite_CT00020_353
CT00020,0,1,Indefinite,Indefinite_CT00020_354
CT00020,1,0,Indefinite,Indefinite_CT00020_355
CT00020,1,2,Indefinite,Indefinite_CT00020_356
CT00020,1,0,Indefinite,Indefinite_CT00020_357
CT00020,1,0,Indefinite,Indefinite_CT00020_358
CT00020,3,0,Indefinite,Indefinite_CT00020_359
CT00020,2,1,Indefinite,Indefinite_CT00020_360
CT00020,1,0,Indefinite,Indefinite_CT00020_361
CT00020,0,1,Indefinite,Indefinite_CT00020_362
CT00020,2,1,Indefinite,Indefinite_CT00020_363
CT00020,1,0,Indefinite,Indefinite_CT00020_364
CT00020,1,0,Indefinite,Indefinite_CT00020_365
CT00020,1,0,Indefinite,Indefinite_CT00020_366
CT00020,1,0,Indefinite,Indefinite_CT00020_367
CT00020,1,1,Indefinite,Indefinite_CT00020_368
CT00020,1,0,Indefinite,Indefinite_CT00020_369
CT00020,0,1,Indefinite,Indefinite_CT00020_370
CT00020,4,1,Indefinite,Indefinite_CT00020_371
CT00020,1,0,Indefinite,Indefinite_CT00020_372
CT00020,1,1,Indefinite,Indefinite_CT00020_373
CT00020,1,0,Indefinite,Indefinite_CT00020_374
CT00020,3,0,Indefinite,Indefinite_CT00020_375
CT00020,1,1,Indefinite,Indefinite_CT00020_376
CT00020,1,3,Indefinite,Indefinite_CT00020_377
CT00020,3,1,Indefinite,Indefinite_CT00020_378
CT00020,2,1,Indefinite,Indefinite_CT00020_379
CT00020,1,0,Indefinite,Indefinite_CT00020_380
CT00020,2,0,Indefinite,Indefinite_CT00020_381
CT00020,1,0,Indefinite,Indefinite_CT00020_382
CT00020,2,0,Indefinite,Indefinite_CT00020_383
CT00020,4,0,Indefinite,Indefinite_CT00020_384
CT00020,1,0,Indefinite,Indefinite_CT00020_385
CT00020,2,0,Indefinite,Indefinite_CT00020_386
CT00020,1,0,Indefinite,Indefinite_CT00020_387
CT00020,1,0,Indefinite,Indefinite_CT00020_388
CT00020,1,0,Indefinite,Indefinite_CT00020_389
CT00020,1,0,Indefinite,Indefinite_CT00020_390
CT00020,1,0,Indefinite,Indefinite_CT00020_391
CT00020,1,0,Indefinite,Indefinite_CT00020_392
CT00020,1,0,Indefinite,Indefinite_CT00020_393
CT00020,1,0,Indefinite,Indefinite_CT00020_394
CT00020,2,0,Indefinite,Indefinite_CT00020_395
CT00020,2,0,Indefinite,Indefinite_CT00020_396
CT00020,2,0,Indefinite,Indefinite_CT00020_397
CT00020,1,0,Indefinite,Indefinite_CT00020_398
CT00020,2,0,Indefinite,Indefinite_CT00020_399
CT00020,1,0,Indefinite,Indefinite_CT00020_400
CT00020,2,0,Indefinite,Indefinite_CT00020_401
CT00020,2,0,Indefinite,Indefinite_CT00020_402
CT00021,1,0,Indefinite,Indefinite_CT00021_403
CT00021,1,0,Indefinite,Indefinite_CT00021_404
CT00021,1,0,Indefinite,Indefinite_CT00021_405
CT00021,2,0,Indefinite,Indefinite_CT00021_406
CT00021,1,0,Indefinite,Indefinite_CT00021_407
CT00021,1,0,Indefinite,Indefinite_CT00021_408
CT00021,2,0,Indefinite,Indefinite_CT00021_409
CT00021,2,0,Indefinite,Indefinite_CT00021_410
CT00021,2,1,Indefinite,Indefinite_CT00021_411
CT00021,2,0,Indefinite,Indefinite_CT00021_412
CT00021,1,0,Indefinite,Indefinite_CT00021_413
CT00021,1,0,Indefinite,Indefinite_CT00021_414
CT00021,3,2,Indefinite,Indefinite_CT00021_415
CT00021,3,1,Indefinite,Indefinite_CT00021_416
CT00021,1,0,Indefinite,Indefinite_CT00021_417
CT00021,2,0,Indefinite,Indefinite_CT00021_418
CT00021,1,1,Indefinite,Indefinite_CT00021_419
CT00021,1,2,Indefinite,Indefinite_CT00021_420
CT00021,1,0,Indefinite,Indefinite_CT00021_421
CT00021,1,0,Indefinite,Indefinite_CT00021_422
CT00022,1,0,Indefinite,Indefinite_CT00022_423
CT00022,8,0,Indefinite,Indefinite_CT00022_424
CT00022,1,0,Indefinite,Indefinite_CT00022_425
CT00022,1,0,Indefinite,Indefinite_CT00022_426
CT00022,4,1,Indefinite,Indefinite_CT00022_427
CT00022,1,0,Indefinite,Indefinite_CT00022_428
CT00022,1,0,Indefinite,Indefinite_CT00022_429
CT00022,3,1,Indefinite,Indefinite_CT00022_430
CT00022,1,0,Indefinite,Indefinite_CT00022_431
CT00022,0,2,Indefinite,Indefinite_CT00022_432
CT00023,0,1,Indefinite,Indefinite_CT00023_433
CT00023,1,0,Indefinite,Indefinite_CT00023_434
CT00023,2,1,Indefinite,Indefinite_CT00023_435
CT00023,3,2,Indefinite,Indefinite_CT00023_436
CT00023,1,0,Indefinite,Indefinite_CT00023_437
CT00023,2,1,Indefinite,Indefinite_CT00023_438
CT00023,1,0,Indefinite,Indefinite_CT00023_439
CT00023,1,0,Indefinite,Indefinite_CT00023_440
CT00023,1,0,Indefinite,Indefinite_CT00023_441
CT00023,0,1,Indefinite,Indefinite_CT00023_442
CT00023,2,0,Indefinite,Indefinite_CT00023_443
CT00023,2,0,Indefinite,Indefinite_CT00023_444
CT00023,0,1,Indefinite,Indefinite_CT00023_445
CT00023,3,1,Indefinite,Indefinite_CT00023_446
CT00023,3,0,Indefinite,Indefinite_CT00023_447
CT00023,2,0,Indefinite,Indefinite_CT00023_448
CT00023,1,0,Indefinite,Indefinite_CT00023_449
CT00023,1,0,Indefinite,Indefinite_CT00023_450
CT00023,2,0,Indefinite,Indefinite_CT00023_451
CT00023,1,0,Indefinite,Indefinite_CT00023_452
CT00023,1,0,Indefinite,Indefinite_CT00023_453
CT00023,4,0,Indefinite,Indefinite_CT00023_454
CT00023,1,0,Indefinite,Indefinite_CT00023_455
CT00023,1,0,Indefinite,Indefinite_CT00023_456
CT00024,3,0,Indefinite,Indefinite_CT00024_457
CT00024,1,1,Indefinite,Indefinite_CT00024_458
CT00024,1,1,Indefinite,Indefinite_CT00024_459
CT00024,3,2,Indefinite,Indefinite_CT00024_460
CT00024,1,0,Indefinite,Indefinite_CT00024_461
CT00024,1,1,Indefinite,Indefinite_CT00024_462
CT00024,1,0,Indefinite,Indefinite_CT00024_463
CT00024,3,0,Indefinite,Indefinite_CT00024_464
CT00024,1,0,Indefinite,Indefinite_CT00024_465
CT00024,4,0,Indefinite,Indefinite_CT00024_466
CT00024,0,1,Indefinite,Indefinite_CT00024_467
CT00024,1,0,Indefinite,Indefinite_CT00024_468
CT00024,1,1,Indefinite,Indefinite_CT00024_469
CT00024,1,0,Indefinite,Indefinite_CT00024_470
CT00024,2,0,Indefinite,Indefinite_CT00024_471
CT00024,1,0,Indefinite,Indefinite_CT00024_472
CT00024,2,0,Indefinite,Indefinite_CT00024_473
CT00024,1,0,Indefinite,Indefinite_CT00024_474
CT00024,5,0,Indefinite,Indefinite_CT00024_475
CT00025,2,0,Indefinite,Indefinite_CT00025_476
CT00025,1,1,Indefinite,Indefinite_CT00025_477
CT00025,3,0,Indefinite,Indefinite_CT00025_478
CT00025,3,1,Indefinite,Indefinite_CT00025_479
CT00025,1,1,Indefinite,Indefinite_CT00025_480
CT00025,1,1,Indefinite,Indefinite_CT00025_481
CT00025,2,0,Indefinite,Indefinite_CT00025_482
CT00025,1,0,Indefinite,Indefinite_CT00025_483
CT00025,1,0,Indefinite,Indefinite_CT00025_484
CT00025,1,0,Indefinite,Indefinite_CT00025_485
CT00025,1,0,Indefinite,Indefinite_CT00025_486
CT00026,4,0,Indefinite,Indefinite_CT00026_487
CT00026,1,1,Indefinite,Indefinite_CT00026_488
CT00026,4,0,Indefinite,Indefinite_CT00026_489
CT00026,3,1,Indefinite,Indefinite_CT00026_490
CT00026,2,0,Indefinite,Indefinite_CT00026_491
CT00026,1,0,Indefinite,Indefinite_CT00026_492
CT00026,2,0,Indefinite,Indefinite_CT00026_493
CT00026,2,1,Indefinite,Indefinite_CT00026_494
CT00026,3,0,Indefinite,Indefinite_CT00026_495
CT00026,2,0,Indefinite,Indefinite_CT00026_496
CT00026,3,0,Indefinite,Indefinite_CT00026_497
