geo_unit,n_male,n_female,industry_code,name
CT00004,1,0,Professional,Professional_CT00004_149
CT00004,1,0,Professional,Professional_CT00004_150
CT00004,0,1,Professional,Professional_CT00004_151
CT00004,1,1,Professional,Professional_CT00004_152
CT00004,1,0,Professional,Professional_CT00004_153
CT00004,1,0,Professional,Professional_CT00004_154
CT00004,3,1,Professional,Professional_CT00004_155
CT00004,1,1,Professional,Professional_CT00004_156
CT00004,2,1,Professional,Professional_CT00004_157
CT00004,2,0,Professional,Professional_CT00004_158
CT00004,1,0,Professional,Professional_CT00004_159
CT00004,1,0,Professional,Professional_CT00004_160
CT00004,4,0,Professional,Professional_CT00004_161
CT00004,2,3,Professional,Professional_CT00004_162
CT00004,2,3,Professional,Professional_CT00004_163
CT00004,3,0,Professional,Professional_CT00004_164
CT00004,1,0,Professional,Professional_CT00004_165
CT00004,1,0,Professional,Professional_CT00004_166
CT00004,5,1,Professional,Professional_CT00004_167
CT00004,4,0,Professional,Professional_CT00004_168
CT00004,3,2,Professional,Professional_CT00004_169
CT00004,1,0,Professional,Professional_CT00004_170
CT00004,2,1,Professional,Professional_CT00004_171
CT00004,2,1,Professional,Professional_CT00004_172
CT00004,4,2,Professional,Professional_CT00004_173
CT00004,0,1,Professional,Professional_CT00004_174
CT00004,0,2,Professional,Professional_CT00004_175
CT00004,0,2,Professional,Professional_CT00004_176
CT00004,0,1,Professional,Professional_CT00004_177
CT00004,3,2,Professional,Professional_CT00004_178
CT00004,1,3,Professional,Professional_CT00004_179
CT00004,1,2,Professional,Professional_CT00004_180
CT00004,0,1,Professional,Professional_CT00004_181
CT00004,2,2,Professional,Professional_CT00004_182
CT00004,3,2,Professional,Professional_CT00004_183
CT00004,1,1,Professional,Professional_CT00004_184
CT00004,1,2,Professional,Professional_CT00004_185
CT00004,2,0,Professional,Professional_CT00004_186
CT00004,2,1,Professional,Professional_CT00004_187
CT00004,2,1,Professional,Professional_CT00004_188
CT00004,6,1,Professional,Professional_CT00004_189
CT00004,1,1,Professional,Professional_CT00004_190
CT00004,3,0,Professional,Professional_CT00004_191
CT00004,3,1,Professional,Professional_CT00004_192
CT00004,1,3,Professional,Professional_CT00004_193
CT00004,0,1,Professional,Professional_CT00004_194
CT00004,2,0,Professional,Professional_CT00004_195
CT00004,4,1,Professional,Professional_CT00004_196
CT00004,3,2,Professional,Professional_CT00004_197
CT00004,2,0,Professional,Professional_CT00004_198
CT00004,3,1,Professional,Professional_CT00004_199
CT00004,1,0,Professional,Professional_CT00004_200
CT00004,2,2,Professional,Professional_CT00004_201
CT00004,2,3,Professional,Professional_CT00004_202
CT00004,1,0,Professional,Professional_CT00004_203
CT00004,3,3,Professional,Professional_CT00004_204
CT00004,0,1,Professional,Professional_CT00004_205
CT00004,1,0,Professional,Professional_CT00004_206
CT00004,0,1,Professional,Professional_CT00004_207
CT00004,2,2,Professional,Professional_CT00004_208
CT00004,2,2,Professional,Professional_CT00004_209
CT00004,1,0,Professional,Professional_CT00004_210
CT00004,3,4,Professional,Professional_CT00004_211
CT00004,2,0,Professional,Professional_CT00004_212
CT00004,2,0,Professional,Professional_CT00004_213
CT00005,2,1,Professional,Professional_CT00005_214
CT00005,2,1,Professional,Professional_CT00005_215
CT00005,1,0,Professional,Professional_CT00005_216
CT00005,2,1,Professional,Professional_CT00005_217
CT00005,1,4,Professional,Professional_CT00005_218
CT00005,2,0,Professional,Professional_CT00005_219
CT00005,4,2,Professional,Professional_CT00005_220
CT00005,1,0,Professional,Professional_CT00005_221
CT00005,2,0,Professional,Professional_CT00005_222
CT00005,2,0,Professional,Professional_CT00005_223
CT00006,3,0,Professional,Professional_CT00006_224
CT00006,2,1,Professional,Professional_CT00006_225
CT00006,0,1,Professional,Professional_CT00006_226
CT00006,1,0,Professional,Professional_CT00006_227
CT00006,3,0,Professional,Professional_CT00006_228
CT00006,2,2,Professional,Professional_CT00006_229
CT00006,2,0,Professional,Professional_CT00006_230
CT00006,3,2,Professional,Professional_CT00006_231
CT00006,3,1,Professional,Professional_CT00006_232
CT00006,2,0,Professional,Professional_CT00006_233
CT00006,1,0,Professional,Professional_CT00006_234
CT00007,2,0,Professional,Professional_CT00007_235
CT00007,1,0,Professional,Professional_CT00007_236
CT00007,1,0,Professional,Professional_CT00007_237
CT00007,1,1,Professional,Professional_CT00007_238
CT00007,2,1,Professional,Professional_CT00007_239
CT00007,4,1,Professional,Professional_CT00007_240
CT00007,0,1,Professional,Professional_CT00007_241
CT00007,1,0,Professional,Professional_CT00007_242
CT00007,2,2,Professional,Professional_CT00007_243
CT00007,4,1,Professional,Professional_CT00007_244
CT00007,2,2,Professional,Professional_CT00007_245
CT00007,1,0,Professional,Professional_CT00007_246
CT00007,1,2,Professional,Professional_CT00007_247
CT00007,2,1,Professional,Professional_CT00007_248
CT00007,3,0,Professional,Professional_CT00007_249
CT00007,1,2,Professional,Professional_CT00007_250
CT00007,3,0,Professional,Professional_CT00007_251
CT00007,3,0,Professional,Professional_CT00007_252
CT00007,2,0,Professional,Professional_CT00007_253
CT00007,2,1,Professional,Professional_CT00007_254
CT00007,1,1,Professional,Professional_CT00007_255
CT00007,1,1,Professional,Professional_CT00007_256
CT00007,0,3,Professional,Professional_CT00007_257
CT00008,2,0,Professional,Professional_CT00008_258
CT00008,1,3,Professional,Professional_CT00008_259
CT00008,2,2,Professional,Professional_CT00008_260
CT00008,1,0,Professional,Professional_CT00008_261
CT00008,2,1,Professional,Professional_CT00008_262
CT00008,3,2,Professional,Professional_CT00008_263
CT00008,3,1,Professional,Professional_CT00008_264
CT00008,1,0,Professional,Professional_CT00008_265
CT00008,1,2,Professional,Professional_CT00008_266
CT00008,1,4,Professional,Professional_CT00008_267
CT00008,3,0,Professional,Professional_CT00008_268
CT00008,1,1,Professional,Professional_CT00008_269
CT00008,1,2,Professional,Professional_CT00008_270
CT00008,4,0,Professional,Professional_CT00008_271
CT00008,4,2,Professional,Professional_CT00008_272
CT00008,1,1,Professional,Professional_CT00008_273
CT00008,4,1,Professional,Professional_CT00008_274
CT00008,2,1,Professional,Professional_CT00008_275
CT00008,1,0,Professional,Professional_CT00008_276
CT00008,2,1,Professional,Professional_CT00008_277
CT00008,1,0,Professional,Professional_CT00008_278
CT00008,2,0,Professional,Professional_CT00008_279
CT00008,0,1,Professional,Professional_CT00008_280
CT00008,2,1,Professional,Professional_CT00008_281
CT00008,3,1,Professional,Professional_CT00008_282
CT00008,1,1,Professional,Professional_CT00008_283
CT00008,0,2,Professional,Professional_CT00008_284
CT00008,1,1,Professional,Professional_CT00008_285
CT00008,2,1,Professional,Professional_CT00008_286
CT00008,0,1,Professional,Professional_CT00008_287
CT00008,0,2,Professional,Professional_CT00008_288
CT00008,0,3,Professional,Professional_CT00008_289
CT00008,3,1,Professional,Professional_CT00008_290
CT00008,4,2,Professional,Professional_CT00008_291
CT00008,0,1,Professional,Professional_CT00008_292
CT00008,3,0,Professional,Professional_CT00008_293
CT00008,1,1,Professional,Professional_CT00008_294
CT00008,3,0,Professional,Professional_CT00008_295
CT00008,1,0,Professional,Professional_CT00008_296
CT00008,2,2,Professional,Professional_CT00008_297
CT00008,3,0,Professional,Professional_CT00008_298
CT00008,4,1,Professional,Professional_CT00008_299
CT00008,1,2,Professional,Professional_CT00008_300
CT00008,2,0,Professional,Professional_CT00008_301
CT00008,3,2,Professional,Professional_CT00008_302
CT00008,1,0,Professional,Professional_CT00008_303
CT00008,0,2,Professional,Professional_CT00008_304
CT00008,1,2,Professional,Professional_CT00008_305
CT00008,3,1,Professional,Professional_CT00008_306
CT00008,3,0,Professional,Professional_CT00008_307
CT00008,3,0,Professional,Professional_CT00008_308
CT00008,1,0,Professional,Professional_CT00008_309
CT00008,1,0,Professional,Professional_CT00008_310
CT00008,3,0,Professional,Professional_CT00008_311
CT00008,2,0,Professional,Professional_CT00008_312
CT00009,2,0,Professional,Professional_CT00009_313
CT00009,4,2,Professional,Professional_CT00009_314
CT00009,2,0,Professional,Professional_CT00009_315
CT00009,2,1,Professional,Professional_CT00009_316
CT00009,1,1,Professional,Professional_CT00009_317
CT00009,8,1,Professional,Professional_CT00009_318
CT00009,1,0,Professional,Professional_CT00009_319
CT00009,4,1,Professional,Professional_CT00009_320
CT00009,4,3,Professional,Professional_CT00009_321
CT00009,3,1,Professional,Professional_CT00009_322
CT00009,1,1,Professional,Professional_CT00009_323
CT00009,1,1,Professional,Professional_CT00009_324
CT00009,1,1,Professional,Professional_CT00009_325
CT00009,3,1,Professional,Professional_CT00009_326
CT00009,2,2,Professional,Professional_CT00009_327
CT00009,1,0,Professional,Professional_CT00009_328
CT00009,1,0,Professional,Professional_CT00009_329
CT00009,1,1,Professional,Professional_CT00009_330
CT00009,2,1,Professional,Professional_CT00009_331
CT00009,2,4,Professional,Professional_CT00009_332
CT00009,2,1,Professional,Professional_CT00009_333
CT00009,1,0,Professional,Professional_CT00009_334
CT00009,3,1,Professional,Professional_CT00009_335
CT00009,0,1,Professional,Professional_CT00009_336
CT00009,3,0,Professional,Professional_CT00009_337
CT00009,1,2,Professional,Professional_CT00009_338
CT00009,1,2,Professional,Professional_CT00009_339
CT00009,1,2,Professional,Professional_CT00009_340
CT00009,7,1,Professional,Professional_CT00009_341
CT00009,2,1,Professional,Professional_CT00009_342
CT00009,4,1,Professional,Professional_CT00009_343
CT00009,6,3,Professional,Professional_CT00009_344
CT00009,3,3,Professional,Professional_CT00009_345
CT00009,3,1,Professional,Professional_CT00009_346
CT00009,2,1,Professional,Professional_CT00009_347
CT00009,1,0,Professional,Professional_CT00009_348
CT00009,0,1,Professional,Professional_CT00009_349
CT00009,2,2,Professional,Professional_CT00009_350
CT00009,2,0,Professional,Professional_CT00009_351
CT00009,3,3,Professional,Professional_CT00009_352
CT00009,3,1,Professional,Professional_CT00009_353
CT00009,3,1,Professional,Professional_CT00009_354
CT00009,1,0,Professional,Professional_CT00009_355
CT00009,1,1,Professional,Professional_CT00009_356
CT00009,5,2,Professional,Professional_CT00009_357
CT00009,0,3,Professional,Professional_CT00009_358
CT00009,0,3,Professional,Professional_CT00009_359
CT00009,0,2,Professional,Professional_CT00009_360
CT00009,0,4,Professional,Professional_CT00009_361
CT00009,0,2,Professional,Professional_CT00009_362
CT00010,1,1,Professional,Professional_CT00010_363
CT00010,1,0,Professional,Professional_CT00010_364
CT00010,2,2,Professional,Professional_CT00010_365
CT00010,3,2,Professional,Professional_CT00010_366
CT00010,1,1,Professional,Professional_CT00010_367
CT00010,4,1,Professional,Professional_CT00010_368
CT00010,1,0,Professional,Professional_CT00010_369
CT00010,1,1,Professional,Professional_CT00010_370
CT00010,1,1,Professional,Professional_CT00010_371
CT00010,1,3,Professional,Professional_CT00010_372
CT00010,4,1,Professional,Professional_CT00010_373
CT00010,2,4,Professional,Professional_CT00010_374
CT00010,2,1,Professional,Professional_CT00010_375
CT00010,4,2,Professional,Professional_CT00010_376
CT00010,3,1,Professional,Professional_CT00010_377
CT00010,0,1,Professional,Professional_CT00010_378
CT00010,3,0,Professional,Professional_CT00010_379
CT00010,2,0,Professional,Professional_CT00010_380
CT00010,1,0,Professional,Professional_CT00010_381
CT00010,0,1,Professional,Professional_CT00010_382
CT00010,1,1,Professional,Professional_CT00010_383
CT00010,3,0,Professional,Professional_CT00010_384
CT00010,2,1,Professional,Professional_CT00010_385
CT00010,4,1,Professional,Professional_CT00010_386
CT00010,1,0,Professional,Professional_CT00010_387
CT00010,1,0,Professional,Professional_CT00010_388
CT00010,3,2,Professional,Professional_CT00010_389
CT00010,2,0,Professional,Professional_CT00010_390
CT00010,1,1,Professional,Professional_CT00010_391
CT00010,1,2,Professional,Professional_CT00010_392
CT00010,0,1,Professional,Professional_CT00010_393
CT00010,2,2,Professional,Professional_CT00010_394
CT00010,2,2,Professional,Professional_CT00010_395
CT00010,1,1,Professional,Professional_CT00010_396
CT00010,3,1,Professional,Professional_CT00010_397
CT00010,2,2,Professional,Professional_CT00010_398
CT00010,1,2,Professional,Professional_CT00010_399
CT00010,3,0,Professional,Professional_CT00010_400
CT00010,1,1,Professional,Professional_CT00010_401
CT00010,2,2,Professional,Professional_CT00010_402
CT00010,1,2,Professional,Professional_CT00010_403
CT00010,1,1,Professional,Professional_CT00010_404
CT00010,1,0,Professional,Professional_CT00010_405
CT00010,1,1,Professional,Professional_CT00010_406
CT00010,1,0,Professional,Professional_CT00010_407
CT00010,2,0,Professional,Professional_CT00010_408
CT00010,1,1,Professional,Professional_CT00010_409
CT00010,2,1,Professional,Professional_CT00010_410
CT00010,1,1,Professional,Professional_CT00010_411
CT00010,1,0,Professional,Professional_CT00010_412
CT00010,4,2,Professional,Professional_CT00010_413
CT00010,0,2,Professional,Professional_CT00010_414
CT00010,1,0,Professional,Professional_CT00010_415
CT00010,5,0,Professional,Professional_CT00010_416
CT00010,2,1,Professional,Professional_CT00010_417
CT00010,5,1,Professional,Professional_CT00010_418
CT00010,3,1,Professional,Professional_CT00010_419
CT00010,1,0,Professional,Professional_CT00010_420
CT00010,1,1,Professional,Professional_CT00010_421
CT00010,1,1,Professional,Professional_CT00010_422
CT00010,1,3,Professional,Professional_CT00010_423
CT00010,1,0,Professional,Professional_CT00010_424
CT00010,0,1,Professional,Professional_CT00010_425
CT00010,2,2,Professional,Professional_CT00010_426
CT00010,2,1,Professional,Professional_CT00010_427
CT00010,0,2,Professional,Professional_CT00010_428
CT00010,1,0,Professional,Professional_CT00010_429
CT00010,2,0,Professional,Professional_CT00010_430
CT00010,2,0,Professional,Professional_CT00010_431
CT00010,1,0,Professional,Professional_CT00010_432
CT00010,4,1,Professional,Professional_CT00010_433
CT00010,2,1,Professional,Professional_CT00010_434
CT00010,1,0,Professional,Professional_CT00010_435
CT00010,1,0,Professional,Professional_CT00010_436
CT00011,3,0,Professional,Professional_CT00011_437
CT00011,1,0,Professional,Professional_CT00011_438
CT00011,1,1,Professional,Professional_CT00011_439
CT00011,2,1,Professional,Professional_CT00011_440
CT00011,3,0,Professional,Professional_CT00011_441
CT00011,1,2,Professional,Professional_CT00011_442
CT00011,4,0,Professional,Professional_CT00011_443
CT00011,0,2,Professional,Professional_CT00011_444
CT00012,1,0,Professional,Professional_CT00012_445
CT00012,2,0,Professional,Professional_CT00012_446
CT00012,3,1,Professional,Professional_CT00012_447
CT00012,3,0,Professional,Professional_CT00012_448
CT00012,4,1,Professional,Professional_CT00012_449
CT00012,3,1,Professional,Professional_CT00012_450
CT00012,1,1,Professional,Professional_CT00012_451
CT00012,0,1,Professional,Professional_CT00012_452
CT00012,0,2,Professional,Professional_CT00012_453
CT00012,2,1,Professional,Professional_CT00012_454
CT00012,2,0,Professional,Professional_CT00012_455
CT00012,2,0,Professional,Professional_CT00012_456
CT00012,1,2,Professional,Professional_CT00012_457
CT00012,4,2,Professional,Professional_CT00012_458
CT00012,0,3,Professional,Professional_CT00012_459
CT00012,0,1,Professional,Professional_CT00012_460
CT00013,4,2,Professional,Professional_CT00013_461
CT00013,3,1,Professional,Professional_CT00013_462
CT00013,0,2,Professional,Professional_CT00013_463
CT00013,0,2,Professional,Professional_CT00013_464
CT00013,3,0,Professional,Professional_CT00013_465
CT00013,1,0,Professional,Professional_CT00013_466
CT00013,4,2,Professional,Professional_CT00013_467
CT00013,3,1,Professional,Professional_CT00013_468
CT00013,2,0,Professional,Professional_CT00013_469
CT00013,3,0,Professional,Professional_CT00013_470
CT00013,1,0,Professional,Professional_CT00013_471
CT00013,1,1,Professional,Professional_CT00013_472
CT00013,3,1,Professional,Professional_CT00013_473
CT00013,4,0,Professional,Professional_CT00013_474
CT00013,1,1,Professional,Professional_CT00013_475
CT00013,2,0,Professional,Professional_CT00013_476
CT00013,1,0,Professional,Professional_CT00013_477
CT00013,1,2,Professional,Professional_CT00013_478
CT00013,1,2,Professional,Professional_CT00013_479
CT00013,0,1,Professional,Professional_CT00013_480
CT00013,3,1,Professional,Professional_CT00013_481
CT00013,2,0,Professional,Professional_CT00013_482
CT00013,1,1,Professional,Professional_CT00013_483
CT00013,3,0,Professional,Professional_CT00013_484
CT00013,1,0,Professional,Professional_CT00013_485
CT00013,1,1,Professional,Professional_CT00013_486
CT00013,0,1,Professional,Professional_CT00013_487
CT00013,0,1,Professional,Professional_CT00013_488
CT00013,0,2,Professional,Professional_CT00013_489
CT00013,0,2,Professional,Professional_CT00013_490
CT00014,3,2,Professional,Professional_CT00014_491
CT00014,1,1,Professional,Professional_CT00014_492
CT00014,2,0,Professional,Professional_CT00014_493
CT00014,3,0,Professional,Professional_CT00014_494
CT00014,3,3,Professional,Professional_CT00014_495
CT00014,5,1,Professional,Professional_CT00014_496
CT00014,2,1,Professional,Professional_CT00014_497
CT00014,4,3,Professional,Professional_CT00014_498
CT00014,1,0,Professional,Professional_CT00014_499
CT00014,3,0,Professional,Professional_CT00014_500
CT00014,2,3,Professional,Professional_CT00014_501
CT00014,3,0,Professional,Professional_CT00014_502
CT00014,2,1,Professional,Professional_CT00014_503
CT00014,0,1,Professional,Professional_CT00014_504
CT00014,2,1,Professional,Professional_CT00014_505
CT00014,0,2,Professional,Professional_CT00014_506
CT00014,2,2,Professional,Professional_CT00014_507
CT00014,0,1,Professional,Professional_CT00014_508
CT00014,1,2,Professional,Professional_CT00014_509
CT00014,4,1,Professional,Professional_CT00014_510
CT00014,2,0,Professional,Professional_CT00014_511
CT00014,1,1,Professional,Professional_CT00014_512
CT00014,1,2,Professional,Professional_CT00014_513
CT00014,2,4,Professional,Professional_CT00014_514
CT00014,2,1,Professional,Professional_CT00014_515
CT00014,2,1,Professional,Professional_CT00014_516
CT00014,2,1,Professional,Professional_CT00014_517
CT00014,2,2,Professional,Professional_CT00014_518
CT00014,1,0,Professional,Professional_CT00014_519
CT00014,0,1,Professional,Professional_CT00014_520
CT00014,4,1,Professional,Professional_CT00014_521
CT00014,1,1,Professional,Professional_CT00014_522
CT00014,2,4,Professional,Professional_CT00014_523
CT00014,0,1,Professional,Professional_CT00014_524
CT00014,1,0,Professional,Professional_CT00014_525
CT00014,1,1,Professional,Professional_CT00014_526
CT00014,3,1,Professional,Professional_CT00014_527
CT00014,0,2,Professional,Professional_CT00014_528
CT00014,4,1,Professional,Professional_CT00014_529
CT00014,1,2,Professional,Professional_CT00014_530
CT00014,3,1,Professional,Professional_CT00014_531
CT00014,5,3,Professional,Professional_CT00014_532
CT00014,2,0,Professional,Professional_CT00014_533
CT00014,4,1,Professional,Professional_CT00014_534
CT00014,4,1,Professional,Professional_CT00014_535
CT00014,3,6,Professional,Professional_CT00014_536
CT00014,2,0,Professional,Professional_CT00014_537
CT00014,2,1,Professional,Professional_CT00014_538
CT00014,2,1,Professional,Professional_CT00014_539
CT00014,2,2,Professional,Professional_CT00014_540
CT00014,3,3,Professional,Professional_CT00014_541
CT00014,2,1,Professional,Professional_CT00014_542
CT00014,3,3,Professional,Professional_CT00014_543
CT00014,1,0,Professional,Professional_CT00014_544
CT00014,2,4,Professional,Professional_CT00014_545
CT00014,0,1,Professional,Professional_CT00014_546
CT00014,1,2,Professional,Professional_CT00014_547
CT00014,2,1,Professional,Professional_CT00014_548
CT00014,2,2,Professional,Professional_CT00014_549
CT00014,0,2,Professional,Professional_CT00014_550
CT00014,1,0,Professional,Professional_CT00014_551
CT00014,3,0,Professional,Professional_CT00014_552
CT00014,1,2,Professional,Professional_CT00014_553
CT00014,1,1,Professional,Professional_CT00014_554
CT00014,1,0,Professional,Professional_CT00014_555
CT00014,1,0,Professional,Professional_CT00014_556
CT00014,0,2,Professional,Professional_CT00014_557
CT00014,5,2,Professional,Professional_CT00014_558
CT00014,1,1,Professional,Professional_CT00014_559
CT00014,2,3,Professional,Professional_CT00014_560
CT00014,3,0,Professional,Professional_CT00014_561
CT00014,0,1,Professional,Professional_CT00014_562
CT00014,2,1,Professional,Professional_CT00014_563
CT00014,1,2,Professional,Professional_CT00014_564
CT00014,7,0,Professional,Professional_CT00014_565
CT00014,2,0,Professional,Professional_CT00014_566
CT00014,2,0,Professional,Professional_CT00014_567
CT00014,2,0,Professional,Professional_CT00014_568
CT00014,1,0,Professional,Professional_CT00014_569
CT00014,1,0,Professional,Professional_CT00014_570
CT00014,3,0,Professional,Professional_CT00014_571
CT00014,1,0,Professional,Professional_CT00014_572
CT00015,0,1,Professional,Professional_CT00015_573
CT00015,2,0,Professional,Professional_CT00015_574
CT00015,1,1,Professional,Professional_CT00015_575
CT00015,2,2,Professional,Professional_CT00015_576
CT00015,3,2,Professional,Professional_CT00015_577
CT00015,1,0,Professional,Professional_CT00015_578
CT00015,0,2,Professional,Professional_CT00015_579
CT00015,1,0,Professional,Professional_CT00015_580
