geo_unit,n_male,n_female,industry_code,name
CT00003,3,3,Commercial,Commercial_CT00003_58
CT00003,3,1,Commercial,Commercial_CT00003_59
CT00003,1,0,Commercial,Commercial_CT00003_60
CT00003,1,0,Commercial,Commercial_CT00003_61
CT00003,2,2,Commercial,Commercial_CT00003_62
CT00003,5,1,Commercial,Commercial_CT00003_63
CT00003,5,0,Commercial,Commercial_CT00003_64
CT00003,2,0,Commercial,Commercial_CT00003_65
CT00003,0,1,Commercial,Commercial_CT00003_66
CT00003,6,1,Commercial,Commercial_CT00003_67
CT00003,2,1,Commercial,Commercial_CT00003_68
CT00003,4,0,Commercial,Commercial_CT00003_69
CT00003,1,0,Commercial,Commercial_CT00003_70
CT00003,6,0,Commercial,Commercial_CT00003_71
CT00003,1,0,Commercial,Commercial_CT00003_72
CT00003,6,0,Commercial,Commercial_CT00003_73
CT00003,1,0,Commercial,Commercial_CT00003_74
CT00003,4,0,Commercial,Commercial_CT00003_75
CT00003,6,0,Commercial,Commercial_CT00003_76
CT00003,1,0,Commercial,Commercial_CT00003_77
CT00003,1,0,Commercial,Commercial_CT00003_78
CT00004,5,0,Commercial,Commercial_CT00004_79
CT00004,0,1,Commercial,Commercial_CT00004_80
CT00004,1,2,Commercial,Commercial_CT00004_81
CT00004,4,0,Commercial,Commercial_CT00004_82
CT00004,3,1,Commercial,Commercial_CT00004_83
CT00004,1,1,Commercial,Commercial_CT00004_84
CT00004,4,0,Commercial,Commercial_CT00004_85
CT00004,4,0,Commercial,Commercial_CT00004_86
CT00004,2,1,Commercial,Commercial_CT00004_87
CT00004,4,0,Commercial,Commercial_CT00004_88
CT00004,3,1,Commercial,Commercial_CT00004_89
CT00004,2,3,Commercial,Commercial_CT00004_90
CT00004,6,1,Commercial,Commercial_CT00004_91
CT00004,4,1,Commercial,Commercial_CT00004_92
CT00004,5,1,Commercial,Commercial_CT00004_93
CT00004,5,3,Commercial,Commercial_CT00004_94
CT00004,0,2,Commercial,Commercial_CT00004_95
CT00004,2,0,Commercial,Commercial_CT00004_96
CT00004,2,1,Commercial,Commercial_CT00004_97
CT00004,2,2,Commercial,Commercial_CT00004_98
CT00004,1,0,Commercial,Commercial_CT00004_99
CT00004,4,2,Commercial,Commercial_CT00004_100
CT00004,3,0,Commercial,Commercial_CT00004_101
CT00004,3,0,Commercial,Commercial_CT00004_102
CT00004,2,1,Commercial,Commercial_CT00004_103
CT00004,4,2,Commercial,Commercial_CT00004_104
CT00004,3,4,Commercial,Commercial_CT00004_105
CT00004,1,0,Commercial,Commercial_CT00004_106
CT00004,3,0,Commercial,Commercial_CT00004_107
CT00004,3,2,Commercial,Commercial_CT00004_108
CT00004,2,1,Commercial,Commercial_CT00004_109
CT00004,1,0,Commercial,Commercial_CT00004_110
CT00004,4,1,Commercial,Commercial_CT00004_111
CT00004,2,1,Commercial,Commercial_CT00004_112
CT00004,4,1,Commercial,Commercial_CT00004_113
CT00004,3,2,Commercial,Commercial_CT00004_114
CT00004,1,2,Commercial,Commercial_CT00004_115
CT00004,3,1,Commercial,Commercial_CT00004_116
CT00004,5,0,Commercial,Commercial_CT00004_117
CT00004,2,6,Commercial,Commercial_CT00004_118
CT00004,2,0,Commercial,Commercial_CT00004_119
CT00004,2,0,Commercial,Commercial_CT00004_120
CT00004,3,0,Commercial,Commercial_CT00004_121
CT00004,6,2,Commercial,Commercial_CT00004_122
CT00004,5,1,Commercial,Commercial_CT00004_123
CT00004,3,1,Commercial,Commercial_CT00004_124
CT00004,1,2,Commercial,Commercial_CT00004_125
CT00004,2,1,Commercial,Commercial_CT00004_126
CT00004,2,1,Commercial,Commercial_CT00004_127
CT00004,2,0,Commercial,Commercial_CT00004_128
CT00004,2,1,Commercial,Commercial_CT00004_129
CT00004,7,3,Commercial,Commercial_CT00004_130
CT00004,3,0,Commercial,Commercial_CT00004_131
CT00004,2,2,Commercial,Commercial_CT00004_132
CT00004,5,1,Commercial,Commercial_CT00004_133
CT00004,7,1,Commercial,Commercial_CT00004_134
CT00004,7,1,Commercial,Commercial_CT00004_135
CT00004,2,1,Commercial,Commercial_CT00004_136
CT00004,1,0,Commercial,Commercial_CT00004_137
CT00004,1,0,Commercial,Commercial_CT00004_138
CT00004,1,2,Commercial,Commercial_CT00004_139
CT00004,3,1,Commercial,Commercial_CT00004_140
CT00004,4,1,Commercial,Commercial_CT00004_141
CT00004,5,0,Commercial,Commercial_CT00004_142
CT00004,1,4,Commercial,Commercial_CT00004_143
CT00004,2,1,Commercial,Commercial_CT00004_144
CT00004,5,0,Commercial,Commercial_CT00004_145
CT00004,2,0,Commercial,Commercial_CT00004_146
CT00004,5,0,Commercial,Commercial_CT00004_147
CT00004,1,2,Commercial,Commercial_CT00004_148
CT00004,1,1,Commercial,Commercial_CT00004_149
CT00004,2,0,Commercial,Commercial_CT00004_150
CT00004,2,1,Commercial,Commercial_CT00004_151
CT00004,2,3,Commercial,Commercial_CT00004_152
CT00004,2,1,Commercial,Commercial_CT00004_153
CT00004,3,2,Commercial,Commercial_CT00004_154
CT00004,6,0,Commercial,Commercial_CT00004_155
CT00004,2,1,Commercial,Commercial_CT00004_156
CT00004,4,0,Commercial,Commercial_CT00004_157
CT00004,0,1,Commercial,Commercial_CT00004_158
CT00004,1,1,Commercial,Commercial_CT00004_159
CT00004,3,0,Commercial,Commercial_CT00004_160
CT00004,1,1,Commercial,Commercial_CT00004_161
CT00004,7,3,Commercial,Commercial_CT00004_162
CT00004,2,0,Commercial,Commercial_CT00004_163
CT00004,3,2,Commercial,Commercial_CT00004_164
CT00004,1,0,Commercial,Commercial_CT00004_165
CT00004,4,0,Commercial,Commercial_CT00004_166
CT00004,3,0,Commercial,Commercial_CT00004_167
CT00004,2,1,Commercial,Commercial_CT00004_168
CT00004,2,1,Commercial,Commercial_CT00004_169
CT00004,5,0,Commercial,Commercial_CT00004_170
CT00004,3,0,Commercial,Commercial_CT00004_171
CT00004,5,1,Commercial,Commercial_CT00004_172
CT00004,3,2,Commercial,Commercial_CT00004_173
CT00004,2,0,Commercial,Commercial_CT00004_174
CT00004,2,2,Commercial,Commercial_CT00004_175
CT00004,3,2,Commercial,Commercial_CT00004_176
CT00004,4,2,Commercial,Commercial_CT00004_177
CT00004,1,1,Commercial,Commercial_CT00004_178
CT00004,2,0,Commercial,Commercial_CT00004_179
CT00004,2,0,Commercial,Commercial_CT00004_180
CT00004,7,0,Commercial,Commercial_CT00004_181
CT00004,5,1,Commercial,Commercial_CT00004_182
CT00004,2,2,Commercial,Commercial_CT00004_183
CT00004,3,0,Commercial,Commercial_CT00004_184
CT00004,1,0,Commercial,Commercial_CT00004_185
CT00004,2,1,Commercial,Commercial_CT00004_186
CT00004,2,2,Commercial,Commercial_CT00004_187
CT00004,2,1,Commercial,Commercial_CT00004_188
CT00004,0,1,Commercial,Commercial_CT00004_189
CT00004,5,2,Commercial,Commercial_CT00004_190
CT00004,4,1,Commercial,Commercial_CT00004_191
CT00004,4,2,Commercial,Commercial_CT00004_192
CT00004,3,0,Commercial,Commercial_CT00004_193
CT00004,1,0,Commercial,Commercial_CT00004_194
CT00004,3,1,Commercial,Commercial_CT00004_195
CT00004,2,0,Commercial,Commercial_CT00004_196
CT00004,1,0,Commercial,Commercial_CT00004_197
CT00004,6,0,Commercial,Commercial_CT00004_198
CT00004,4,1,Commercial,Commercial_CT00004_199
CT00004,2,3,Commercial,Commercial_CT00004_200
CT00004,6,2,Commercial,Commercial_CT00004_201
CT00004,7,1,Commercial,Commercial_CT00004_202
CT00004,4,1,Commercial,Commercial_CT00004_203
CT00004,1,2,Commercial,Commercial_CT00004_204
CT00004,1,0,Commercial,Commercial_CT00004_205
CT00004,2,1,Commercial,Commercial_CT00004_206
CT00004,4,1,Commercial,Commercial_CT00004_207
CT00004,3,2,Commercial,Commercial_CT00004_208
CT00004,8,0,Commercial,Commercial_CT00004_209
CT00004,4,2,Commercial,Commercial_CT00004_210
CT00004,7,1,Commercial,Commercial_CT00004_211
CT00004,1,3,Commercial,Commercial_CT00004_212
CT00004,2,2,Commercial,Commercial_CT00004_213
CT00004,2,1,Commercial,Commercial_CT00004_214
CT00004,5,2,Commercial,Commercial_CT00004_215
CT00004,2,3,Commercial,Commercial_CT00004_216
CT00004,3,0,Commercial,Commercial_CT00004_217
CT00004,2,0,Commercial,Commercial_CT00004_218
CT00004,3,1,Commercial,Commercial_CT00004_219
CT00004,6,0,Commercial,Commercial_CT00004_220
CT00004,0,2,Commercial,Commercial_CT00004_221
CT00004,2,2,Commercial,Commercial_CT00004_222
CT00004,5,3,Commercial,Commercial_CT00004_223
CT00004,2,0,Commercial,Commercial_CT00004_224
CT00004,1,0,Commercial,Commercial_CT00004_225
CT00004,5,1,Commercial,Commercial_CT00004_226
CT00004,1,2,Commercial,Commercial_CT00004_227
CT00004,1,0,Commercial,Commercial_CT00004_228
CT00004,3,0,Commercial,Commercial_CT00004_229
CT00004,2,0,Commercial,Commercial_CT00004_230
CT00004,1,1,Commercial,Commercial_CT00004_231
CT00004,3,0,Commercial,Commercial_CT00004_232
CT00004,1,0,Commercial,Commercial_CT00004_233
CT00004,1,0,Commercial,Commercial_CT00004_234
CT00004,2,0,Commercial,Commercial_CT00004_235
CT00004,4,0,Commercial,Commercial_CT00004_236
CT00004,3,0,Commercial,Commercial_CT00004_237
CT00004,1,0,Commercial,Commercial_CT00004_238
CT00004,5,0,Commercial,Commercial_CT00004_239
CT00004,2,0,Commercial,Commercial_CT00004_240
CT00004,6,0,Commercial,Commercial_CT00004_241
CT00004,2,0,Commercial,Commercial_CT00004_242
CT00004,2,0,Commercial,Commercial_CT00004_243
CT00004,4,0,Commercial,Commercial_CT00004_244
CT00004,2,0,Commercial,Commercial_CT00004_245
CT00004,7,0,Commercial,Commercial_CT00004_246
CT00004,2,0,Commercial,Commercial_CT00004_247
CT00004,1,0,Commercial,Commercial_CT00004_248
CT00004,5,0,Commercial,Commercial_CT00004_249
CT00004,3,0,Commercial,Commercial_CT00004_250
CT00004,2,0,Commercial,Commercial_CT00004_251
CT00004,1,0,Commercial,Commercial_CT00004_252
CT00004,1,0,Commercial,Commercial_CT00004_253
CT00004,2,0,Commercial,Commercial_CT00004_254
CT00004,2,0,Commercial,Commercial_CT00004_255
CT00004,2,0,Commercial,Commercial_CT00004_256
CT00004,3,0,Commercial,Commercial_CT00004_257
CT00004,1,0,Commercial,Commercial_CT00004_258
CT00004,1,0,Commercial,Commercial_CT00004_259
CT00004,1,0,Commercial,Commercial_CT00004_260
CT00005,7,0,Commercial,Commercial_CT00005_261
CT00005,5,0,Commercial,Commercial_CT00005_262
CT00005,6,1,Commercial,Commercial_CT00005_263
CT00005,2,0,Commercial,Commercial_CT00005_264
CT00005,1,1,Commercial,Commercial_CT00005_265
CT00005,6,3,Commercial,Commercial_CT00005_266
CT00005,1,0,Commercial,Commercial_CT00005_267
CT00005,2,2,Commercial,Commercial_CT00005_268
CT00005,3,0,Commercial,Commercial_CT00005_269
CT00005,2,0,Commercial,Commercial_CT00005_270
CT00005,3,1,Commercial,Commercial_CT00005_271
CT00005,0,1,Commercial,Commercial_CT00005_272
CT00006,5,1,Commercial,Commercial_CT00006_273
CT00006,2,0,Commercial,Commercial_CT00006_274
CT00006,5,0,Commercial,Commercial_CT00006_275
CT00006,6,2,Commercial,Commercial_CT00006_276
CT00006,5,0,Commercial,Commercial_CT00006_277
CT00006,1,0,Commercial,Commercial_CT00006_278
CT00006,5,0,Commercial,Commercial_CT00006_279
CT00006,3,0,Commercial,Commercial_CT00006_280
CT00006,4,0,Commercial,Commercial_CT00006_281
CT00006,6,1,Commercial,Commercial_CT00006_282
CT00006,2,3,Commercial,Commercial_CT00006_283
CT00007,1,0,Commercial,Commercial_CT00007_284
CT00007,5,0,Commercial,Commercial_CT00007_285
CT00007,2,1,Commercial,Commercial_CT00007_286
CT00007,1,0,Commercial,Commercial_CT00007_287
CT00007,5,0,Commercial,Commercial_CT00007_288
CT00007,2,0,Commercial,Commercial_CT00007_289
CT00007,4,0,Commercial,Commercial_CT00007_290
CT00007,1,1,Commercial,Commercial_CT00007_291
CT00007,0,2,Commercial,Commercial_CT00007_292
CT00007,4,1,Commercial,Commercial_CT00007_293
CT00007,3,0,Commercial,Commercial_CT00007_294
CT00007,4,1,Commercial,Commercial_CT00007_295
CT00007,8,0,Commercial,Commercial_CT00007_296
CT00007,3,0,Commercial,Commercial_CT00007_297
CT00007,2,0,Commercial,Commercial_CT00007_298
CT00007,3,2,Commercial,Commercial_CT00007_299
CT00007,2,0,Commercial,Commercial_CT00007_300
CT00007,4,0,Commercial,Commercial_CT00007_301
CT00007,2,2,Commercial,Commercial_CT00007_302
CT00007,2,2,Commercial,Commercial_CT00007_303
CT00007,1,1,Commercial,Commercial_CT00007_304
CT00007,5,1,Commercial,Commercial_CT00007_305
CT00007,5,0,Commercial,Commercial_CT00007_306
CT00007,2,1,Commercial,Commercial_CT00007_307
CT00007,4,1,Commercial,Commercial_CT00007_308
CT00007,4,3,Commercial,Commercial_CT00007_309
CT00007,2,0,Commercial,Commercial_CT00007_310
CT00008,4,0,Commercial,Commercial_CT00008_311
CT00008,3,2,Commercial,Commercial_CT00008_312
CT00008,7,0,Commercial,Commercial_CT00008_313
CT00008,2,1,Commercial,Commercial_CT00008_314
CT00008,3,1,Commercial,Commercial_CT00008_315
CT00008,0,1,Commercial,Commercial_CT00008_316
CT00008,1,2,Commercial,Commercial_CT00008_317
CT00008,1,2,Commercial,Commercial_CT00008_318
CT00008,1,0,Commercial,Commercial_CT00008_319
CT00008,2,0,Commercial,Commercial_CT00008_320
CT00008,5,1,Commercial,Commercial_CT00008_321
CT00008,5,0,Commercial,Commercial_CT00008_322
CT00008,0,1,Commercial,Commercial_CT00008_323
CT00008,3,2,Commercial,Commercial_CT00008_324
CT00008,3,0,Commercial,Commercial_CT00008_325
CT00008,3,0,Commercial,Commercial_CT00008_326
CT00008,1,0,Commercial,Commercial_CT00008_327
CT00008,4,0,Commercial,Commercial_CT00008_328
CT00008,4,0,Commercial,Commercial_CT00008_329
CT00008,4,2,Commercial,Commercial_CT00008_330
CT00008,4,2,Commercial,Commercial_CT00008_331
CT00008,2,0,Commercial,Commercial_CT00008_332
CT00008,4,1,Commercial,Commercial_CT00008_333
CT00008,5,0,Commercial,Commercial_CT00008_334
CT00008,1,1,Commercial,Commercial_CT00008_335
CT00008,3,1,Commercial,Commercial_CT00008_336
CT00008,1,0,Commercial,Commercial_CT00008_337
CT00008,1,0,Commercial,Commercial_CT00008_338
CT00008,0,3,Commercial,Commercial_CT00008_339
CT00008,7,1,Commercial,Commercial_CT00008_340
CT00008,1,2,Commercial,Commercial_CT00008_341
CT00008,4,0,Commercial,Commercial_CT00008_342
CT00008,7,2,Commercial,Commercial_CT00008_343
CT00008,4,1,Commercial,Commercial_CT00008_344
CT00008,4,2,Commercial,Commercial_CT00008_345
CT00008,3,4,Commercial,Commercial_CT00008_346
CT00008,1,1,Commercial,Commercial_CT00008_347
CT00008,6,1,Commercial,Commercial_CT00008_348
CT00008,2,1,Commercial,Commercial_CT00008_349
CT00008,1,0,Commercial,Commercial_CT00008_350
CT00008,4,0,Commercial,Commercial_CT00008_351
CT00008,4,1,Commercial,Commercial_CT00008_352
CT00008,1,0,Commercial,Commercial_CT00008_353
CT00008,1,1,Commercial,Commercial_CT00008_354
CT00008,4,2,Commercial,Commercial_CT00008_355
CT00008,2,1,Commercial,Commercial_CT00008_356
CT00008,4,0,Commercial,Commercial_CT00008_357
CT00008,0,4,Commercial,Commercial_CT00008_358
CT00008,1,1,Commercial,Commercial_CT00008_359
CT00008,3,1,Commercial,Commercial_CT00008_360
CT00008,3,0,Commercial,Commercial_CT00008_361
CT00008,3,0,Commercial,Commercial_CT00008_362
CT00008,2,3,Commercial,Commercial_CT00008_363
CT00008,4,0,Commercial,Commercial_CT00008_364
CT00008,3,1,Commercial,Commercial_CT00008_365
CT00008,4,0,Commercial,Commercial_CT00008_366
CT00008,3,0,Commercial,Commercial_CT00008_367
CT00008,3,0,Commercial,Commercial_CT00008_368
CT00008,5,0,Commercial,Commercial_CT00008_369
CT00008,4,0,Commercial,Commercial_CT00008_370
CT00008,1,0,Commercial,Commercial_CT00008_371
CT00008,2,0,Commercial,Commercial_CT00008_372
CT00008,3,0,Commercial,Commercial_CT00008_373
CT00008,5,0,Commercial,Commercial_CT00008_374
CT00008,4,0,Commercial,Commercial_CT00008_375
CT00008,5,0,Commercial,Commercial_CT00008_376
CT00008,4,0,Commercial,Commercial_CT00008_377
CT00009,1,0,Commercial,Commercial_CT00009_378
CT00009,3,1,Commercial,Commercial_CT00009_379
CT00009,6,0,Commercial,Commercial_CT00009_380
CT00009,3,5,Commercial,Commercial_CT00009_381
CT00009,2,0,Commercial,Commercial_CT00009_382
CT00009,1,0,Commercial,Commercial_CT00009_383
CT00009,1,1,Commercial,Commercial_CT00009_384
CT00009,1,0,Commercial,Commercial_CT00009_385
CT00009,5,1,Commercial,Commercial_CT00009_386
CT00009,1,2,Commercial,Commercial_CT00009_387
CT00009,1,2,Commercial,Commercial_CT00009_388
CT00009,6,2,Commercial,Commercial_CT00009_389
CT00009,1,0,Commercial,Commercial_CT00009_390
CT00009,5,2,Commercial,Commercial_CT00009_391
CT00009,6,0,Commercial,Commercial_CT00009_392
CT00009,9,2,Commercial,Commercial_CT00009_393
CT00009,4,0,Commercial,Commercial_CT00009_394
CT00009,2,0,Commercial,Commercial_CT00009_395
CT00009,5,1,Commercial,Commercial_CT00009_396
CT00009,5,0,Commercial,Commercial_CT00009_397
CT00009,2,2,Commercial,Commercial_CT00009_398
CT00009,5,2,Commercial,Commercial_CT00009_399
CT00009,4,1,Commercial,Commercial_CT00009_400
CT00009,5,1,Commercial,Commercial_CT00009_401
CT00009,3,1,Commercial,Commercial_CT00009_402
CT00009,5,0,Commercial,Commercial_CT00009_403
CT00009,1,2,Commercial,Commercial_CT00009_404
CT00009,2,2,Commercial,Commercial_CT00009_405
CT00009,3,0,Commercial,Commercial_CT00009_406
CT00009,6,2,Commercial,Commercial_CT00009_407
CT00009,1,0,Commercial,Commercial_CT00009_408
CT00009,1,2,Commercial,Commercial_CT00009_409
CT00009,5,3,Commercial,Commercial_CT00009_410
CT00009,2,1,Commercial,Commercial_CT00009_411
CT00009,1,1,Commercial,Commercial_CT00009_412
CT00009,3,1,Commercial,Commercial_CT00009_413
CT00009,5,0,Commercial,Commercial_CT00009_414
CT00009,1,1,Commercial,Commercial_CT00009_415
CT00009,1,2,Commercial,Commercial_CT00009_416
CT00009,6,1,Commercial,Commercial_CT00009_417
CT00009,4,2,Commercial,Commercial_CT00009_418
CT00009,1,0,Commercial,Commercial_CT00009_419
CT00009,5,1,Commercial,Commercial_CT00009_420
CT00009,2,1,Commercial,Commercial_CT00009_421
CT00009,1,0,Commercial,Commercial_CT00009_422
CT00009,5,1,Commercial,Commercial_CT00009_423
CT00009,3,1,Commercial,Commercial_CT00009_424
CT00009,4,2,Commercial,Commercial_CT00009_425
CT00009,1,2,Commercial,Commercial_CT00009_426
CT00009,3,2,Commercial,Commercial_CT00009_427
CT00009,3,1,Commercial,Commercial_CT00009_428
CT00009,4,0,Commercial,Commercial_CT00009_429
CT00009,6,0,Commercial,Commercial_CT00009_430
CT00009,0,3,Commercial,Commercial_CT00009_431
CT00009,0,3,Commercial,Commercial_CT00009_432
CT00009,4,1,Commercial,Commercial_CT00009_433
CT00009,0,1,Commercial,Commercial_CT00009_434
CT00009,3,0,Commercial,Commercial_CT00009_435
CT00009,10,0,Commercial,Commercial_CT00009_436
CT00009,1,0,Commercial,Commercial_CT00009_437
CT00009,2,0,Commercial,Commercial_CT00009_438
CT00009,5,0,Commercial,Commercial_CT00009_439
CT00009,2,0,Commercial,Commercial_CT00009_440
CT00009,3,0,Commercial,Commercial_CT00009_441
CT00009,1,0,Commercial,Commercial_CT00009_442
CT00009,1,0,Commercial,Commercial_CT00009_443
CT00009,3,0,Commercial,Commercial_CT00009_444
CT00009,3,0,Commercial,Commercial_CT00009_445
CT00009,2,0,Commercial,Commercial_CT00009_446
CT00010,2,0,Commercial,Commercial_CT00010_447
CT00010,3,0,Commercial,Commercial_CT00010_448
CT00010,6,0,Commercial,Commercial_CT00010_449
CT00010,1,0,Commercial,Commercial_CT00010_450
CT00010,3,2,Commercial,Commercial_CT00010_451
CT00010,3,0,Commercial,Commercial_CT00010_452
CT00010,3,0,Commercial,Commercial_CT00010_453
CT00010,3,1,Commercial,Commercial_CT00010_454
CT00010,1,1,Commercial,Commercial_CT00010_455
CT00010,1,1,Commercial,Commercial_CT00010_456
CT00010,4,1,Commercial,Commercial_CT00010_457
CT00010,1,1,Commercial,Commercial_CT00010_458
CT00010,3,3,Commercial,Commercial_CT00010_459
CT00010,3,1,Commercial,Commercial_CT00010_460
CT00010,6,0,Commercial,Commercial_CT00010_461
CT00010,2,2,Commercial,Commercial_CT00010_462
CT00010,4,2,Commercial,Commercial_CT00010_463
CT00010,6,2,Commercial,Commercial_CT00010_464
CT00010,3,1,Commercial,Commercial_CT00010_465
CT00010,5,0,Commercial,Commercial_CT00010_466
CT00010,5,1,Commercial,Commercial_CT00010_467
CT00010,2,1,Commercial,Commercial_CT00010_468
CT00010,5,1,Commercial,Commercial_CT00010_469
CT00010,7,2,Commercial,Commercial_CT00010_470
CT00010,2,0,Commercial,Commercial_CT00010_471
CT00010,3,0,Commercial,Commercial_CT00010_472
CT00010,1,2,Commercial,Commercial_CT00010_473
CT00010,2,0,Commercial,Commercial_CT00010_474
CT00010,5,0,Commercial,Commercial_CT00010_475
CT00010,1,1,Commercial,Commercial_CT00010_476
CT00010,4,0,Commercial,Commercial_CT00010_477
CT00010,3,0,Commercial,Commercial_CT00010_478
CT00010,0,2,Commercial,Commercial_CT00010_479
CT00010,2,0,Commercial,Commercial_CT00010_480
CT00010,4,0,Commercial,Commercial_CT00010_481
CT00010,2,1,Commercial,Commercial_CT00010_482
CT00010,7,0,Commercial,Commercial_CT00010_483
CT00010,1,0,Commercial,Commercial_CT00010_484
CT00010,3,3,Commercial,Commercial_CT00010_485
CT00010,3,0,Commercial,Commercial_CT00010_486
CT00010,1,0,Commercial,Commercial_CT00010_487
CT00010,3,0,Commercial,Commercial_CT00010_488
CT00010,7,2,Commercial,Commercial_CT00010_489
CT00010,4,1,Commercial,Commercial_CT00010_490
CT00010,1,0,Commercial,Commercial_CT00010_491
CT00010,3,0,Commercial,Commercial_CT00010_492
CT00010,4,4,Commercial,Commercial_CT00010_493
CT00010,2,0,Commercial,Commercial_CT00010_494
CT00010,1,1,Commercial,Commercial_CT00010_495
CT00010,2,0,Commercial,Commercial_CT00010_496
CT00010,3,1,Commercial,Commercial_CT00010_497
CT00010,3,1,Commercial,Commercial_CT00010_498
CT00010,1,2,Commercial,Commercial_CT00010_499
CT00010,2,1,Commercial,Commercial_CT00010_500
CT00010,1,1,Commercial,Commercial_CT00010_501
CT00010,2,0,Commercial,Commercial_CT00010_502
CT00010,1,2,Commercial,Commercial_CT00010_503
CT00010,5,3,Commercial,Commercial_CT00010_504
CT00010,4,2,Commercial,Commercial_CT00010_505
CT00010,4,0,Commercial,Commercial_CT00010_506
CT00010,3,0,Commercial,Commercial_CT00010_507
CT00010,5,1,Commercial,Commercial_CT00010_508
CT00010,6,0,Commercial,Commercial_CT00010_509
CT00010,6,1,Commercial,Commercial_CT00010_510
CT00010,3,1,Commercial,Commercial_CT00010_511
CT00010,3,0,Commercial,Commercial_CT00010_512
CT00010,4,3,Commercial,Commercial_CT00010_513
CT00010,2,2,Commercial,Commercial_CT00010_514
CT00010,5,0,Commercial,Commercial_CT00010_515
CT00010,4,2,Commercial,Commercial_CT00010_516
CT00010,6,0,Commercial,Commercial_CT00010_517
CT00010,1,0,Commercial,Commercial_CT00010_518
CT00010,3,0,Commercial,Commercial_CT00010_519
CT00010,2,0,Commercial,Commercial_CT00010_520
CT00010,2,1,Commercial,Commercial_CT00010_521
CT00010,3,0,Commercial,Commercial_CT00010_522
CT00010,1,0,Commercial,Commercial_CT00010_523
CT00010,3,0,Commercial,Commercial_CT00010_524
CT00010,1,2,Commercial,Commercial_CT00010_525
CT00010,4,0,Commercial,Commercial_CT00010_526
CT00010,1,2,Commercial,Commercial_CT00010_527
CT00010,1,0,Commercial,Commercial_CT00010_528
CT00010,5,0,Commercial,Commercial_CT00010_529
CT00010,3,2,Commercial,Commercial_CT00010_530
CT00011,3,2,Commercial,Commercial_CT00011_531
CT00011,2,1,Commercial,Commercial_CT00011_532
CT00011,2,0,Commercial,Commercial_CT00011_533
CT00011,3,1,Commercial,Commercial_CT00011_534
CT00011,4,1,Commercial,Commercial_CT00011_535
